X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
sEGFR (pg/ml),Kallikrein-6 (pg/ml),0.12866,0.102840185,0.007919997,0.1267,6.491853,0.16068543
sFas (pg/ml),CEA (pg/ml),0.12863,0.1286273,0.01704,0.12665,6.491853,-0.00164449
PAR (pg/ml),FGF2 (pg/ml),0.12855,0.1266552,0.012719996,0.12626,6.491853,0.0435292
AXL (pg/ml),Cancer or Not,0.12842,0.12737927,0.12101,0.12634,6.491853,0.032260206
Myeloperoxidase (ng/ml),Kallikrein-6 (pg/ml),0.12832,0.12226699,0.017670002,0.12631,6.491853,-0.07780102
sPECAM-1 (pg/ml),OPG (ng/ml),0.12817,0.1167626,0.04818,0.12627,6.491853,0.10680541
Follistatin (pg/ml),Angiopoietin-2 (pg/ml),0.12789,0.09973225,0.013149999,0.12607,6.491853,0.16780274
TIMP-1 (pg/ml),Follistatin (pg/ml),0.12765,0.119973965,0.007879995,0.1256,6.491853,0.087612934
TIMP-1 (pg/ml),CEA (pg/ml),0.12733,0.10903677,0.023769997,0.12545,6.491853,0.13525249
IL-6 (pg/ml),AXL (pg/ml),0.12725,0.12560655,0.018660001,0.125,6.491853,0.040539566
OPG (ng/ml),CA 15-3 (U/ml),0.12721,0.12527452,0.057110004,0.1254,6.491853,0.04399414
Myeloperoxidase (ng/ml),Midkine (pg/ml),0.12713,0.12712027,0.021850005,0.12515,6.491853,0.003119576
sPECAM-1 (pg/ml),Mesothelin (ng/ml),0.12706,0.11885066,0.006370001,0.12528,6.491853,0.090605356
Follistatin (pg/ml),FGF2 (pg/ml),0.12698,0.121484324,0.023190003,0.12529,6.491853,0.07413285
sHER2/sEGFR2/sErbB2 (pg/ml),CA 15-3 (U/ml),0.12695,0.106535524,0.005069993,0.12478,6.491853,0.14287923
PAR (pg/ml),IL-6 (pg/ml),0.12691,0.12442397,0.041810002,0.12529,6.491853,0.049860086
Follistatin (pg/ml),DKK1 (ng/ml),0.12688,0.10121624,0.051440008,0.12484,6.491853,0.16019914
SHBG (nM),IL-8 (pg/ml),0.12677,0.1251019,0.013899997,0.12462,6.491853,-0.040842496
SHBG (nM),HE4 (pg/ml),0.12674,0.11586981,0.03703,0.12546,6.491853,0.10426015
SHBG (nM),CA19-9 (U/ml),0.12673,0.12599032,0.030299999,0.12534,6.491853,0.027197158
Follistatin (pg/ml),CYFRA 21-1 (pg/ml),0.12666,0.12621991,0.022939995,0.12521,6.491853,0.020978345
CA-125 (U/ml),AXL (pg/ml),0.12663,0.12662879,0.031389996,0.12459,6.491853,-0.001100806
sEGFR (pg/ml),Mesothelin (ng/ml),0.12653,0.11444804,0.011510007,0.12438,6.491853,0.109918
IL-8 (pg/ml),Follistatin (pg/ml),0.12639,0.12621617,0.012739994,0.1244,6.491853,0.013184016
Midkine (pg/ml),Leptin (pg/ml),0.12626,0.12573497,0.020549998,0.12409,6.491853,0.022913594
PAR (pg/ml),Mesothelin (ng/ml),0.12605,0.09870811,0.009510003,0.12432,6.491853,0.16535382
TIMP-1 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.12604,0.092979625,0.012850001,0.12403,6.491853,0.1818251
IL-6 (pg/ml),Angiopoietin-2 (pg/ml),0.12601,0.09893945,0.016510002,0.12442,6.491853,0.16453132
sPECAM-1 (pg/ml),IL-8 (pg/ml),0.12576,0.12506348,0.022580002,0.12404,6.491853,-0.02639168
Midkine (pg/ml),CEA (pg/ml),0.12574,0.1257321,0.017310001,0.12365,6.491853,-0.002811756
sPECAM-1 (pg/ml),CYFRA 21-1 (pg/ml),0.12574,0.12546584,0.02383,0.12408,6.491853,0.016558178
PAR (pg/ml),Angiopoietin-2 (pg/ml),0.12573,0.10458095,0.008770004,0.12381,6.491853,0.1454271
Galectin-3 (ng/ml),Angiopoietin-2 (pg/ml),0.12569,0.117584445,0.0273,0.12376,6.491853,0.090030834
Endoglin (pg/ml),CEA (pg/ml),0.12551,0.12504475,0.010129999,0.12333,6.491853,0.0215698
sFas (pg/ml),Galectin-3 (ng/ml),0.12551,0.12522049,0.033470005,0.12364,6.491853,0.017014967
Prolactin (pg/ml),Myeloperoxidase (ng/ml),0.1255,0.12422283,0.024929993,0.12325,6.491853,0.035737444
SHBG (nM),sFas (pg/ml),0.12537,0.12343384,0.021870002,0.12354,6.491853,-0.044001702
GDF15 (ng/ml),CA 15-3 (U/ml),0.12519,0.12374101,0.051260002,0.12339,6.491853,0.038065664
Myeloperoxidase (ng/ml),CEA (pg/ml),0.12498,0.1129987,0.025880001,0.12296,6.491853,0.109459125
sEGFR (pg/ml),GDF15 (ng/ml),0.12488,0.118101925,0.04581,0.12291,6.491853,-0.08232905
Endoglin (pg/ml),CA19-9 (U/ml),0.12479,0.123972625,0.017459996,0.12284,6.491853,0.028589714
HGF (pg/ml),Follistatin (pg/ml),0.12473,0.12365461,0.011579998,0.12282,6.491853,0.03279305
TIMP-2 (pg/ml),SHBG (nM),0.12447,0.109568104,0.008030001,0.12248,6.491853,0.12207332
TGFa (pg/ml),CA 15-3 (U/ml),0.12431,0.12430645,0.03436,0.12248,6.491853,-0.001884965
AXL (pg/ml),AFP (pg/ml),0.12427,0.12272248,0.013169996,0.122,6.491853,0.039338525
TIMP-1 (pg/ml),SHBG (nM),0.12419,0.12152251,0.014740005,0.12214,6.491853,0.051647786
Myeloperoxidase (ng/ml),CD44 (ng/ml),0.12394,0.11536073,0.011089996,0.12198,6.491853,-0.09262434
Prolactin (pg/ml),Galectin-3 (ng/ml),0.12394,0.123206444,0.02978,0.12194,6.491853,0.027084276
Midkine (pg/ml),Angiopoietin-2 (pg/ml),0.12378,0.12035034,0.009980001,0.12164,6.491853,0.058563266
Mesothelin (ng/ml),Angiopoietin-2 (pg/ml),0.12361,0.119833335,0.011299998,0.12166,6.491853,0.061454542
sEGFR (pg/ml),Prolactin (pg/ml),0.12357,0.115069546,0.005789999,0.12157,6.491853,-0.09219792
Prolactin (pg/ml),Endoglin (pg/ml),0.12352,0.117506474,0.0238,0.12138,6.491853,-0.07754692
Mesothelin (ng/ml),FGF2 (pg/ml),0.12351,0.12306192,0.023830004,0.12167,6.491853,-0.02116805
SHBG (nM),Midkine (pg/ml),0.12344,0.12266886,0.009119995,0.12176,6.491853,0.027769292
Kallikrein-6 (pg/ml),CA 15-3 (U/ml),0.12342,0.078443155,0.010349996,0.12161,6.491853,0.21207744
sPECAM-1 (pg/ml),Follistatin (pg/ml),0.1234,0.117914155,0.00756,0.12134,6.491853,0.074066505
GDF15 (ng/ml),CD44 (ng/ml),0.12339,0.09264644,0.02956,0.12176,6.491853,0.1753384
Leptin (pg/ml),AFP (pg/ml),0.12302,0.12275627,0.010120004,0.12064,6.491853,-0.01623963
PAR (pg/ml),Cancer or Not,0.12299,0.120188385,0.11919,0.12091,6.491853,0.05293022
sHER2/sEGFR2/sErbB2 (pg/ml),OPG (ng/ml),0.12272,0.11968872,0.06447001,0.12096,6.491853,0.055057067
sHER2/sEGFR2/sErbB2 (pg/ml),Myeloperoxidase (ng/ml),0.1227,0.12117118,0.012540005,0.12068,6.491853,-0.03910017
Mesothelin (ng/ml),CA 15-3 (U/ml),0.12258,0.101663,0.013799999,0.12063,6.491853,0.1446271
Leptin (pg/ml),IL-6 (pg/ml),0.12257,0.12046345,0.025600001,0.1205,6.491853,-0.045897126
Galectin-3 (ng/ml),CEA (pg/ml),0.1225,0.05571512,0.02177,0.12064,6.491853,0.2584277
CEA (pg/ml),Angiopoietin-2 (pg/ml),0.12247,0.119624175,0.004969999,0.12042,6.491853,0.05334624
TGFa (pg/ml),Leptin (pg/ml),0.12243,0.12216263,0.034479998,0.12023,6.491853,-0.016351307
Mesothelin (ng/ml),CA-125 (U/ml),0.12217,0.09327383,0.03176,0.12062,6.491853,0.16998872
Mesothelin (ng/ml),Galectin-3 (ng/ml),0.12216,0.12213002,0.015200004,0.12022,6.491853,0.005475823
SHBG (nM),AXL (pg/ml),0.12214,0.11368919,0.017130002,0.12019,6.491853,0.09192827
Follistatin (pg/ml),CD44 (ng/ml),0.12213,0.11022031,0.016839996,0.12008,6.491853,0.10913149
IL-8 (pg/ml),CA 15-3 (U/ml),0.12207,0.12204865,0.00719,0.12034,6.491853,0.004620191
CEA (pg/ml),CA 15-3 (U/ml),0.12205,0.11648389,0.007679999,0.12024,6.491853,0.0746064
Myeloperoxidase (ng/ml),Follistatin (pg/ml),0.12205,0.1216769,0.00794,0.12,6.491853,-0.019315952
PAR (pg/ml),Leptin (pg/ml),0.12189,0.12159,0.013399996,0.1199,6.491853,-0.017320387
SHBG (nM),Mesothelin (ng/ml),0.12185,0.11297201,0.0064,0.11975,6.491853,0.094223075
OPN (pg/ml),Leptin (pg/ml),0.12177,0.11685117,0.013730004,0.11972,6.491853,-0.07013436
SHBG (nM),AFP (pg/ml),0.12176,0.121208526,0.017579995,0.12003,6.491853,-0.023483504
OPG (ng/ml),CD44 (ng/ml),0.12175,0.11702522,0.02381,0.12005,6.491853,0.06873701
sPECAM-1 (pg/ml),Angiopoietin-2 (pg/ml),0.12168,0.11257764,0.013949998,0.11934,6.491853,0.09540627
SHBG (nM),Prolactin (pg/ml),0.12161,0.10922588,0.006750003,0.11961,6.491853,0.111283965
sFas (pg/ml),Myeloperoxidase (ng/ml),0.12159,0.12134817,0.015380003,0.11961,6.491853,0.015550841
Prolactin (pg/ml),Mesothelin (ng/ml),0.12152,0.120370716,0.00746,0.11939,6.491853,0.033901073
OPN (pg/ml),NSE (ng/ml),0.12145,0.12141718,0.013210002,0.11947,6.491853,-0.00572896
OPG (ng/ml),AXL (pg/ml),0.1214,0.12005514,0.05174,0.11954,6.491853,0.036672316
TIMP-1 (pg/ml),sEGFR (pg/ml),0.12138,0.11498366,0.01134,0.11948,6.491853,-0.0799771
Follistatin (pg/ml),CA19-9 (U/ml),0.1213,0.121291965,0.008909997,0.11903,6.491853,0.002834031
TIMP-2 (pg/ml),Follistatin (pg/ml),0.12126,0.11721705,0.014010005,0.11923,6.491853,0.06358422
sFas (pg/ml),PAR (pg/ml),0.12115,0.12104713,0.0132,0.11931,6.491853,-0.010142658
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.1211,0.11237246,0.013580002,0.11926,6.491853,0.09342133
sEGFR (pg/ml),CA 15-3 (U/ml),0.12081,0.11952438,0.019270003,0.1189,6.491853,-0.03585552
Myeloperoxidase (ng/ml),Angiopoietin-2 (pg/ml),0.1208,0.11114626,0.011160001,0.11883,6.491853,0.0982535
SHBG (nM),CA-125 (U/ml),0.12079,0.118489586,0.01698,0.11903,6.491853,0.047962617
AXL (pg/ml),Angiopoietin-2 (pg/ml),0.12064,0.107740685,0.006109998,0.11855,6.491853,0.11357517
sHER2/sEGFR2/sErbB2 (pg/ml),Leptin (pg/ml),0.12047,0.120268844,0.0043,0.11842,6.491853,0.014182953
sHER2/sEGFR2/sErbB2 (pg/ml),CA-125 (U/ml),0.12042,-0.025654592,0.027200002,0.11896,6.491853,0.38219705
Endoglin (pg/ml),CD44 (ng/ml),0.12034,0.10473642,0.011249997,0.1185,6.491853,0.12491429
Prolactin (pg/ml),Follistatin (pg/ml),0.12033,0.09782483,0.005099997,0.11825,6.491853,0.15001723
Prolactin (pg/ml),CEA (pg/ml),0.12029,0.11983444,0.014169999,0.11841,6.491853,0.021344023
SHBG (nM),FGF2 (pg/ml),0.12029,0.1193636,0.017890003,0.11836,6.491853,0.030436888
SHBG (nM),CD44 (ng/ml),0.12026,0.1065927,0.012879998,0.11809,6.491853,0.116907224
SHBG (nM),HGF (pg/ml),0.12025,0.11625916,0.01967,0.11851,6.491853,-0.0631731
sEGFR (pg/ml),NSE (ng/ml),0.12023,0.11126365,0.010779999,0.11811,6.491853,0.09469079
TIMP-1 (pg/ml),Prolactin (pg/ml),0.12021,0.1201977,0.007000003,0.11812,6.491853,-0.00350717
CD44 (ng/ml),Cancer or Not,0.12018,0.12016634,0.11544,0.11839,6.491853,0.003696419
Kallikrein-6 (pg/ml),CEA (pg/ml),0.12018,0.11951383,0.010849997,0.11828,6.491853,-0.025810314
FGF2 (pg/ml),Endoglin (pg/ml),0.12013,0.11609414,0.015110001,0.11797,6.491853,-0.063528426
Prolactin (pg/ml),DKK1 (ng/ml),0.12011,0.11955053,0.06051,0.11798,6.491853,0.023652935
Prolactin (pg/ml),Kallikrein-6 (pg/ml),0.12002,0.117372625,0.003409997,0.11802,6.491853,0.051452678
HGF (pg/ml),AXL (pg/ml),0.12,0.11950795,0.017069995,0.11807,6.491853,0.02218205
G-CSF (pg/ml),Endoglin (pg/ml),0.11989,0.11946004,0.01357,0.11802,6.491853,0.02073547
PAR (pg/ml),Kallikrein-6 (pg/ml),0.1196,0.11565996,0.008189999,0.11763,6.491853,0.062769726
Kallikrein-6 (pg/ml),DKK1 (ng/ml),0.11956,0.11641544,0.060890004,0.11736,6.491853,0.05607639
Angiopoietin-2 (pg/ml),AFP (pg/ml),0.11955,0.11434957,0.011149999,0.11747,6.491853,0.07211399
PAR (pg/ml),Myeloperoxidase (ng/ml),0.11955,0.11635474,0.006859995,0.11762,6.491853,0.05652657
sPECAM-1 (pg/ml),CA-125 (U/ml),0.11945,0.11929657,0.022200003,0.11738,6.491853,-0.012386659
sHER2/sEGFR2/sErbB2 (pg/ml),NSE (ng/ml),0.11928,0.10952792,0.015749998,0.11729,6.491853,0.098752625
TGFa (pg/ml),SHBG (nM),0.11913,0.119127855,0.033499997,0.11801,6.491853,-0.001464523
Mesothelin (ng/ml),Endoglin (pg/ml),0.11902,0.11852032,0.008230001,0.11706,6.491853,0.022353608
sPECAM-1 (pg/ml),Galectin-3 (ng/ml),0.11889,0.11799503,0.013670005,0.11696,6.491853,0.029916098
Leptin (pg/ml),HGF (pg/ml),0.11877,0.11874281,0.010570005,0.11674,6.491853,-0.005215071
sFas (pg/ml),Follistatin (pg/ml),0.11877,0.11873721,0.008729998,0.11682,6.491853,-0.005726023
OPN (pg/ml),AXL (pg/ml),0.11865,0.098587885,0.014599998,0.11678,6.491853,0.1416408
G-CSF (pg/ml),Angiopoietin-2 (pg/ml),0.11857,0.09951749,0.01836,0.11695,6.491853,0.13803084
Midkine (pg/ml),Galectin-3 (ng/ml),0.11854,0.11847325,0.020179994,0.11622,6.491853,-0.008170069
SHBG (nM),Leptin (pg/ml),0.11854,0.10948071,0.010749996,0.11635,6.491853,-0.09518028
PAR (pg/ml),CA 15-3 (U/ml),0.11846,0.11737228,0.020910002,0.11625,6.491853,0.03298055
SHBG (nM),Cancer or Not,0.1183,0.107540034,0.10531,0.11647,6.491853,0.10373025
Thrombospondin-2 (pg/ml),Endoglin (pg/ml),0.11828,0.10491254,0.00948,0.1162,6.491853,0.11561773
Follistatin (pg/ml),Endoglin (pg/ml),0.11824,0.095191225,0.007270001,0.11624,6.491853,0.15181822
HE4 (pg/ml),AXL (pg/ml),0.11815,0.11349238,0.024149999,0.11665,6.491853,0.06824678
Thrombospondin-2 (pg/ml),CA 15-3 (U/ml),0.11811,0.111656554,0.020719998,0.11635,6.491853,0.08033334
Leptin (pg/ml),Kallikrein-6 (pg/ml),0.11792,0.116595656,0.018830001,0.11607,6.491853,0.03639145
OPN (pg/ml),Follistatin (pg/ml),0.11789,0.1099247,0.011670005,0.11594,6.491853,0.08924856
sFas (pg/ml),Leptin (pg/ml),0.11783,0.11780453,0.006959997,0.11582,6.491853,0.005046766
PAR (pg/ml),CYFRA 21-1 (pg/ml),0.1178,0.11492936,0.01687,0.11584,6.491853,0.053578306
Kallikrein-6 (pg/ml),Galectin-3 (ng/ml),0.11778,0.11714987,0.009900004,0.11624,6.491853,-0.025102472
sFas (pg/ml),Angiopoietin-2 (pg/ml),0.11773,0.11769205,0.009129999,0.11554,6.491853,0.006159777
IL-6 (pg/ml),Endoglin (pg/ml),0.11772,0.11769817,0.012859998,0.11614,6.491853,-0.004672503
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.11772,0.10669915,0.01856,0.11578,6.491853,0.10498025
SHBG (nM),sEGFR (pg/ml),0.11767,0.10862657,0.019170001,0.1158,6.491853,0.09509697
PAR (pg/ml),Endoglin (pg/ml),0.11765,0.11561195,0.007639997,0.11543,6.491853,0.045144822
OPN (pg/ml),CA 15-3 (U/ml),0.11758,0.108978264,0.009949997,0.11558,6.491853,0.09274553
Prolactin (pg/ml),CD44 (ng/ml),0.11735,0.116994135,0.016459994,0.11511,6.491853,0.018864267
Endoglin (pg/ml),CA 15-3 (U/ml),0.1173,0.11677014,0.007399999,0.11526,6.491853,-0.023018606
CA-125 (U/ml),Angiopoietin-2 (pg/ml),0.11726,0.11527324,0.022290003,0.11576,6.491853,0.04457314
CEA (pg/ml),AXL (pg/ml),0.11723,0.116267346,0.009959996,0.11524,6.491853,0.031026676
Midkine (pg/ml),Endoglin (pg/ml),0.11723,0.117223345,0.005449995,0.11504,6.491853,0.002578879
Mesothelin (ng/ml),Cancer or Not,0.11722,0.107380256,0.10565,0.11534,6.491853,0.09919549
sHER2/sEGFR2/sErbB2 (pg/ml),Follistatin (pg/ml),0.11718,0.115779206,0.010019995,0.11502,6.491853,0.03742715
PAR (pg/ml),CEA (pg/ml),0.1171,0.111762114,0.01828,0.1152,6.491853,0.07306083
Mesothelin (ng/ml),IL-8 (pg/ml),0.11708,0.11659308,0.011399999,0.11533,6.491853,-0.022066416
sEGFR (pg/ml),CEA (pg/ml),0.11695,0.10843257,0.009129997,0.11503,6.491853,-0.09228991
NSE (ng/ml),Endoglin (pg/ml),0.11676,0.11624644,0.013760001,0.11514,6.491853,-0.022661865
G-CSF (pg/ml),AXL (pg/ml),0.11666,0.116375096,0.027109995,0.11455,6.491853,-0.016879104
Leptin (pg/ml),CA19-9 (U/ml),0.11663,0.11623917,0.0085,0.11465,6.491853,-0.019769477
PAR (pg/ml),CA-125 (U/ml),0.11662,0.10969356,0.018430002,0.11454,6.491853,0.08322526
CA 15-3 (U/ml),CA-125 (U/ml),0.1166,-0.083883025,0.016569998,0.1147,6.491853,0.4477533
Mesothelin (ng/ml),Leptin (pg/ml),0.11659,0.11640985,0.01641,0.11481,6.491853,-0.013422034
Leptin (pg/ml),IL-8 (pg/ml),0.11647,0.11608755,0.015560001,0.11448,6.491853,-0.019556476
Follistatin (pg/ml),CEA (pg/ml),0.11639,0.116187334,0.018929996,0.11446,6.491853,0.014235981
Prolactin (pg/ml),CA 15-3 (U/ml),0.1163,0.1018851,0.00722,0.11418,6.491853,0.12006206
Leptin (pg/ml),CYFRA 21-1 (pg/ml),0.11628,0.11584476,0.031239994,0.11439,6.491853,-0.020862397
NSE (ng/ml),Mesothelin (ng/ml),0.11621,0.11561426,0.009440001,0.11449,6.491853,0.024407849
OPG (ng/ml),Leptin (pg/ml),0.11614,0.11613956,0.06092,0.11412,6.491853,6.65E-04
Prolactin (pg/ml),Leptin (pg/ml),0.1161,0.11400538,0.014619999,0.11394,6.491853,-0.045767028
TIMP-1 (pg/ml),CA 15-3 (U/ml),0.11602,0.10344668,0.016029999,0.11378,6.491853,0.11213082
sEGFR (pg/ml),Follistatin (pg/ml),0.11567,0.114880666,0.010219999,0.11365,6.491853,0.028095154
FGF2 (pg/ml),CEA (pg/ml),0.11551,0.112244844,0.009290002,0.11387,6.491853,0.057141554
HGF (pg/ml),Endoglin (pg/ml),0.11551,0.11550935,0.009429999,0.11363,6.491853,-8.04E-04
Galectin-3 (ng/ml),CD44 (ng/ml),0.11536,0.111896604,0.007629998,0.11341,6.491853,-0.058850594
Leptin (pg/ml),GDF15 (ng/ml),0.11535,0.11399376,0.04429,0.11338,6.491853,-0.036827236
sEGFR (pg/ml),Leptin (pg/ml),0.11515,0.11486572,0.00702,0.11319,6.491853,0.01686045
OPN (pg/ml),Endoglin (pg/ml),0.11502,0.1148361,0.010260001,0.11295,6.491853,0.013561186
sEGFR (pg/ml),DKK1 (ng/ml),0.11483,0.11118186,0.04794,0.11283,6.491853,0.060399845
Leptin (pg/ml),CD44 (ng/ml),0.11482,0.111868374,0.01997,0.1127,6.491853,0.054328915
SHBG (nM),Follistatin (pg/ml),0.11482,0.09987131,0.005720004,0.11278,6.491853,0.12226485
IL-8 (pg/ml),Endoglin (pg/ml),0.11471,0.1146986,0.017840005,0.1127,6.491853,0.003377055
OPG (ng/ml),Angiopoietin-2 (pg/ml),0.1147,0.110909805,0.053249996,0.11298,6.491853,0.06156454
CA 15-3 (U/ml),AXL (pg/ml),0.11464,0.113692075,0.015979998,0.11265,6.491853,-0.03078841
Leptin (pg/ml),Cancer or Not,0.11441,0.112665564,0.111829996,0.11236,6.491853,-0.041766457
DKK1 (ng/ml),CD44 (ng/ml),0.11429,0.11186588,0.054509997,0.11234,6.491853,0.049235385
sPECAM-1 (pg/ml),FGF2 (pg/ml),0.11428,0.11411833,0.014870003,0.11248,6.491853,-0.01271493
Prolactin (pg/ml),AXL (pg/ml),0.11423,0.11372549,0.0086,0.11203,6.491853,-0.02246135
PAR (pg/ml),AFP (pg/ml),0.11403,0.11393409,0.024879996,0.11232,6.491853,-0.009793353
OPG (ng/ml),Cancer or Not,0.114,0.09217846,0.091690004,0.11332,6.491853,0.14772117
DKK1 (ng/ml),CEA (pg/ml),0.11388,0.10980189,0.048189998,0.112,6.491853,0.06386011
PAR (pg/ml),OPN (pg/ml),0.11377,0.0924671,0.00883,0.11191,6.491853,0.14595513
G-CSF (pg/ml),CA 15-3 (U/ml),0.11361,0.11351453,0.0156,0.11198,6.491853,-0.009771073
TIMP-2 (pg/ml),Angiopoietin-2 (pg/ml),0.11358,0.11290874,0.004919998,0.11161,6.491853,0.025908696
TIMP-2 (pg/ml),Prolactin (pg/ml),0.11331,0.11154094,0.006609999,0.11121,6.491853,-0.042060208
Kallikrein-6 (pg/ml),Follistatin (pg/ml),0.11329,0.11092467,0.005259998,0.11113,6.491853,0.04863464
Leptin (pg/ml),AXL (pg/ml),0.11315,0.11296151,0.005199999,0.11105,6.491853,0.013729306
SHBG (nM),OPG (ng/ml),0.11314,0.11269841,0.05243,0.11107,6.491853,-0.021014005
CA19-9 (U/ml),AXL (pg/ml),0.11302,0.11287323,0.016510002,0.11096,6.491853,0.012115119
Kallikrein-6 (pg/ml),Endoglin (pg/ml),0.11289,0.10953426,0.009459995,0.11084,6.491853,0.057928726
Leptin (pg/ml),G-CSF (pg/ml),0.11285,0.11138616,0.013050005,0.11075,6.491853,-0.038260225
sPECAM-1 (pg/ml),CA 15-3 (U/ml),0.11283,0.1117418,0.00587,0.11085,6.491853,-0.03298778
SHBG (nM),Kallikrein-6 (pg/ml),0.11272,0.11163005,0.009199999,0.11056,6.491853,-0.03301427
Follistatin (pg/ml),AXL (pg/ml),0.11268,0.11038381,0.011240006,0.11061,6.491853,0.047918655
Leptin (pg/ml),Follistatin (pg/ml),0.1126,0.11039341,0.0053,0.11047,6.491853,-0.046974324
IL-8 (pg/ml),AXL (pg/ml),0.11251,0.112478994,0.00887,0.1105,6.491853,0.005568888
SHBG (nM),Galectin-3 (ng/ml),0.11251,0.111892045,0.01004,0.11058,6.491853,-0.024858823
TGFa (pg/ml),AXL (pg/ml),0.11243,0.11050825,0.0264,0.1113,6.491853,0.043837816
Leptin (pg/ml),DKK1 (ng/ml),0.11217,0.11177778,0.040140003,0.11023,6.491853,-0.019804629
Leptin (pg/ml),HE4 (pg/ml),0.11217,0.111416936,0.021240003,0.11004,6.491853,-0.027442023
Leptin (pg/ml),Galectin-3 (ng/ml),0.11209,0.11198927,0.018469997,0.11006,6.491853,-0.010036508
Mesothelin (ng/ml),Follistatin (pg/ml),0.112,0.101417765,0.007470004,0.11014,6.491853,0.10287002
Leptin (pg/ml),FGF2 (pg/ml),0.11195,0.111811444,0.024910003,0.11026,6.491853,-0.011771199
Prolactin (pg/ml),PAR (pg/ml),0.11193,0.111836396,0.013039999,0.11,6.491853,-0.009674717
Galectin-3 (ng/ml),Endoglin (pg/ml),0.11192,0.11010024,0.022260003,0.10978,6.491853,-0.042658657
sHER2/sEGFR2/sErbB2 (pg/ml),CEA (pg/ml),0.1118,0.07123692,0.00612,0.10982,6.491853,0.20140277
NSE (ng/ml),Kallikrein-6 (pg/ml),0.11173,0.110910624,0.005680002,0.10976,6.491853,0.02862472
sEGFR (pg/ml),Galectin-3 (ng/ml),0.11162,0.09095475,0.010399999,0.10968,6.491853,-0.14375412
TIMP-2 (pg/ml),Endoglin (pg/ml),0.11159,0.10470532,0.005230002,0.10973,6.491853,0.08297395
FGF2 (pg/ml),Angiopoietin-2 (pg/ml),0.11146,0.11145683,0.012780003,0.10957,6.491853,0.001781211
sHER2/sEGFR2/sErbB2 (pg/ml),SHBG (nM),0.11137,0.10737943,0.009199999,0.10944,6.491853,0.06317095
CYFRA 21-1 (pg/ml),AXL (pg/ml),0.11133,0.111221485,0.013120003,0.10939,6.491853,0.010417215
NSE (ng/ml),AXL (pg/ml),0.1112,0.11059628,0.011909999,0.10925,6.491853,0.024570784
Prolactin (pg/ml),Angiopoietin-2 (pg/ml),0.11097,0.102215916,0.005349999,0.10906,6.491853,0.09356326
CA 15-3 (U/ml),Cancer or Not,0.11088,0.10207128,0.10208,0.10905,6.491853,0.09385481
TIMP-2 (pg/ml),CA 15-3 (U/ml),0.11085,0.10973775,0.002939999,0.10924,6.491853,0.033350438
Leptin (pg/ml),CEA (pg/ml),0.11084,0.11077392,0.005670002,0.10889,6.491853,0.008129119
SHBG (nM),CYFRA 21-1 (pg/ml),0.11078,0.109760806,0.02361,0.10951,6.491853,0.03192487
OPG (ng/ml),Endoglin (pg/ml),0.11054,0.10632492,0.06564,0.1086,6.491853,0.06492368
GDF15 (ng/ml),Endoglin (pg/ml),0.1105,0.10793644,0.04562,0.1086,6.491853,0.05063158
Endoglin (pg/ml),Cancer or Not,0.11039,0.11025172,0.10911,0.10852,6.491853,-0.011759295
Kallikrein-6 (pg/ml),Angiopoietin-2 (pg/ml),0.11034,0.11032806,0.005680002,0.1082,6.491853,0.003454445
OPN (pg/ml),CD44 (ng/ml),0.11029,0.099215634,0.00574,0.10827,6.491853,0.10523482
TIMP-1 (pg/ml),Leptin (pg/ml),0.11014,0.10961292,0.008540001,0.10819,6.491853,-0.022958368
HE4 (pg/ml),Angiopoietin-2 (pg/ml),0.11001,0.104936734,0.018200003,0.10813,6.491853,0.07122687
Leptin (pg/ml),Angiopoietin-2 (pg/ml),0.10992,0.10886394,0.010540001,0.10796,6.491853,0.032497074
Follistatin (pg/ml),CA-125 (U/ml),0.10977,0.1084814,0.009920001,0.10798,6.491853,0.035897054
Galectin-3 (ng/ml),AXL (pg/ml),0.10975,0.1097499,0.005910002,0.10775,6.491853,-3.24E-04
Mesothelin (ng/ml),DKK1 (ng/ml),0.10967,0.10946483,0.05684,0.10771,6.491853,0.0143237
TIMP-2 (pg/ml),Leptin (pg/ml),0.10965,0.10899896,0.00835,0.10753,6.491853,0.02551545
Myeloperoxidase (ng/ml),Leptin (pg/ml),0.1096,0.10862991,0.009550002,0.10783,6.491853,-0.031146254
CA 15-3 (U/ml),Angiopoietin-2 (pg/ml),0.10958,0.10790997,0.011920005,0.10749,6.491853,0.04086603
Endoglin (pg/ml),CA-125 (U/ml),0.10954,0.109342135,0.027199998,0.10754,6.491853,-0.014066346
Leptin (pg/ml),CA 15-3 (U/ml),0.10949,0.10933923,0.008299999,0.10759,6.491853,-0.012278918
CD44 (ng/ml),CA 15-3 (U/ml),0.10946,0.109256044,0.007169999,0.10781,6.491853,0.014281468
SHBG (nM),OPN (pg/ml),0.10925,0.10765551,0.00536,0.10732,6.491853,0.039931063
SHBG (nM),Myeloperoxidase (ng/ml),0.10921,0.108181454,0.007789999,0.10727,6.491853,-0.032070946
