X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
GDF15 (ng/ml),G-CSF (pg/ml),0.1472,0.14536026,0.04586,0.1472,5.9541965,0.042892147
sHER2/sEGFR2/sErbB2 (pg/ml),OPN (pg/ml),0.1472,0.14043699,0.01317,0.1472,5.9541965,0.082237534
SHBG (nM),IL-6 (pg/ml),0.14692,0.14690974,0.03729,0.14692,5.9541965,-0.0032027436
Prolactin (pg/ml),Kallikrein-6 (pg/ml),0.14685,0.145727,0.019660003,0.14685,5.9541965,0.033511277
Follistatin (pg/ml),Angiopoietin-2 (pg/ml),0.14676,0.120300844,0.012049999,0.14676,5.9541965,0.1626627
Mesothelin (ng/ml),HGF (pg/ml),0.14666,0.13882156,0.01974,0.14666,5.9541965,-0.08853496
HGF (pg/ml),Follistatin (pg/ml),0.14663,0.14654438,0.024850003,0.14663,5.9541965,-0.009253136
TIMP-1 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.14652,0.11268278,0.015930004,0.14652,5.9541965,0.18394896
Endoglin (pg/ml),CA 15-3 (U/ml),0.14628,0.1446796,0.010170002,0.14628,5.9541965,-0.040005006
TIMP-1 (pg/ml),CEA (pg/ml),0.14595,0.13381764,0.021690004,0.14595,5.9541965,0.110146984
CA19-9 (U/ml),AXL (pg/ml),0.14591,0.14578737,0.01789999,0.14591,5.9541965,0.011073525
Thrombospondin-2 (pg/ml),Prolactin (pg/ml),0.14586,0.1421291,0.031530004,0.14586,5.9541965,-0.061081115
PAR (pg/ml),AFP (pg/ml),0.14581,0.14552976,0.03316,0.14581,5.9541965,-0.016740328
Prolactin (pg/ml),Myeloperoxidase (ng/ml),0.14581,0.14419323,0.029059991,0.14581,5.9541965,-0.040208988
Myeloperoxidase (ng/ml),Angiopoietin-2 (pg/ml),0.14576,0.14098047,0.010319997,0.14576,5.9541965,0.06913412
Follistatin (pg/ml),CA 15-3 (U/ml),0.14569,0.14493553,0.021019995,0.14569,5.9541965,0.027467506
OPG (ng/ml),AXL (pg/ml),0.14563,0.14517166,0.038780004,0.14563,5.9541965,0.02140883
sHER2/sEGFR2/sErbB2 (pg/ml),Galectin-3 (ng/ml),0.14554,0.14304715,0.018120006,0.14554,5.9541965,-0.049928386
TIMP-2 (pg/ml),sPECAM-1 (pg/ml),0.14542,0.0753936,0.00533,0.14542,5.9541965,0.264625
Thrombospondin-2 (pg/ml),SHBG (nM),0.14532,0.14527512,0.02045,0.14532,5.9541965,-0.0066996966
TIMP-1 (pg/ml),CD44 (ng/ml),0.14513,0.114008665,0.018679991,0.14513,5.9541965,0.17641239
Prolactin (pg/ml),AFP (pg/ml),0.145,0.14497307,0.030149996,0.145,5.9541965,-0.0051890304
Galectin-3 (ng/ml),Follistatin (pg/ml),0.14484,0.14469837,0.030820005,0.14484,5.9541965,-0.01190082
Endoglin (pg/ml),Angiopoietin-2 (pg/ml),0.14478,0.12830414,0.008730002,0.14478,5.9541965,0.12835833
Leptin (pg/ml),CD44 (ng/ml),0.14477,0.14371559,0.0409,0.14477,5.9541965,0.032471705
TGFa (pg/ml),Prolactin (pg/ml),0.14474,0.14463513,0.031889997,0.14474,5.9541965,0.01024105
sFas (pg/ml),Follistatin (pg/ml),0.14473,0.14404853,0.01004,0.14473,5.9541965,-0.026105082
SHBG (nM),CEA (pg/ml),0.14451,0.1431298,0.020610005,0.14451,5.9541965,-0.03715119
sEGFR (pg/ml),NSE (ng/ml),0.14434,0.14414988,0.0161,0.14434,5.9541965,-0.013787879
SHBG (nM),Prolactin (pg/ml),0.14429,0.13467808,0.013610005,0.14429,5.9541965,0.09804041
DKK1 (ng/ml),CD44 (ng/ml),0.14425,0.14317557,0.033480003,0.14425,5.9541965,-0.03277866
Kallikrein-6 (pg/ml),AXL (pg/ml),0.14418,0.13195296,0.019879997,0.14418,5.9541965,0.11057598
FGF2 (pg/ml),AXL (pg/ml),0.14399,0.1421769,0.01269,0.14399,5.9541965,-0.042580508
AXL (pg/ml),Angiopoietin-2 (pg/ml),0.14375,0.1293163,0.0067199916,0.14375,5.9541965,0.12014029
sFas (pg/ml),Kallikrein-6 (pg/ml),0.14371,0.14230128,0.02702,0.14371,5.9541965,-0.03753303
sEGFR (pg/ml),Leptin (pg/ml),0.14363,0.14248441,0.013319999,0.14363,5.9541965,0.033846594
Endoglin (pg/ml),AFP (pg/ml),0.14345,0.14257516,0.019620001,0.14345,5.9541965,0.029577877
GDF15 (ng/ml),CA-125 (U/ml),0.14332,0.14017715,0.038229994,0.14332,5.9541965,0.056061096
TIMP-2 (pg/ml),Myeloperoxidase (ng/ml),0.14313,0.12814137,0.011669997,0.14313,5.9541965,-0.12242807
GDF15 (ng/ml),DKK1 (ng/ml),0.1431,0.11955275,0.01072,0.1431,5.9541965,0.15345111
sEGFR (pg/ml),Galectin-3 (ng/ml),0.14295,0.117775165,0.01814,0.14295,5.9541965,-0.15866579
Leptin (pg/ml),AXL (pg/ml),0.1429,0.14289255,0.010069996,0.1429,5.9541965,-0.0027307656
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.14281,0.13392471,0.02109,0.14281,5.9541965,0.09426186
Prolactin (pg/ml),CA 15-3 (U/ml),0.14279,0.13372838,0.0062200017,0.14279,5.9541965,0.0951925
sPECAM-1 (pg/ml),Prolactin (pg/ml),0.14275,0.13995714,0.019389994,0.14275,5.9541965,-0.052847475
Kallikrein-6 (pg/ml),Angiopoietin-2 (pg/ml),0.14272,0.1426508,0.013620004,0.14272,5.9541965,-0.0083190175
IL-8 (pg/ml),AXL (pg/ml),0.14252,0.14251542,0.014099993,0.14252,5.9541965,-0.0021389045
SHBG (nM),G-CSF (pg/ml),0.14251,0.14099394,0.026669994,0.14251,5.9541965,-0.038936537
Follistatin (pg/ml),CA-125 (U/ml),0.1425,0.14165784,0.025430001,0.1425,5.9541965,0.02901988
PAR (pg/ml),Angiopoietin-2 (pg/ml),0.1424,0.115053,0.0062500015,0.1424,5.9541965,0.16536929
NSE (ng/ml),CEA (pg/ml),0.14236,0.14191379,0.028230004,0.14236,5.9541965,0.021123774
CD44 (ng/ml),CA 15-3 (U/ml),0.14232,0.1423021,0.00897,0.14232,5.9541965,0.004232186
Prolactin (pg/ml),Leptin (pg/ml),0.14219,0.13867067,0.022499993,0.14219,5.9541965,-0.059323967
OPN (pg/ml),Kallikrein-6 (pg/ml),0.14218,0.14146662,0.018829994,0.14218,5.9541965,-0.026709076
G-CSF (pg/ml),Follistatin (pg/ml),0.14205,0.14200394,0.0176,0.14205,5.9541965,0.0067872354
TIMP-2 (pg/ml),Follistatin (pg/ml),0.14191,0.13986595,0.02358,0.14191,5.9541965,0.045211155
sEGFR (pg/ml),CA 15-3 (U/ml),0.14176,0.14121509,0.00677,0.14176,5.9541965,-0.023343392
Myeloperoxidase (ng/ml),Follistatin (pg/ml),0.14171,0.13552523,0.010129996,0.14171,5.9541965,-0.07864334
sFas (pg/ml),Prolactin (pg/ml),0.14169,0.13752253,0.015380003,0.14169,5.9541965,-0.064555906
SHBG (nM),Myeloperoxidase (ng/ml),0.14153,0.13412398,0.021360002,0.14153,5.9541965,-0.086058244
OPN (pg/ml),Midkine (pg/ml),0.14132,0.14030325,0.014119998,0.14132,5.9541965,0.031886455
SHBG (nM),Follistatin (pg/ml),0.14083,0.1323483,0.010169998,0.14083,5.9541965,0.09209608
TIMP-2 (pg/ml),SHBG (nM),0.1407,0.105964795,0.0050100014,0.1407,5.9541965,0.18637383
sEGFR (pg/ml),GDF15 (ng/ml),0.14066,0.13840094,0.048580006,0.14066,5.9541965,-0.047529653
SHBG (nM),AFP (pg/ml),0.1406,0.13738622,0.016779996,0.1406,5.9541965,-0.056690216
GDF15 (ng/ml),AFP (pg/ml),0.14053,0.13702288,0.042340003,0.14053,5.9541965,0.05922097
OPG (ng/ml),Endoglin (pg/ml),0.14053,0.13461113,0.06097001,0.14053,5.9541965,0.07693423
Mesothelin (ng/ml),Follistatin (pg/ml),0.14048,0.13047132,0.01749,0.14048,5.9541965,0.10004339
PAR (pg/ml),FGF2 (pg/ml),0.14045,0.13180417,0.012639999,0.14045,5.9541965,0.09298299
TIMP-2 (pg/ml),Angiopoietin-2 (pg/ml),0.14042,0.13916624,0.021100007,0.14042,5.9541965,-0.03540863
IL-8 (pg/ml),CA 15-3 (U/ml),0.14038,0.14036606,0.01204,0.14038,5.9541965,-0.0037317467
Prolactin (pg/ml),DKK1 (ng/ml),0.14032,0.1391795,0.055120006,0.14032,5.9541965,0.03377127
G-CSF (pg/ml),Endoglin (pg/ml),0.1402,0.14014164,0.02629,0.1402,5.9541965,-0.007639602
Endoglin (pg/ml),CEA (pg/ml),0.14015,0.13912044,0.010289997,0.14015,5.9541965,0.032086678
Prolactin (pg/ml),CD44 (ng/ml),0.14012,0.13994633,0.0076599997,0.14012,5.9541965,0.013178307
SHBG (nM),OPG (ng/ml),0.14011,0.13688782,0.06926,0.14011,5.9541965,-0.056764286
Leptin (pg/ml),Follistatin (pg/ml),0.14009,0.13968682,0.019099995,0.14009,5.9541965,-0.020079352
NSE (ng/ml),Leptin (pg/ml),0.13997,0.12877499,0.017600007,0.13997,5.9541965,0.105806544
Leptin (pg/ml),CA 15-3 (U/ml),0.13994,0.13979909,0.008680001,0.13994,5.9541965,-0.011870432
Leptin (pg/ml),CA19-9 (U/ml),0.13991,0.13941999,0.015050001,0.13991,5.9541965,-0.022136027
TIMP-2 (pg/ml),CA 15-3 (U/ml),0.13991,0.13843133,0.0089799985,0.13991,5.9541965,0.038453598
Prolactin (pg/ml),OPG (ng/ml),0.1398,0.13833228,0.08799,0.1398,5.9541965,-0.038310792
sFas (pg/ml),CEA (pg/ml),0.13941,0.13940959,0.022039998,0.13941,5.9541965,6.4788206E-4
Leptin (pg/ml),CYFRA 21-1 (pg/ml),0.13939,0.13874906,0.034380004,0.13939,5.9541965,-0.025316883
Leptin (pg/ml),IL-8 (pg/ml),0.13929,0.13870107,0.016270004,0.13929,5.9541965,-0.024267975
Prolactin (pg/ml),G-CSF (pg/ml),0.1392,0.13616559,0.020860001,0.1392,5.9541965,-0.05508545
OPG (ng/ml),NSE (ng/ml),0.13891,0.12963821,0.053569995,0.13891,5.9541965,-0.096290104
PAR (pg/ml),Endoglin (pg/ml),0.1389,0.13642363,0.010030001,0.1389,5.9541965,0.049763154
SHBG (nM),sEGFR (pg/ml),0.13889,0.11051587,0.015179999,0.13889,5.9541965,0.16844621
Prolactin (pg/ml),Galectin-3 (ng/ml),0.13884,0.13759644,0.020930007,0.13884,5.9541965,-0.035264216
sPECAM-1 (pg/ml),Leptin (pg/ml),0.13883,0.1360673,0.010460004,0.13883,5.9541965,0.052561432
Myeloperoxidase (ng/ml),Endoglin (pg/ml),0.13877,0.13597046,0.012630001,0.13877,5.9541965,-0.05291067
Prolactin (pg/ml),HE4 (pg/ml),0.13876,0.13754743,0.033770002,0.13876,5.9541965,0.03482197
Midkine (pg/ml),Leptin (pg/ml),0.13867,0.13753054,0.0143800005,0.13867,5.9541965,0.033755876
G-CSF (pg/ml),Angiopoietin-2 (pg/ml),0.13864,0.12026842,0.014230002,0.13864,5.9541965,0.13554181
TIMP-2 (pg/ml),Endoglin (pg/ml),0.13856,0.11942351,0.00581,0.13856,5.9541965,0.13833469
HGF (pg/ml),Endoglin (pg/ml),0.13839,0.1383774,0.016100004,0.13839,5.9541965,-0.003550112
PAR (pg/ml),CA 15-3 (U/ml),0.13834,0.13707885,0.00959,0.13834,5.9541965,0.035512693
Leptin (pg/ml),CEA (pg/ml),0.13826,0.13789816,0.01053001,0.13826,5.9541965,0.019022193
Prolactin (pg/ml),IL-6 (pg/ml),0.13818,0.13517481,0.02341,0.13818,5.9541965,-0.05481959
CEA (pg/ml),CA 15-3 (U/ml),0.13806,0.13405307,0.020910002,0.13806,5.9541965,0.06330036
TIMP-2 (pg/ml),Prolactin (pg/ml),0.13802,0.13384695,0.021359995,0.13802,5.9541965,-0.064599045
sPECAM-1 (pg/ml),OPN (pg/ml),0.13795,0.1276406,0.0061299987,0.13795,5.9541965,0.10153521
sPECAM-1 (pg/ml),Angiopoietin-2 (pg/ml),0.13782,0.11977864,0.0077600013,0.13782,5.9541965,0.13431814
Midkine (pg/ml),Endoglin (pg/ml),0.1378,0.13776883,0.00643,0.1378,5.9541965,0.005582389
Kallikrein-6 (pg/ml),Follistatin (pg/ml),0.13763,0.13535708,0.00802999,0.13763,5.9541965,0.04767519
Leptin (pg/ml),GDF15 (ng/ml),0.13751,0.13425198,0.020790003,0.13751,5.9541965,-0.05707909
Galectin-3 (ng/ml),Angiopoietin-2 (pg/ml),0.13742,0.13309576,0.011639997,0.13742,5.9541965,0.06575894
SHBG (nM),CA19-9 (U/ml),0.13741,0.13674715,0.019330002,0.13741,5.9541965,0.0257459
PAR (pg/ml),IL-6 (pg/ml),0.13715,0.13421088,0.034570005,0.13715,5.9541965,0.054213673
SHBG (nM),IL-8 (pg/ml),0.13714,0.13220713,0.01365,0.13714,5.9541965,-0.07023451
HGF (pg/ml),CEA (pg/ml),0.13712,0.11196398,0.04129999,0.13712,5.9541965,0.15860647
Mesothelin (ng/ml),DKK1 (ng/ml),0.13685,0.13672072,0.04275,0.13685,5.9541965,-0.011370364
FGF2 (pg/ml),Endoglin (pg/ml),0.13683,0.13106672,0.009729996,0.13683,5.9541965,-0.07591621
SHBG (nM),Galectin-3 (ng/ml),0.13674,0.12740421,0.0102400035,0.13674,5.9541965,-0.096621834
PAR (pg/ml),CEA (pg/ml),0.13649,0.1289231,0.014970005,0.13649,5.9541965,0.08698795
Prolactin (pg/ml),IL-8 (pg/ml),0.13645,0.13462779,0.00835,0.13645,5.9541965,-0.0426872
Prolactin (pg/ml),GDF15 (ng/ml),0.13644,0.1364116,0.045109995,0.13644,5.9541965,0.005327567
OPG (ng/ml),Midkine (pg/ml),0.1364,0.13627219,0.03266,0.1364,5.9541965,-0.011305514
OPN (pg/ml),Follistatin (pg/ml),0.13635,0.13605228,0.014810003,0.13635,5.9541965,0.017254602
TIMP-1 (pg/ml),Prolactin (pg/ml),0.13634,0.122606516,0.011750005,0.13634,5.9541965,-0.11718999
sHER2/sEGFR2/sErbB2 (pg/ml),Angiopoietin-2 (pg/ml),0.13627,0.13514788,0.014820002,0.13627,5.9541965,0.03349792
OPN (pg/ml),AXL (pg/ml),0.13622,0.116550945,0.007009998,0.13622,5.9541965,0.14024638
TIMP-1 (pg/ml),CA 15-3 (U/ml),0.13614,0.12690109,0.01658,0.13614,5.9541965,0.09611931
TIMP-2 (pg/ml),DKK1 (ng/ml),0.13602,0.13581881,0.057160005,0.13602,5.9541965,-0.014184492
SHBG (nM),CA-125 (U/ml),0.13592,0.13326426,0.018930003,0.13592,5.9541965,0.051533975
Mesothelin (ng/ml),Leptin (pg/ml),0.13586,0.13551122,0.00987,0.13586,5.9541965,-0.01867545
CEA (pg/ml),Angiopoietin-2 (pg/ml),0.13576,0.13439369,0.014150001,0.13576,5.9541965,0.03696351
Myeloperoxidase (ng/ml),CEA (pg/ml),0.13569,0.12828176,0.016620003,0.13569,5.9541965,0.08607119
Prolactin (pg/ml),AXL (pg/ml),0.1356,0.13353205,0.0075400025,0.1356,5.9541965,-0.04547474
Prolactin (pg/ml),CA-125 (U/ml),0.13554,0.134041,0.016679995,0.13554,5.9541965,0.038716923
SHBG (nM),CD44 (ng/ml),0.13546,0.120271236,0.009539999,0.13546,5.9541965,0.12324271
IL-6 (pg/ml),CEA (pg/ml),0.13528,0.13515314,0.037479997,0.13528,5.9541965,0.011262703
sHER2/sEGFR2/sErbB2 (pg/ml),Prolactin (pg/ml),0.13528,0.13453443,0.013969999,0.13528,5.9541965,-0.027304903
Kallikrein-6 (pg/ml),GDF15 (ng/ml),0.13489,0.13487154,0.038410008,0.13489,5.9541965,-0.00429671
Leptin (pg/ml),HE4 (pg/ml),0.13488,0.13373981,0.025390007,0.13488,5.9541965,-0.03376669
DKK1 (ng/ml),CA 15-3 (U/ml),0.13487,0.13279173,0.030209996,0.13487,5.9541965,0.045587912
sHER2/sEGFR2/sErbB2 (pg/ml),SHBG (nM),0.13486,0.1230243,0.0075499974,0.13486,5.9541965,0.10879197
IL-8 (pg/ml),Follistatin (pg/ml),0.13478,0.13477996,0.008469999,0.13478,5.9541965,2.0575993E-4
TGFa (pg/ml),Endoglin (pg/ml),0.13462,0.13379149,0.05664,0.13462,5.9541965,-0.02878366
SHBG (nM),Mesothelin (ng/ml),0.13461,0.12920582,0.008370001,0.13461,5.9541965,0.07351306
Kallikrein-6 (pg/ml),CEA (pg/ml),0.13442,0.1328938,0.017889991,0.13442,5.9541965,-0.03906641
CYFRA 21-1 (pg/ml),AXL (pg/ml),0.13431,0.13420737,0.023029998,0.13431,5.9541965,0.010131422
Galectin-3 (ng/ml),CA 15-3 (U/ml),0.13418,0.13402802,0.0110599995,0.13418,5.9541965,-0.01232775
SHBG (nM),OPN (pg/ml),0.13415,0.13321604,0.006679997,0.13415,5.9541965,-0.030560758
CEA (pg/ml),CD44 (ng/ml),0.13398,0.13259211,0.011639997,0.13398,5.9541965,-0.03725447
HE4 (pg/ml),Angiopoietin-2 (pg/ml),0.13398,0.131165,0.03191001,0.13398,5.9541965,0.053056672
Leptin (pg/ml),HGF (pg/ml),0.13391,0.13390568,0.013630003,0.13391,5.9541965,-0.0020782892
TIMP-2 (pg/ml),OPN (pg/ml),0.13388,0.13011622,0.010469995,0.13388,5.9541965,-0.061349712
Prolactin (pg/ml),PAR (pg/ml),0.13385,0.1325548,0.009470001,0.13385,5.9541965,-0.035988793
SHBG (nM),CA 15-3 (U/ml),0.13374,0.13364623,0.0076100007,0.13374,5.9541965,0.009683066
NSE (ng/ml),CA 15-3 (U/ml),0.13373,0.13264696,0.013009995,0.13373,5.9541965,-0.03290944
OPN (pg/ml),CA 15-3 (U/ml),0.13362,0.13053323,0.011319995,0.13362,5.9541965,0.055558607
Leptin (pg/ml),IL-6 (pg/ml),0.13352,0.13034499,0.0136600025,0.13352,5.9541965,-0.056347296
G-CSF (pg/ml),CEA (pg/ml),0.13349,0.13344564,0.036139995,0.13349,5.9541965,0.006660053
Leptin (pg/ml),FGF2 (pg/ml),0.13341,0.13068992,0.022730008,0.13341,5.9541965,-0.052154426
SHBG (nM),HE4 (pg/ml),0.13339,0.11797406,0.023320004,0.13339,5.9541965,0.12416093
Prolactin (pg/ml),CEA (pg/ml),0.13338,0.13291721,0.018689997,0.13338,5.9541965,-0.021512328
CA-125 (U/ml),Angiopoietin-2 (pg/ml),0.13336,0.13225919,0.013380006,0.13336,5.9541965,0.033178404
PAR (pg/ml),OPN (pg/ml),0.13326,0.10799444,0.007509999,0.13326,5.9541965,0.15895145
OPG (ng/ml),CEA (pg/ml),0.13304,0.1329798,0.07803,0.13304,5.9541965,0.007759233
Midkine (pg/ml),DKK1 (ng/ml),0.13299,0.13287605,0.02558,0.13299,5.9541965,0.010675002
FGF2 (pg/ml),Angiopoietin-2 (pg/ml),0.13297,0.13246527,0.03699,0.13297,5.9541965,-0.02246624
TGFa (pg/ml),SHBG (nM),0.13297,0.13289638,0.024830006,0.13297,5.9541965,-0.008580731
TIMP-1 (pg/ml),sEGFR (pg/ml),0.13292,0.13104516,0.017479993,0.13292,5.9541965,-0.043299396
HE4 (pg/ml),CA 15-3 (U/ml),0.1329,0.13040945,0.019650005,0.1329,5.9541965,0.049905375
sEGFR (pg/ml),DKK1 (ng/ml),0.13263,0.12865184,0.038940005,0.13263,5.9541965,-0.063072726
Follistatin (pg/ml),CEA (pg/ml),0.13251,0.13249798,0.019040003,0.13251,5.9541965,-0.0034686397
SHBG (nM),AXL (pg/ml),0.13248,0.121176645,0.010590002,0.13248,5.9541965,0.10631722
PAR (pg/ml),Leptin (pg/ml),0.13232,0.13224213,0.0074900007,0.13232,5.9541965,-0.008824359
DKK1 (ng/ml),CEA (pg/ml),0.13226,0.124688394,0.044449992,0.13226,5.9541965,0.08701495
PAR (pg/ml),Myeloperoxidase (ng/ml),0.13226,0.13137211,0.021479994,0.13226,5.9541965,0.0297974
Follistatin (pg/ml),DKK1 (ng/ml),0.13218,0.12630518,0.055180006,0.13218,5.9541965,0.07664742
Prolactin (pg/ml),Mesothelin (ng/ml),0.13216,0.1321559,0.0077100005,0.13216,5.9541965,-0.002022916
IL-6 (pg/ml),CA 15-3 (U/ml),0.13198,0.13189466,0.020289995,0.13198,5.9541965,-0.00923802
IL-6 (pg/ml),AXL (pg/ml),0.13196,0.13067432,0.018290002,0.13196,5.9541965,0.035856415
Leptin (pg/ml),Endoglin (pg/ml),0.13184,0.12562148,0.010130003,0.13184,5.9541965,0.07885762
HGF (pg/ml),Angiopoietin-2 (pg/ml),0.13162,0.09509361,0.008309998,0.13162,5.9541965,0.19111879
NSE (ng/ml),Follistatin (pg/ml),0.1316,0.12844636,0.01007,0.1316,5.9541965,0.056157377
Mesothelin (ng/ml),Angiopoietin-2 (pg/ml),0.13153,0.13039829,0.009220004,0.13153,5.9541965,0.033640888
SHBG (nM),NSE (ng/ml),0.13153,0.1310401,0.02127,0.13153,5.9541965,-0.022133952
Follistatin (pg/ml),FGF2 (pg/ml),0.13133,0.12978876,0.018210001,0.13133,5.9541965,0.03925872
Leptin (pg/ml),CA-125 (U/ml),0.13133,0.13086873,0.010229997,0.13133,5.9541965,-0.021477034
Midkine (pg/ml),CEA (pg/ml),0.13132,0.13110222,0.012019999,0.13132,5.9541965,-0.01475753
sEGFR (pg/ml),Angiopoietin-2 (pg/ml),0.13123,0.130069,0.0117799975,0.13123,5.9541965,-0.034073334
SHBG (nM),DKK1 (ng/ml),0.13112,0.13034129,0.036929995,0.13112,5.9541965,-0.027905205
CA 15-3 (U/ml),AXL (pg/ml),0.13107,0.12892246,0.010249995,0.13107,5.9541965,-0.046341486
Prolactin (pg/ml),FGF2 (pg/ml),0.13105,0.11878378,0.023380004,0.13105,5.9541965,0.110753
sPECAM-1 (pg/ml),Myeloperoxidase (ng/ml),0.13095,0.13045967,0.020820007,0.13095,5.9541965,0.022143722
NSE (ng/ml),GDF15 (ng/ml),0.13071,0.12997504,0.037000008,0.13071,5.9541965,0.02711022
HGF (pg/ml),CA 15-3 (U/ml),0.13067,0.13058391,0.010289997,0.13067,5.9541965,-0.009277795
Midkine (pg/ml),Angiopoietin-2 (pg/ml),0.13066,0.12806986,0.004759997,0.13066,5.9541965,0.050893337
Mesothelin (ng/ml),IL-8 (pg/ml),0.13062,0.12938961,0.010879997,0.13062,5.9541965,-0.035076965
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.13055,0.12220879,0.0088599995,0.13055,5.9541965,0.09133021
TIMP-1 (pg/ml),Endoglin (pg/ml),0.13044,0.12990507,0.013799995,0.13044,5.9541965,0.023128347
OPN (pg/ml),Mesothelin (ng/ml),0.13033,0.13024752,0.006959997,0.13033,5.9541965,0.009081585
SHBG (nM),HGF (pg/ml),0.13033,0.11577467,0.007459998,0.13033,5.9541965,-0.120645456
Mesothelin (ng/ml),Galectin-3 (ng/ml),0.13019,0.1284794,0.007410001,0.13019,5.9541965,-0.041359264
Prolactin (pg/ml),Midkine (pg/ml),0.13018,0.12743615,0.016029999,0.13018,5.9541965,0.052381832
CEA (pg/ml),AFP (pg/ml),0.13013,0.12983222,0.020709991,0.13013,5.9541965,-0.017255979
Endoglin (pg/ml),CA-125 (U/ml),0.13002,0.12966245,0.034629993,0.13002,5.9541965,-0.018908601
Mesothelin (ng/ml),CEA (pg/ml),0.13002,0.12909403,0.019779999,0.13002,5.9541965,-0.030429598
Follistatin (pg/ml),AXL (pg/ml),0.12998,0.12574592,0.012099996,0.12998,5.9541965,0.06506982
DKK1 (ng/ml),AXL (pg/ml),0.12987,0.12848036,0.05832,0.12987,5.9541965,0.037277885
CA 15-3 (U/ml),Angiopoietin-2 (pg/ml),0.12974,0.12890552,0.014210001,0.12974,5.9541965,0.0288874
Kallikrein-6 (pg/ml),IL-8 (pg/ml),0.12967,0.12533474,0.02177,0.12967,5.9541965,-0.065842606
Midkine (pg/ml),CA 15-3 (U/ml),0.12961,0.12934534,0.0116799995,0.12961,5.9541965,0.016268326
sEGFR (pg/ml),CEA (pg/ml),0.12956,0.12319755,0.0070800036,0.12956,5.9541965,-0.079764955
Galectin-3 (ng/ml),AXL (pg/ml),0.12946,0.12855482,0.012479998,0.12946,5.9541965,-0.03008641
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.12932,0.12864248,0.027179994,0.12932,5.9541965,0.026029004
Leptin (pg/ml),G-CSF (pg/ml),0.1292,0.12804016,0.01481,0.1292,5.9541965,-0.03405633
Angiopoietin-2 (pg/ml),AFP (pg/ml),0.129,0.12732427,0.019409992,0.129,5.9541965,0.040935706
sPECAM-1 (pg/ml),CA 15-3 (U/ml),0.12872,0.12718631,0.00536,0.12872,5.9541965,-0.039162274
Leptin (pg/ml),Angiopoietin-2 (pg/ml),0.12871,0.12647621,0.007770002,0.12871,5.9541965,0.04726302
HE4 (pg/ml),Endoglin (pg/ml),0.12852,0.12622485,0.016710002,0.12852,5.9541965,-0.04790776
TIMP-1 (pg/ml),Follistatin (pg/ml),0.12847,0.12723725,0.014540002,0.12847,5.9541965,0.035110604
Leptin (pg/ml),AFP (pg/ml),0.12846,0.12821996,0.016430005,0.12846,5.9541965,-0.015493123
sFas (pg/ml),Leptin (pg/ml),0.12798,0.12756044,0.008239992,0.12798,5.9541965,0.020483123
FGF2 (pg/ml),CEA (pg/ml),0.12786,0.12625803,0.019959994,0.12786,5.9541965,0.040024463
HGF (pg/ml),AXL (pg/ml),0.12772,0.12763062,0.006409999,0.12772,5.9541965,0.009453672
HE4 (pg/ml),GDF15 (ng/ml),0.12759,0.12382233,0.04518,0.12759,5.9541965,0.06138133
NSE (ng/ml),Endoglin (pg/ml),0.12757,0.12551971,0.01791,0.12757,5.9541965,-0.04528025
OPG (ng/ml),Leptin (pg/ml),0.12742,0.12736048,0.05529999,0.12742,5.9541965,-0.007714305
DKK1 (ng/ml),Angiopoietin-2 (pg/ml),0.12741,0.11866373,0.04270999,0.12741,5.9541965,0.09352146
OPG (ng/ml),DKK1 (ng/ml),0.12732,0.12589365,0.024999999,0.12732,5.9541965,-0.037767045
Midkine (pg/ml),Galectin-3 (ng/ml),0.12719,0.12626971,0.00897,0.12719,5.9541965,-0.030336054
sFas (pg/ml),PAR (pg/ml),0.12713,0.12675709,0.008640002,0.12713,5.9541965,0.019311136
SHBG (nM),Angiopoietin-2 (pg/ml),0.12705,0.12704784,0.012390003,0.12705,5.9541965,0.0014703423
sPECAM-1 (pg/ml),SHBG (nM),0.12685,0.12044947,0.014859997,0.12685,5.9541965,0.080003284
TIMP-2 (pg/ml),Leptin (pg/ml),0.12682,0.12677266,0.009230003,0.12682,5.9541965,0.0068802247
Prolactin (pg/ml),Endoglin (pg/ml),0.12656,0.11348893,0.004950002,0.12656,5.9541965,-0.11432881
IL-8 (pg/ml),Endoglin (pg/ml),0.12626,0.12625861,0.01004,0.12626,5.9541965,0.0011797589
SHBG (nM),Midkine (pg/ml),0.12626,0.12605233,0.0068099983,0.12626,5.9541965,0.014410753
Prolactin (pg/ml),CYFRA 21-1 (pg/ml),0.12623,0.12599553,0.026550002,0.12623,5.9541965,-0.015312373
OPG (ng/ml),Follistatin (pg/ml),0.12617,0.12547228,0.062979996,0.12617,5.9541965,0.026414393
Follistatin (pg/ml),CA19-9 (U/ml),0.12608,0.12597074,0.015309997,0.12608,5.9541965,-0.010453056
OPN (pg/ml),CD44 (ng/ml),0.12566,0.1206058,0.011080001,0.12566,5.9541965,0.07109291
Galectin-3 (ng/ml),CEA (pg/ml),0.12563,0.061114408,0.01196,0.12563,5.9541965,0.2539992
