X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
Mesothelin (ng/ml),CA19-9 (U/ml),0.24509,0.23839001,0.010230005,0.24509,4.0,0.08185338
OPG (ng/ml),FGF2 (pg/ml),0.24501,0.21194601,0.05408001,0.24501,4.0,-0.18183509
Myeloperoxidase (ng/ml),FGF2 (pg/ml),0.24489,0.23463608,0.024280012,0.24489,4.0,0.10126164
sPECAM-1 (pg/ml),OPN (pg/ml),0.24444,0.20364308,0.04749,0.24444,4.0,0.20198248
G-CSF (pg/ml),CD44 (ng/ml),0.24408,0.24386792,0.03734,0.24408,4.0,-0.014563372
Mesothelin (ng/ml),G-CSF (pg/ml),0.24402,0.23006773,0.052679993,0.24402,4.0,-0.11811972
sHER2/sEGFR2/sErbB2 (pg/ml),Prolactin (pg/ml),0.24374,0.21877825,0.06593999,0.24374,4.0,0.15799287
TGFa (pg/ml),CEA (pg/ml),0.24363,0.24346355,0.054850012,0.24363,4.0,-0.012901915
Leptin (pg/ml),AFP (pg/ml),0.24325,0.2409374,0.025440007,0.24325,4.0,-0.048089456
Prolactin (pg/ml),NSE (ng/ml),0.24308,0.24063773,0.01811,0.24308,4.0,-0.049419317
CA19-9 (U/ml),AXL (pg/ml),0.24254,0.24245137,0.07143,0.24254,4.0,-0.009414435
TGFa (pg/ml),sPECAM-1 (pg/ml),0.24249,0.1669151,0.0724,0.24249,4.0,0.27490887
TIMP-1 (pg/ml),CEA (pg/ml),0.24243,0.23965876,0.04062,0.24243,4.0,0.052642655
TIMP-2 (pg/ml),FGF2 (pg/ml),0.242,0.22888324,0.028869987,0.242,4.0,-0.11452845
TIMP-2 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.24178,0.23579043,0.04941,0.24178,4.0,0.077392325
TGFa (pg/ml),Mesothelin (ng/ml),0.24173,0.23180783,0.08055,0.24173,4.0,0.09961016
Follistatin (pg/ml),FGF2 (pg/ml),0.24167,0.23947291,0.11412999,0.24167,4.0,0.046873085
NSE (ng/ml),HE4 (pg/ml),0.24123,0.24122904,0.026789993,0.24123,4.0,-9.7641844E-4
TIMP-2 (pg/ml),Angiopoietin-2 (pg/ml),0.24111,0.23302627,0.035349995,0.24111,4.0,-0.08990955
IL-6 (pg/ml),Endoglin (pg/ml),0.24103,0.23535052,0.05854,0.24103,4.0,-0.07536231
SHBG (nM),GDF15 (ng/ml),0.24076,0.240112,0.018539995,0.24076,4.0,0.025455581
Endoglin (pg/ml),CD44 (ng/ml),0.24061,0.2137042,0.03557001,0.24061,4.0,0.1640299
Prolactin (pg/ml),IL-8 (pg/ml),0.24061,0.2405698,0.040420003,0.24061,4.0,-0.0063409903
sFas (pg/ml),IL-6 (pg/ml),0.2404,0.24039726,0.035940006,0.2404,4.0,-0.0016553489
CD44 (ng/ml),CA-125 (U/ml),0.24002,0.23340717,0.021559998,0.24002,4.0,-0.08131938
Prolactin (pg/ml),CD44 (ng/ml),0.23988,0.23684269,0.044620007,0.23988,4.0,0.05511173
Midkine (pg/ml),AXL (pg/ml),0.2398,0.20106737,0.04062,0.2398,4.0,0.19680609
Leptin (pg/ml),CD44 (ng/ml),0.23945,0.2394087,0.05625999,0.23945,4.0,0.00642637
TIMP-2 (pg/ml),CEA (pg/ml),0.23943,0.23676667,0.030639991,0.23943,4.0,0.05160746
Follistatin (pg/ml),AXL (pg/ml),0.2394,0.2372311,0.015329994,0.2394,4.0,-0.046571456
TIMP-2 (pg/ml),AFP (pg/ml),0.23937,0.2335513,0.05662,0.23937,4.0,-0.07628048
sFas (pg/ml),Midkine (pg/ml),0.23916,0.23777398,0.0431,0.23916,4.0,0.03722919
Thrombospondin-2 (pg/ml),sPECAM-1 (pg/ml),0.23892,0.14284769,0.036029994,0.23892,4.0,0.30995536
IL-8 (pg/ml),CA 15-3 (U/ml),0.23869,0.23844077,0.06397,0.23869,4.0,0.015787149
Midkine (pg/ml),Galectin-3 (ng/ml),0.23867,0.22061457,0.036640003,0.23867,4.0,-0.13437055
HE4 (pg/ml),CEA (pg/ml),0.2386,0.23732263,0.037850007,0.2386,4.0,-0.03574026
sFas (pg/ml),OPG (ng/ml),0.238,0.23554961,0.10666001,0.238,4.0,-0.04950148
Kallikrein-6 (pg/ml),CA-125 (U/ml),0.23799,0.23460276,0.10005001,0.23799,4.0,-0.05820006
OPG (ng/ml),Kallikrein-6 (pg/ml),0.23791,0.12893882,0.026719987,0.23791,4.0,0.33010784
Mesothelin (ng/ml),Leptin (pg/ml),0.23772,0.23374626,0.03542,0.23772,4.0,-0.06303764
sPECAM-1 (pg/ml),CD44 (ng/ml),0.23768,0.23652636,0.06003,0.23768,4.0,0.033965487
CA19-9 (U/ml),CA 15-3 (U/ml),0.23757,0.23756652,0.06955001,0.23757,4.0,0.0018662113
OPN (pg/ml),CA-125 (U/ml),0.23755,0.16309714,0.030309997,0.23755,4.0,0.27286053
Midkine (pg/ml),G-CSF (pg/ml),0.23753,0.23662043,0.05393,0.23753,4.0,0.030158984
Mesothelin (ng/ml),Kallikrein-6 (pg/ml),0.23747,0.049388513,0.019389994,0.23747,4.0,0.43368363
HGF (pg/ml),Endoglin (pg/ml),0.23683,0.23048414,0.019570008,0.23683,4.0,-0.07966083
NSE (ng/ml),GDF15 (ng/ml),0.23682,0.23560499,0.03469999,0.23682,4.0,-0.034857083
sPECAM-1 (pg/ml),Leptin (pg/ml),0.23678,0.23077,0.038019992,0.23678,4.0,-0.07752418
SHBG (nM),HE4 (pg/ml),0.23655,0.23285931,0.08481,0.23655,4.0,0.06075103
Kallikrein-6 (pg/ml),CA19-9 (U/ml),0.23636,0.23354529,0.06418,0.23636,4.0,-0.053053908
PAR (pg/ml),Follistatin (pg/ml),0.23631,0.21694405,0.026130006,0.23631,4.0,0.1391616
CYFRA 21-1 (pg/ml),CEA (pg/ml),0.2363,-0.023503914,0.052190006,0.2363,4.0,0.50970966
HE4 (pg/ml),AXL (pg/ml),0.23622,0.1769441,0.054279998,0.23622,4.0,0.2434664
Midkine (pg/ml),GDF15 (ng/ml),0.23589,0.2358716,0.0268,0.23589,4.0,0.004289914
SHBG (nM),CA 15-3 (U/ml),0.23586,0.23296198,0.040360004,0.23586,4.0,-0.053833272
Mesothelin (ng/ml),IL-6 (pg/ml),0.23584,0.23046729,0.021229997,0.23584,4.0,-0.07329875
SHBG (nM),CA-125 (U/ml),0.23576,0.22316287,0.08143,0.23576,4.0,0.11223695
FGF2 (pg/ml),CA 15-3 (U/ml),0.23562,0.2258594,0.10791001,0.23562,4.0,0.09879575
TGFa (pg/ml),Kallikrein-6 (pg/ml),0.23531,0.23525867,0.048429996,0.23531,4.0,-0.0071644885
NSE (ng/ml),Midkine (pg/ml),0.23507,0.20015945,0.06809001,0.23507,4.0,0.18684368
CA 15-3 (U/ml),AXL (pg/ml),0.23496,0.23461337,0.036830008,0.23496,4.0,-0.01861807
TGFa (pg/ml),Prolactin (pg/ml),0.23475,0.22087091,0.052310005,0.23475,4.0,0.11780955
G-CSF (pg/ml),CA 15-3 (U/ml),0.23471,0.2228136,0.03396,0.23471,4.0,-0.10907057
SHBG (nM),PAR (pg/ml),0.23441,0.2052399,0.039849997,0.23441,4.0,0.17079256
sHER2/sEGFR2/sErbB2 (pg/ml),Leptin (pg/ml),0.23434,0.22873643,0.040650003,0.23434,4.0,0.07485702
Myeloperoxidase (ng/ml),CA-125 (U/ml),0.23426,0.2257293,0.042340003,0.23426,4.0,0.09236178
SHBG (nM),IL-6 (pg/ml),0.23411,0.23365033,0.052140005,0.23411,4.0,-0.021440081
DKK1 (ng/ml),AXL (pg/ml),0.23409,0.23114568,0.07086,0.23409,4.0,0.05426154
OPG (ng/ml),CA19-9 (U/ml),0.23402,0.23262735,0.04912001,0.23402,4.0,-0.03731824
OPN (pg/ml),CA19-9 (U/ml),0.23378,0.19184864,0.03459,0.23378,4.0,0.20477147
Leptin (pg/ml),Angiopoietin-2 (pg/ml),0.23341,0.23318739,0.015630007,0.23341,4.0,0.014920277
TIMP-2 (pg/ml),CA19-9 (U/ml),0.23326,0.22343688,0.047360003,0.23326,4.0,-0.0991117
sEGFR (pg/ml),OPN (pg/ml),0.23305,0.18558039,0.035649993,0.23305,4.0,-0.21787524
PAR (pg/ml),CEA (pg/ml),0.23296,0.11837683,0.024279997,0.23296,4.0,0.33850136
PAR (pg/ml),GDF15 (ng/ml),0.23295,0.17171967,0.07491,0.23295,4.0,0.24744762
Kallikrein-6 (pg/ml),AFP (pg/ml),0.2329,0.23201859,0.05997999,0.2329,4.0,0.029688496
CYFRA 21-1 (pg/ml),AXL (pg/ml),0.23267,0.2324284,0.06161,0.23267,4.0,0.015543219
sEGFR (pg/ml),Midkine (pg/ml),0.2322,0.15629084,0.025089994,0.2322,4.0,0.27551615
sPECAM-1 (pg/ml),Angiopoietin-2 (pg/ml),0.23215,0.1376788,0.042270005,0.23215,4.0,0.30736166
PAR (pg/ml),CA 15-3 (U/ml),0.23213,0.22782353,0.06453,0.23213,4.0,-0.06562375
TIMP-2 (pg/ml),Endoglin (pg/ml),0.23211,0.22864518,0.015730001,0.23211,4.0,-0.058862653
Leptin (pg/ml),AXL (pg/ml),0.23202,0.2286586,0.01907,0.23202,4.0,0.057977617
Mesothelin (ng/ml),CYFRA 21-1 (pg/ml),0.23195,0.23124048,0.043790013,0.23195,4.0,-0.026636817
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.23151,0.22592461,0.037199996,0.23151,4.0,0.07473545
OPN (pg/ml),Leptin (pg/ml),0.2315,0.22718427,0.018489994,0.2315,4.0,-0.0656942
TIMP-1 (pg/ml),CA19-9 (U/ml),0.23147,0.22948028,0.04435,0.23147,4.0,0.044606283
CEA (pg/ml),CD44 (ng/ml),0.23051,0.19779229,0.06882,0.23051,4.0,-0.18088035
SHBG (nM),sEGFR (pg/ml),0.23043,0.2093961,0.056370005,0.23043,4.0,0.14503072
Leptin (pg/ml),CYFRA 21-1 (pg/ml),0.23033,0.22844727,0.05144,0.23033,4.0,-0.04339053
Midkine (pg/ml),FGF2 (pg/ml),0.23018,0.2301795,0.055320002,0.23018,4.0,-6.986027E-4
Myeloperoxidase (ng/ml),CA 15-3 (U/ml),0.23012,0.22800526,0.057739995,0.23012,4.0,0.045986347
Prolactin (pg/ml),AXL (pg/ml),0.22997,0.20811671,0.07801999,0.22997,4.0,0.14782856
Mesothelin (ng/ml),Follistatin (pg/ml),0.22995,0.22961897,0.083699994,0.22995,4.0,-0.01819422
TIMP-1 (pg/ml),sFas (pg/ml),0.22992,0.22947472,0.03293001,0.22992,4.0,-0.021101542
sFas (pg/ml),DKK1 (ng/ml),0.22979,0.20422201,0.036129996,0.22979,4.0,-0.15989994
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.22976,0.22970933,0.04001999,0.22976,4.0,0.007119423
sHER2/sEGFR2/sErbB2 (pg/ml),CEA (pg/ml),0.22936,0.22508752,0.02313,0.22936,4.0,0.06536421
Midkine (pg/ml),Mesothelin (ng/ml),0.2292,0.17828862,0.07337,0.2292,4.0,0.2256355
TIMP-2 (pg/ml),Galectin-3 (ng/ml),0.22915,0.22327085,0.051260002,0.22915,4.0,0.07667565
IL-6 (pg/ml),CA 15-3 (U/ml),0.229,0.21389614,0.026940003,0.229,4.0,0.122897774
sFas (pg/ml),OPN (pg/ml),0.2288,0.22879177,0.026679993,0.2288,4.0,0.0028690721
sEGFR (pg/ml),Leptin (pg/ml),0.22867,0.22857936,0.019360006,0.22867,4.0,-0.009520649
sEGFR (pg/ml),CA 15-3 (U/ml),0.22832,0.22509396,0.020390004,0.22832,4.0,-0.0567982
OPG (ng/ml),Leptin (pg/ml),0.22795,0.2250333,0.11285001,0.22795,4.0,-0.05400657
Leptin (pg/ml),Endoglin (pg/ml),0.22752,0.22664735,0.050280005,0.22752,4.0,-0.029540705
OPN (pg/ml),AFP (pg/ml),0.22745,0.22742547,0.02279,0.22745,4.0,-0.0049518566
Mesothelin (ng/ml),FGF2 (pg/ml),0.22739,0.22727497,0.048820004,0.22739,4.0,-0.01072575
Endoglin (pg/ml),CA 15-3 (U/ml),0.2266,0.22659284,0.02318,0.2266,4.0,0.0026760083
Midkine (pg/ml),CEA (pg/ml),0.2266,0.22610608,0.039220005,0.2266,4.0,-0.022224413
OPN (pg/ml),Endoglin (pg/ml),0.22633,0.22346507,0.031720005,0.22633,4.0,0.05352507
OPG (ng/ml),Mesothelin (ng/ml),0.22614,0.20479417,0.069120005,0.22614,4.0,0.14610216
SHBG (nM),Endoglin (pg/ml),0.22595,0.22230347,0.020030007,0.22595,4.0,-0.06038661
sFas (pg/ml),Galectin-3 (ng/ml),0.22574,0.1993453,0.020449996,0.22574,4.0,-0.16246445
G-CSF (pg/ml),Endoglin (pg/ml),0.22499,0.22458644,0.02854,0.22499,4.0,-0.020088507
TIMP-1 (pg/ml),Prolactin (pg/ml),0.22489,0.2223527,0.02850999,0.22489,4.0,-0.050371543
Midkine (pg/ml),DKK1 (ng/ml),0.22423,0.22418424,0.011889994,0.22423,4.0,0.006764823
Endoglin (pg/ml),DKK1 (ng/ml),0.22406,0.21189749,0.030839998,0.22406,4.0,-0.110283725
SHBG (nM),FGF2 (pg/ml),0.22375,0.21811056,0.04723999,0.22375,4.0,0.07509618
GDF15 (ng/ml),G-CSF (pg/ml),0.2234,0.22337317,0.019810006,0.2234,4.0,-0.005179301
G-CSF (pg/ml),AXL (pg/ml),0.22327,0.22202782,0.036479995,0.22327,4.0,-0.03524459
Thrombospondin-2 (pg/ml),CA 15-3 (U/ml),0.22265,0.22058672,0.06507,0.22265,4.0,-0.045423508
sHER2/sEGFR2/sErbB2 (pg/ml),OPN (pg/ml),0.22216,0.22164428,0.030829996,0.22216,4.0,0.022709401
OPG (ng/ml),CEA (pg/ml),0.22199,0.22164682,0.08095001,0.22199,4.0,-0.018525206
TIMP-2 (pg/ml),OPG (ng/ml),0.22199,0.21811165,0.035670005,0.22199,4.0,-0.06227643
Follistatin (pg/ml),Angiopoietin-2 (pg/ml),0.22198,0.20386675,0.012680009,0.22198,4.0,-0.13458551
TIMP-2 (pg/ml),Midkine (pg/ml),0.22114,0.20324367,0.040310003,0.22114,4.0,0.13377714
sHER2/sEGFR2/sErbB2 (pg/ml),GDF15 (ng/ml),0.22083,0.19909713,0.03837,0.22083,4.0,0.14742069
NSE (ng/ml),Mesothelin (ng/ml),0.22069,0.22010422,0.042949997,0.22069,4.0,0.024202958
GDF15 (ng/ml),Endoglin (pg/ml),0.22041,0.2203765,0.023779996,0.22041,4.0,0.0057878345
Follistatin (pg/ml),CYFRA 21-1 (pg/ml),0.22029,0.21579815,0.08523001,0.22029,4.0,0.067021295
sHER2/sEGFR2/sErbB2 (pg/ml),OPG (ng/ml),0.22027,0.15818626,0.010910004,0.22027,4.0,0.24916607
SHBG (nM),OPG (ng/ml),0.22003,0.21853043,0.098139994,0.22003,4.0,-0.038724266
Leptin (pg/ml),CEA (pg/ml),0.21997,0.21903348,0.025600001,0.21997,4.0,-0.030602606
SHBG (nM),G-CSF (pg/ml),0.21995,0.21993826,0.031870008,0.21995,4.0,-0.003426824
Prolactin (pg/ml),CEA (pg/ml),0.21971,0.21842381,0.03289999,0.21971,4.0,-0.035863448
G-CSF (pg/ml),AFP (pg/ml),0.21955,0.2195483,0.07472,0.21955,4.0,-0.0013048685
Prolactin (pg/ml),FGF2 (pg/ml),0.21947,0.21707085,0.062649995,0.21947,4.0,0.04898101
Thrombospondin-2 (pg/ml),NSE (ng/ml),0.21909,0.21345335,0.052509993,0.21909,4.0,-0.07507756
sPECAM-1 (pg/ml),GDF15 (ng/ml),0.219,0.21599375,0.027569994,0.219,4.0,0.054829307
SHBG (nM),CEA (pg/ml),0.21893,0.21360166,0.024130002,0.21893,4.0,-0.0729955
GDF15 (ng/ml),CA19-9 (U/ml),0.21885,0.21146804,0.049399994,0.21885,4.0,0.08591832
PAR (pg/ml),CD44 (ng/ml),0.21882,0.2156783,0.036319993,0.21882,4.0,-0.05605093
AXL (pg/ml),AFP (pg/ml),0.21858,0.12253835,0.03414999,0.21858,4.0,0.30990586
NSE (ng/ml),AXL (pg/ml),0.21823,0.20608214,0.022780001,0.21823,4.0,-0.11021731
Thrombospondin-2 (pg/ml),Leptin (pg/ml),0.21811,0.21529035,0.06749,0.21811,4.0,-0.053100243
Mesothelin (ng/ml),Angiopoietin-2 (pg/ml),0.21791,0.20951897,0.03239,0.21791,4.0,0.09160264
TIMP-2 (pg/ml),Leptin (pg/ml),0.2175,0.20751226,0.020520002,0.2175,4.0,-0.0999387
CEA (pg/ml),Angiopoietin-2 (pg/ml),0.21749,0.21582346,0.018870004,0.21749,4.0,-0.040823437
Prolactin (pg/ml),OPN (pg/ml),0.21739,0.21729188,0.03542,0.21739,4.0,0.009905476
NSE (ng/ml),CEA (pg/ml),0.21711,0.2134406,0.024679989,0.21711,4.0,0.0605755
OPG (ng/ml),CA 15-3 (U/ml),0.21678,0.19041933,0.07252,0.21678,4.0,0.1623597
Thrombospondin-2 (pg/ml),Kallikrein-6 (pg/ml),0.2162,0.2047264,0.036679998,0.2162,4.0,-0.10711489
TIMP-2 (pg/ml),Prolactin (pg/ml),0.21608,0.20364717,0.02497001,0.21608,4.0,-0.11150257
G-CSF (pg/ml),CA-125 (U/ml),0.21603,0.21517406,0.0422,0.21603,4.0,-0.029256325
Prolactin (pg/ml),GDF15 (ng/ml),0.21594,0.2159126,0.024720002,0.21594,4.0,0.005234178
FGF2 (pg/ml),Endoglin (pg/ml),0.21571,0.2108721,0.071490005,0.21571,4.0,-0.06955498
HE4 (pg/ml),CA 15-3 (U/ml),0.21519,0.21518975,0.091249995,0.21519,4.0,4.9030606E-4
sEGFR (pg/ml),CEA (pg/ml),0.21503,0.20709729,0.018789995,0.21503,4.0,-0.08906577
GDF15 (ng/ml),Follistatin (pg/ml),0.21476,0.19470309,0.09070001,0.21476,4.0,0.14162244
CA-125 (U/ml),Angiopoietin-2 (pg/ml),0.21457,0.20843032,0.026140004,0.21457,4.0,-0.07835614
Kallikrein-6 (pg/ml),G-CSF (pg/ml),0.21424,0.21339472,0.013250001,0.21424,4.0,0.029073684
PAR (pg/ml),Endoglin (pg/ml),0.21415,0.18408768,0.023740001,0.21415,4.0,-0.17338488
sHER2/sEGFR2/sErbB2 (pg/ml),sFas (pg/ml),0.21369,0.2120957,0.04039,0.21369,4.0,0.039928693
NSE (ng/ml),Endoglin (pg/ml),0.21336,0.21257731,0.03998,0.21336,4.0,0.027976492
Prolactin (pg/ml),G-CSF (pg/ml),0.21329,0.2087641,0.035139993,0.21329,4.0,-0.067274846
Endoglin (pg/ml),CA19-9 (U/ml),0.21304,0.20491226,0.06301999,0.21304,4.0,0.09015397
OPG (ng/ml),CD44 (ng/ml),0.21301,0.21266821,0.025849998,0.21301,4.0,-0.018487584
G-CSF (pg/ml),CEA (pg/ml),0.21266,0.20817481,0.062769994,0.21266,4.0,-0.066971585
Endoglin (pg/ml),AFP (pg/ml),0.21235,0.20195377,0.03204,0.21235,4.0,-0.1019619
Angiopoietin-2 (pg/ml),AFP (pg/ml),0.2119,0.21137576,0.04181,0.2119,4.0,-0.022896092
TIMP-2 (pg/ml),IL-8 (pg/ml),0.21187,0.21177544,0.035960004,0.21187,4.0,-0.009724503
Mesothelin (ng/ml),CEA (pg/ml),0.21141,0.20096813,0.017360002,0.21141,4.0,-0.10218547
TGFa (pg/ml),CA 15-3 (U/ml),0.21087,0.21060646,0.08089001,0.21087,4.0,-0.016234048
Prolactin (pg/ml),IL-6 (pg/ml),0.21084,0.20708594,0.022089995,0.21084,4.0,-0.061270464
TIMP-1 (pg/ml),CA 15-3 (U/ml),0.2107,0.20920889,0.028389998,0.2107,4.0,0.03861504
sFas (pg/ml),G-CSF (pg/ml),0.21009,0.19704798,0.034469992,0.21009,4.0,-0.114201665
Leptin (pg/ml),Kallikrein-6 (pg/ml),0.20965,0.19887114,0.02381,0.20965,4.0,-0.10382127
Myeloperoxidase (ng/ml),AXL (pg/ml),0.20962,0.18059854,0.011449993,0.20962,4.0,-0.17035685
Prolactin (pg/ml),Midkine (pg/ml),0.20937,0.20935915,0.024690002,0.20937,4.0,0.00329471
TIMP-2 (pg/ml),GDF15 (ng/ml),0.20932,0.2090288,0.03452,0.20932,4.0,0.017064607
Mesothelin (ng/ml),HE4 (pg/ml),0.2093,0.20610046,0.08407,0.2093,4.0,0.05656447
NSE (ng/ml),Kallikrein-6 (pg/ml),0.20926,0.18573199,0.032359995,0.20926,4.0,-0.15338844
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.20865,0.20863824,0.06378999,0.20865,4.0,-0.0034284242
sPECAM-1 (pg/ml),HE4 (pg/ml),0.20827,0.12069113,0.04226,0.20827,4.0,0.29593727
FGF2 (pg/ml),Angiopoietin-2 (pg/ml),0.20821,0.20611997,0.04953,0.20821,4.0,-0.04571689
TIMP-1 (pg/ml),Endoglin (pg/ml),0.20791,0.1820281,0.026540004,0.20791,4.0,-0.16087854
TIMP-1 (pg/ml),Follistatin (pg/ml),0.20787,0.20785962,0.028390005,0.20787,4.0,0.0032216765
SHBG (nM),OPN (pg/ml),0.2077,0.2069617,0.022839997,0.2077,4.0,0.027171591
TIMP-2 (pg/ml),CA 15-3 (U/ml),0.20751,0.20589396,0.024269998,0.20751,4.0,-0.04019988
TIMP-1 (pg/ml),FGF2 (pg/ml),0.20703,0.20676474,0.028239995,0.20703,4.0,-0.016286716
Prolactin (pg/ml),HGF (pg/ml),0.20684,0.2048361,0.018280003,0.20684,4.0,-0.044764835
Mesothelin (ng/ml),AFP (pg/ml),0.20681,0.16297771,0.016639993,0.20681,4.0,0.20936161
PAR (pg/ml),Leptin (pg/ml),0.2067,0.20617828,0.03718999,0.2067,4.0,-0.022841029
Prolactin (pg/ml),CA-125 (U/ml),0.20642,0.20548192,0.053560004,0.20642,4.0,-0.030628253
Prolactin (pg/ml),Angiopoietin-2 (pg/ml),0.20631,0.20292437,0.028960004,0.20631,4.0,-0.05818617
Leptin (pg/ml),GDF15 (ng/ml),0.20613,0.20154724,0.036390007,0.20613,4.0,-0.067696065
sHER2/sEGFR2/sErbB2 (pg/ml),Kallikrein-6 (pg/ml),0.20563,0.17524795,0.03041,0.20563,4.0,0.17430449
SHBG (nM),Leptin (pg/ml),0.2053,0.17807059,0.025229998,0.2053,4.0,-0.16501337
Midkine (pg/ml),Leptin (pg/ml),0.20456,0.20197377,0.028970003,0.20456,4.0,0.05085507
Follistatin (pg/ml),AFP (pg/ml),0.20434,0.20032912,0.04429,0.20434,4.0,-0.063331395
CEA (pg/ml),CA19-9 (U/ml),0.20426,0.20401609,0.041050002,0.20426,4.0,0.015617715
IL-8 (pg/ml),FGF2 (pg/ml),0.20411,0.2029596,0.050219998,0.20411,4.0,0.03391758
Prolactin (pg/ml),Endoglin (pg/ml),0.20407,0.20306046,0.021130003,0.20407,4.0,0.031773303
CA 15-3 (U/ml),AFP (pg/ml),0.20367,0.20329808,0.026580006,0.20367,4.0,-0.019285304
Leptin (pg/ml),CA-125 (U/ml),0.20344,0.19783294,0.03210999,0.20344,4.0,-0.07488023
Kallikrein-6 (pg/ml),GDF15 (ng/ml),0.20259,0.18754593,0.038640007,0.20259,4.0,-0.12265431
Prolactin (pg/ml),Myeloperoxidase (ng/ml),0.20205,0.20203927,0.027759999,0.20205,4.0,-0.003275238
TGFa (pg/ml),Follistatin (pg/ml),0.20197,0.1906534,0.014079995,0.20197,4.0,0.106379524
Prolactin (pg/ml),OPG (ng/ml),0.20133,0.14944845,0.05149001,0.20133,4.0,0.22777522
Leptin (pg/ml),Follistatin (pg/ml),0.20097,0.19051157,0.030050002,0.20097,4.0,-0.102266416
OPG (ng/ml),AFP (pg/ml),0.2009,0.19890821,0.03208,0.2009,4.0,-0.044629548
sPECAM-1 (pg/ml),HGF (pg/ml),0.20086,0.19989446,0.027570002,0.20086,4.0,0.031073129
Galectin-3 (ng/ml),Endoglin (pg/ml),0.20043,0.19462797,0.027479999,0.20043,4.0,-0.076171115
CD44 (ng/ml),AXL (pg/ml),0.20026,0.17539969,0.020270005,0.20026,4.0,0.15767151
sPECAM-1 (pg/ml),Myeloperoxidase (ng/ml),0.20021,0.19578628,0.053780004,0.20021,4.0,-0.06651112
sFas (pg/ml),CA19-9 (U/ml),0.19972,0.19970655,0.017549999,0.19972,4.0,0.0036659446
Follistatin (pg/ml),CA-125 (U/ml),0.19958,0.19868276,0.03305,0.19958,4.0,-0.029954126
sFas (pg/ml),Kallikrein-6 (pg/ml),0.19865,0.1982289,0.028740004,0.19865,4.0,-0.020520939
Prolactin (pg/ml),CYFRA 21-1 (pg/ml),0.19822,0.19751169,0.025469996,0.19822,4.0,-0.026614146
G-CSF (pg/ml),FGF2 (pg/ml),0.19807,0.19682746,0.036140002,0.19807,4.0,-0.035249736
sPECAM-1 (pg/ml),CA 15-3 (U/ml),0.19791,0.18979289,0.019569993,0.19791,4.0,0.090095036
CD44 (ng/ml),Angiopoietin-2 (pg/ml),0.19676,0.17930701,0.04259,0.19676,4.0,0.13210972
OPG (ng/ml),Endoglin (pg/ml),0.19627,0.16889304,0.035400003,0.19627,4.0,0.16545986
Follistatin (pg/ml),DKK1 (ng/ml),0.1962,0.121007174,0.041480005,0.1962,4.0,0.2742131
SHBG (nM),CA19-9 (U/ml),0.19456,0.13731375,0.03299001,0.19456,4.0,0.23926188
sFas (pg/ml),sEGFR (pg/ml),0.19437,0.18756163,0.025999993,0.19437,4.0,-0.08251286
IL-8 (pg/ml),AXL (pg/ml),0.19413,0.19310391,0.021370001,0.19413,4.0,-0.032032713
Prolactin (pg/ml),Leptin (pg/ml),0.19355,0.18836777,0.03741999,0.19355,4.0,0.07198773
SHBG (nM),CD44 (ng/ml),0.19281,0.17885505,0.035959996,0.19281,4.0,0.118131064
Galectin-3 (ng/ml),CA 15-3 (U/ml),0.19267,0.18118127,0.013720006,0.19267,4.0,-0.107185535
Thrombospondin-2 (pg/ml),Prolactin (pg/ml),0.19261,0.19214197,0.044690005,0.19261,4.0,-0.021633916
sPECAM-1 (pg/ml),Follistatin (pg/ml),0.19258,0.19170333,0.011229999,0.19258,4.0,0.029608566
TGFa (pg/ml),Endoglin (pg/ml),0.19236,0.18683435,0.03418,0.19236,4.0,-0.07433472
AXL (pg/ml),Angiopoietin-2 (pg/ml),0.19066,0.18081693,0.033079997,0.19066,4.0,0.0992122
Midkine (pg/ml),Angiopoietin-2 (pg/ml),0.18997,0.18122773,0.01681,0.18997,4.0,0.093500115
GDF15 (ng/ml),CA-125 (U/ml),0.18964,0.17258638,0.0368,0.18964,4.0,0.13058951
sHER2/sEGFR2/sErbB2 (pg/ml),AXL (pg/ml),0.18959,0.1878157,0.024350002,0.18959,4.0,0.042122584
FGF2 (pg/ml),CEA (pg/ml),0.18864,0.184606,0.015419997,0.18864,4.0,0.063513726
SHBG (nM),Angiopoietin-2 (pg/ml),0.18841,0.18829957,0.021820001,0.18841,4.0,-0.010508751
sEGFR (pg/ml),Prolactin (pg/ml),0.18742,0.17923187,0.020229999,0.18742,4.0,0.0904883
Follistatin (pg/ml),CA19-9 (U/ml),0.18734,0.18717264,0.021189995,0.18734,4.0,-0.012937
sPECAM-1 (pg/ml),IL-6 (pg/ml),0.18694,0.15829585,0.013999999,0.18694,4.0,0.16924582
GDF15 (ng/ml),FGF2 (pg/ml),0.18646,0.17684045,0.045360006,0.18646,4.0,0.098079324
Endoglin (pg/ml),CA-125 (U/ml),0.18461,0.18242116,0.014320001,0.18461,4.0,-0.04678488
sPECAM-1 (pg/ml),CEA (pg/ml),0.1846,0.1826326,0.04417,0.1846,4.0,-0.04435546
