X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
sEGFR (pg/ml),Galectin-3 (ng/ml),0.18437,0.14643739,0.02236,0.18437,5.087463,-0.19476295
PAR (pg/ml),Leptin (pg/ml),0.18419,0.17810822,0.021400005,0.18419,5.087463,0.07798583
sHER2/sEGFR2/sErbB2 (pg/ml),Angiopoietin-2 (pg/ml),0.18395,0.17500228,0.019140005,0.18395,5.087463,-0.094592445
TGFa (pg/ml),Kallikrein-6 (pg/ml),0.18391,0.16084148,0.045939997,0.18391,5.087463,-0.15188323
TGFa (pg/ml),CEA (pg/ml),0.18383,0.18086472,0.09438999,0.18383,5.087463,0.054454327
PAR (pg/ml),IL-6 (pg/ml),0.18371,0.17336577,0.059099995,0.18371,5.087463,0.101706564
PAR (pg/ml),NSE (ng/ml),0.1836,0.17427097,0.027319998,0.1836,5.087463,0.096586846
sEGFR (pg/ml),OPG (ng/ml),0.18326,0.16975963,0.073419996,0.18326,5.087463,-0.11619109
SHBG (nM),Midkine (pg/ml),0.18326,0.16075775,0.046239987,0.18326,5.087463,0.15000746
PAR (pg/ml),FGF2 (pg/ml),0.18299,0.18284415,0.0634,0.18299,5.087463,-0.012076965
Endoglin (pg/ml),CA19-9 (U/ml),0.18296,0.1825668,0.057520002,0.18296,5.087463,-0.019829333
sHER2/sEGFR2/sErbB2 (pg/ml),Follistatin (pg/ml),0.18267,0.17653672,0.020580001,0.18267,5.087463,0.078315206
GDF15 (ng/ml),CYFRA 21-1 (pg/ml),0.18259,0.16441068,0.04215,0.18259,5.087463,0.13483068
GDF15 (ng/ml),Follistatin (pg/ml),0.18241,0.1508918,0.055710003,0.18241,5.087463,0.17753369
Mesothelin (ng/ml),IL-8 (pg/ml),0.1824,0.17836973,0.016290002,0.1824,5.087463,-0.06348446
DKK1 (ng/ml),Angiopoietin-2 (pg/ml),0.18235,0.17097855,0.04203999,0.18235,5.087463,0.106637
sPECAM-1 (pg/ml),Leptin (pg/ml),0.18224,0.17940953,0.02929999,0.18224,5.087463,0.053202096
Kallikrein-6 (pg/ml),FGF2 (pg/ml),0.18212,0.173276,0.02421999,0.18212,5.087463,-0.09404245
NSE (ng/ml),AXL (pg/ml),0.18207,0.1807499,0.03649001,0.18207,5.087463,-0.036333274
Mesothelin (ng/ml),CYFRA 21-1 (pg/ml),0.18204,0.18039028,0.04602,0.18204,5.087463,-0.040616866
CEA (pg/ml),AFP (pg/ml),0.18185,0.18154904,0.03914,0.18185,5.087463,-0.017348364
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.18185,0.17480084,0.019730002,0.18185,5.087463,-0.08395929
sPECAM-1 (pg/ml),sFas (pg/ml),0.1817,0.18022622,0.017450005,0.1817,5.087463,0.038389806
Prolactin (pg/ml),GDF15 (ng/ml),0.18166,0.17227067,0.04790999,0.18166,5.087463,0.096898526
OPN (pg/ml),Midkine (pg/ml),0.18129,0.18011463,0.03858,0.18129,5.087463,0.034283753
sEGFR (pg/ml),CA 15-3 (U/ml),0.18129,0.16898282,0.010780007,0.18129,5.087463,0.11093777
sHER2/sEGFR2/sErbB2 (pg/ml),Leptin (pg/ml),0.18121,0.17954737,0.03153999,0.18121,5.087463,0.040775377
GDF15 (ng/ml),AFP (pg/ml),0.18118,-0.116367996,0.04508,0.18118,5.087463,0.5454796
Kallikrein-6 (pg/ml),CYFRA 21-1 (pg/ml),0.18118,0.16968913,0.025959998,0.18118,5.087463,0.10719546
Galectin-3 (ng/ml),Angiopoietin-2 (pg/ml),0.18116,0.17669635,0.02146,0.18116,5.087463,0.06681063
SHBG (nM),CA19-9 (U/ml),0.18103,0.17630073,0.026789997,0.18103,5.087463,-0.06876972
SHBG (nM),CEA (pg/ml),0.18102,0.17891753,0.012740001,0.18102,5.087463,-0.045852847
Kallikrein-6 (pg/ml),CA 15-3 (U/ml),0.18096,0.17310779,0.021899998,0.18096,5.087463,0.088612735
NSE (ng/ml),Follistatin (pg/ml),0.18065,0.1761668,0.03164,0.18065,5.087463,0.06695664
HGF (pg/ml),CEA (pg/ml),0.18052,0.17207254,0.04139,0.18052,5.087463,0.09191005
TIMP-2 (pg/ml),Leptin (pg/ml),0.18041,0.17207693,0.028949998,0.18041,5.087463,-0.09128566
Midkine (pg/ml),CEA (pg/ml),0.18031,0.17882885,0.017530002,0.18031,5.087463,-0.03848574
SHBG (nM),AXL (pg/ml),0.18027,0.17181839,0.008259999,0.18027,5.087463,0.091932625
TGFa (pg/ml),Mesothelin (ng/ml),0.18013,0.16579682,0.0489,0.18013,5.087463,-0.11972128
PAR (pg/ml),CA-125 (U/ml),0.18002,0.17997502,0.06730001,0.18002,5.087463,-0.0067068986
SHBG (nM),AFP (pg/ml),0.18002,0.17329484,0.02628,0.18002,5.087463,0.08200708
sPECAM-1 (pg/ml),OPG (ng/ml),0.17999,0.16172051,0.06324999,0.17999,5.087463,0.13516463
TGFa (pg/ml),AXL (pg/ml),0.17988,0.1797388,0.041240007,0.17988,5.087463,-0.011882007
sPECAM-1 (pg/ml),Myeloperoxidase (ng/ml),0.17976,0.17886928,0.00925,0.17976,5.087463,0.029844882
Follistatin (pg/ml),Endoglin (pg/ml),0.17936,0.16854104,0.021030009,0.17936,5.087463,0.10401422
CA19-9 (U/ml),CA 15-3 (U/ml),0.17931,0.17925857,0.027169999,0.17931,5.087463,0.0071711005
HGF (pg/ml),AXL (pg/ml),0.17907,0.1759538,0.035449997,0.17907,5.087463,-0.0558228
TGFa (pg/ml),sPECAM-1 (pg/ml),0.17897,0.17234808,0.04113,0.17897,5.087463,-0.08137513
PAR (pg/ml),IL-8 (pg/ml),0.17881,0.17878422,0.011600003,0.17881,5.087463,0.0050769774
Leptin (pg/ml),IL-8 (pg/ml),0.17879,0.17671159,0.01972,0.17879,5.087463,-0.04558968
HGF (pg/ml),Follistatin (pg/ml),0.17875,0.16385567,0.01822,0.17875,5.087463,-0.122042306
SHBG (nM),NSE (ng/ml),0.17865,0.17714156,0.015709996,0.17865,5.087463,-0.038838625
OPG (ng/ml),CD44 (ng/ml),0.17848,0.17423469,0.049900003,0.17848,5.087463,0.065156035
sPECAM-1 (pg/ml),GDF15 (ng/ml),0.17848,0.17182699,0.03385,0.17848,5.087463,0.08156596
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.17842,0.17424724,0.034109995,0.17842,5.087463,-0.06459695
SHBG (nM),HGF (pg/ml),0.17837,0.15332691,0.020010002,0.17837,5.087463,-0.15825008
Galectin-3 (ng/ml),CA 15-3 (U/ml),0.17814,0.17733905,0.04591,0.17814,5.087463,-0.028300976
TIMP-2 (pg/ml),OPN (pg/ml),0.17808,0.17137696,0.013830002,0.17808,5.087463,-0.08187211
G-CSF (pg/ml),CA 15-3 (U/ml),0.17807,0.17796691,0.026139997,0.17807,5.087463,-0.010153463
OPG (ng/ml),Endoglin (pg/ml),0.17806,0.17605919,0.07501999,0.17806,5.087463,0.044730395
Leptin (pg/ml),AFP (pg/ml),0.17803,0.17782304,0.020960003,0.17803,5.087463,-0.014386043
SHBG (nM),CA-125 (U/ml),0.17771,0.16734083,0.03058,0.17771,5.087463,-0.10182912
PAR (pg/ml),Kallikrein-6 (pg/ml),0.17746,0.1758712,0.026380002,0.17746,5.087463,0.03985985
PAR (pg/ml),GDF15 (ng/ml),0.1773,0.13724323,0.009609997,0.1773,5.087463,0.20014189
Prolactin (pg/ml),Galectin-3 (ng/ml),0.17727,0.1765228,0.015669994,0.17727,5.087463,-0.027334671
Prolactin (pg/ml),Myeloperoxidase (ng/ml),0.17694,0.176106,0.023509994,0.17694,5.087463,-0.028878894
OPN (pg/ml),Mesothelin (ng/ml),0.17683,0.17657135,0.00953,0.17683,5.087463,0.016082276
sEGFR (pg/ml),Prolactin (pg/ml),0.17676,0.17472744,0.014849998,0.17676,5.087463,0.04508401
sPECAM-1 (pg/ml),FGF2 (pg/ml),0.17666,0.1738545,0.036970004,0.17666,5.087463,-0.052967027
CEA (pg/ml),Angiopoietin-2 (pg/ml),0.17656,0.17502195,0.01455,0.17656,5.087463,0.03921811
Leptin (pg/ml),GDF15 (ng/ml),0.17641,0.17447391,0.030490004,0.17641,5.087463,-0.044001095
OPG (ng/ml),Midkine (pg/ml),0.17621,0.045107767,0.047520004,0.17621,5.087463,0.36208043
OPN (pg/ml),Endoglin (pg/ml),0.1762,0.1710701,0.021840006,0.1762,5.087463,-0.07162333
Prolactin (pg/ml),CA19-9 (U/ml),0.17609,0.17608798,0.05872,0.17609,5.087463,-0.0014245088
sPECAM-1 (pg/ml),OPN (pg/ml),0.17609,0.16999455,0.012759998,0.17609,5.087463,0.078073405
sHER2/sEGFR2/sErbB2 (pg/ml),CA 15-3 (U/ml),0.17608,0.15360484,0.027250007,0.17608,5.087463,0.14991719
Endoglin (pg/ml),DKK1 (ng/ml),0.17594,0.15609908,0.04967001,0.17594,5.087463,-0.14085783
Follistatin (pg/ml),CYFRA 21-1 (pg/ml),0.17587,0.17578192,0.05331,0.17587,5.087463,-0.009385454
DKK1 (ng/ml),CEA (pg/ml),0.17584,0.17351313,0.043340012,0.17584,5.087463,0.048237693
Midkine (pg/ml),Galectin-3 (ng/ml),0.17573,0.1678092,0.014190003,0.17573,5.087463,-0.08899887
sFas (pg/ml),CEA (pg/ml),0.17573,0.17542434,0.012609996,0.17573,5.087463,0.017483516
CA-125 (U/ml),AXL (pg/ml),0.17567,0.17555895,0.014880002,0.17567,5.087463,0.010537969
PAR (pg/ml),Myeloperoxidase (ng/ml),0.17566,0.1755775,0.01831001,0.17566,5.087463,-0.009082672
Prolactin (pg/ml),FGF2 (pg/ml),0.17537,0.12063497,0.021799996,0.17537,5.087463,0.23395517
CEA (pg/ml),CA 15-3 (U/ml),0.17518,0.17477493,0.01608,0.17518,5.087463,-0.020126484
DKK1 (ng/ml),CA 15-3 (U/ml),0.17518,0.16235761,0.047890007,0.17518,5.087463,-0.113235965
sPECAM-1 (pg/ml),Galectin-3 (ng/ml),0.17517,0.17504433,0.013039999,0.17517,5.087463,0.011210254
Thrombospondin-2 (pg/ml),Leptin (pg/ml),0.17512,0.17437407,0.039910004,0.17512,5.087463,0.02731164
Mesothelin (ng/ml),CEA (pg/ml),0.17508,0.17139055,0.021830007,0.17508,5.087463,-0.06074089
Endoglin (pg/ml),Angiopoietin-2 (pg/ml),0.17502,0.15397453,0.009849995,0.17502,5.087463,0.14507055
sPECAM-1 (pg/ml),CEA (pg/ml),0.17487,0.17244108,0.014790006,0.17487,5.087463,-0.04928413
Galectin-3 (ng/ml),AFP (pg/ml),0.17481,0.17357047,0.028910011,0.17481,5.087463,0.035207033
Galectin-3 (ng/ml),CEA (pg/ml),0.17476,0.13414955,0.029080003,0.17476,5.087463,0.20152034
TIMP-2 (pg/ml),CEA (pg/ml),0.17474,0.17329238,0.019219995,0.17474,5.087463,-0.038047604
TIMP-1 (pg/ml),SHBG (nM),0.17458,0.17453244,0.025979996,0.17458,5.087463,-0.0068951175
sPECAM-1 (pg/ml),IL-8 (pg/ml),0.17446,0.17105383,0.015719999,0.17446,5.087463,-0.058362424
CA 15-3 (U/ml),Angiopoietin-2 (pg/ml),0.1743,0.17011058,0.010370001,0.1743,5.087463,0.06472567
PAR (pg/ml),CA 15-3 (U/ml),0.17428,0.15167366,0.02094,0.17428,5.087463,0.15035406
PAR (pg/ml),Endoglin (pg/ml),0.17383,0.17305963,0.010559998,0.17383,5.087463,0.027755525
CEA (pg/ml),CA-125 (U/ml),0.17382,0.17380796,0.042710006,0.17382,5.087463,-0.0034693365
HE4 (pg/ml),AXL (pg/ml),0.17376,0.16853301,0.019789997,0.17376,5.087463,0.07229785
Myeloperoxidase (ng/ml),Midkine (pg/ml),0.17376,0.16793896,0.00953,0.17376,5.087463,-0.07629566
Midkine (pg/ml),Angiopoietin-2 (pg/ml),0.17369,0.17299485,0.015239999,0.17369,5.087463,-0.026365792
NSE (ng/ml),Endoglin (pg/ml),0.17368,0.16907668,0.017159998,0.17368,5.087463,-0.067847736
PAR (pg/ml),HGF (pg/ml),0.17368,0.15904644,0.028259993,0.17368,5.087463,0.12096921
sFas (pg/ml),Prolactin (pg/ml),0.17356,0.1722182,0.035799995,0.17356,5.087463,0.036630448
TIMP-1 (pg/ml),Endoglin (pg/ml),0.17347,0.17345728,0.0077399984,0.17347,5.087463,-0.0035669222
Prolactin (pg/ml),HGF (pg/ml),0.17338,0.16029827,0.03137,0.17338,5.087463,-0.11437541
IL-6 (pg/ml),Endoglin (pg/ml),0.17336,0.17335507,0.01568,0.17336,5.087463,-0.0022195224
PAR (pg/ml),CEA (pg/ml),0.17335,0.1732137,0.017110005,0.17335,5.087463,-0.0116751045
HGF (pg/ml),CA 15-3 (U/ml),0.17323,0.1730273,0.030550003,0.17323,5.087463,0.014237057
TIMP-2 (pg/ml),sPECAM-1 (pg/ml),0.17311,0.15363204,0.025169998,0.17311,5.087463,0.13956341
Prolactin (pg/ml),CD44 (ng/ml),0.17294,0.16898063,0.007510001,0.17294,5.087463,0.06292355
OPG (ng/ml),Myeloperoxidase (ng/ml),0.17282,0.13938336,0.07519,0.17282,5.087463,0.18285687
Leptin (pg/ml),G-CSF (pg/ml),0.17262,0.16897023,0.021859996,0.17262,5.087463,-0.06041331
Myeloperoxidase (ng/ml),CEA (pg/ml),0.17248,0.16331182,0.012959994,0.17248,5.087463,0.09575064
TIMP-2 (pg/ml),Follistatin (pg/ml),0.17232,0.17076267,0.016050003,0.17232,5.087463,0.039462965
TIMP-1 (pg/ml),AXL (pg/ml),0.17214,0.14901763,0.014980003,0.17214,5.087463,0.1520604
Kallikrein-6 (pg/ml),Angiopoietin-2 (pg/ml),0.17213,0.17134927,0.0115600005,0.17213,5.087463,-0.027941491
OPN (pg/ml),Follistatin (pg/ml),0.17177,0.17007992,0.015710004,0.17177,5.087463,-0.04111072
TIMP-1 (pg/ml),Mesothelin (ng/ml),0.17177,0.16480765,0.02022,0.17177,5.087463,0.08344077
TIMP-1 (pg/ml),Follistatin (pg/ml),0.17163,0.17100933,0.019449994,0.17163,5.087463,-0.024913248
Prolactin (pg/ml),Follistatin (pg/ml),0.17156,0.1533891,0.024520002,0.17156,5.087463,0.13479954
OPN (pg/ml),CD44 (ng/ml),0.17142,0.1714199,0.027209997,0.17142,5.087463,3.0779283E-4
G-CSF (pg/ml),Endoglin (pg/ml),0.17129,0.17061584,0.055939995,0.17129,5.087463,-0.025964443
Galectin-3 (ng/ml),AXL (pg/ml),0.17122,0.16362952,0.024980009,0.17122,5.087463,-0.08712337
sEGFR (pg/ml),Angiopoietin-2 (pg/ml),0.17116,0.1684022,0.013640001,0.17116,5.087463,-0.05251482
sFas (pg/ml),GDF15 (ng/ml),0.17108,0.103728704,0.02375999,0.17108,5.087463,0.25952128
sEGFR (pg/ml),Follistatin (pg/ml),0.17096,0.1685616,0.016889997,0.17096,5.087463,0.048973456
sPECAM-1 (pg/ml),Follistatin (pg/ml),0.17077,0.1642753,0.021049999,0.17077,5.087463,0.08058973
PAR (pg/ml),G-CSF (pg/ml),0.17076,0.16989183,0.03715001,0.17076,5.087463,0.029464804
Leptin (pg/ml),CEA (pg/ml),0.17058,0.17054003,0.016589995,0.17058,5.087463,-0.006321802
Myeloperoxidase (ng/ml),CA 15-3 (U/ml),0.17037,0.1603525,0.03497,0.17037,5.087463,0.10008747
sPECAM-1 (pg/ml),Endoglin (pg/ml),0.17027,0.14693424,0.023479998,0.17027,5.087463,0.15276046
Leptin (pg/ml),Galectin-3 (ng/ml),0.16999,0.16885754,0.01543,0.16999,5.087463,-0.03365205
TIMP-2 (pg/ml),PAR (pg/ml),0.16987,0.1465137,0.021679997,0.16987,5.087463,0.1528277
NSE (ng/ml),Leptin (pg/ml),0.16965,0.16276988,0.018510003,0.16965,5.087463,-0.08294651
TIMP-1 (pg/ml),Prolactin (pg/ml),0.16957,0.15783979,0.020919997,0.16957,5.087463,-0.10830611
OPG (ng/ml),NSE (ng/ml),0.1695,0.1658211,0.07234,0.1695,5.087463,-0.06065389
Prolactin (pg/ml),Mesothelin (ng/ml),0.16944,0.16824932,0.0131899975,0.16944,5.087463,0.03450619
CEA (pg/ml),CD44 (ng/ml),0.16943,0.16533054,0.018509999,0.16943,5.087463,-0.06402705
Prolactin (pg/ml),DKK1 (ng/ml),0.1693,0.15518625,0.032420002,0.1693,5.087463,0.118801296
Follistatin (pg/ml),AFP (pg/ml),0.16928,0.16000849,0.01117,0.16928,5.087463,0.09628863
Follistatin (pg/ml),CD44 (ng/ml),0.16922,0.15332209,0.013289999,0.16922,5.087463,0.12608692
IL-6 (pg/ml),AXL (pg/ml),0.16914,0.16681297,0.019560002,0.16914,5.087463,0.048239313
GDF15 (ng/ml),CA-125 (U/ml),0.16887,0.15117852,0.01794,0.16887,5.087463,0.13300931
SHBG (nM),IL-8 (pg/ml),0.16883,0.16333643,0.02849,0.16883,5.087463,-0.0741187
SHBG (nM),Follistatin (pg/ml),0.16862,0.16415516,0.022859998,0.16862,5.087463,0.06681954
Mesothelin (ng/ml),Angiopoietin-2 (pg/ml),0.16857,0.1666616,0.028630003,0.16857,5.087463,0.043685116
sPECAM-1 (pg/ml),G-CSF (pg/ml),0.16856,0.16848141,0.02324,0.16856,5.087463,0.008865262
Prolactin (pg/ml),Endoglin (pg/ml),0.16839,0.13995758,0.0113699995,0.16839,5.087463,-0.16861919
Galectin-3 (ng/ml),Endoglin (pg/ml),0.16832,0.1567085,0.022179998,0.16832,5.087463,-0.10775669
IL-8 (pg/ml),CA 15-3 (U/ml),0.16819,0.16817816,0.02031,0.16819,5.087463,-0.0034416702
NSE (ng/ml),Angiopoietin-2 (pg/ml),0.16818,0.16717927,0.011990011,0.16818,5.087463,0.031634368
TIMP-1 (pg/ml),CA 15-3 (U/ml),0.16798,0.16797893,0.027850002,0.16798,5.087463,-0.001036077
SHBG (nM),HE4 (pg/ml),0.16772,0.14928454,0.02561,0.16772,5.087463,0.13577725
CEA (pg/ml),AXL (pg/ml),0.16744,0.16648613,0.022400007,0.16744,5.087463,-0.030884786
Prolactin (pg/ml),OPG (ng/ml),0.16728,0.13850911,0.049500003,0.16728,5.087463,-0.16961984
Endoglin (pg/ml),AFP (pg/ml),0.16717,0.16616507,0.024520002,0.16717,5.087463,0.03170077
sPECAM-1 (pg/ml),CA 15-3 (U/ml),0.16711,0.16268358,0.02505,0.16711,5.087463,0.06653132
CD44 (ng/ml),CA 15-3 (U/ml),0.16702,0.13687132,0.012229998,0.16702,5.087463,0.17363371
Endoglin (pg/ml),CEA (pg/ml),0.16691,0.16616482,0.01557,0.16691,5.087463,-0.027297975
GDF15 (ng/ml),Endoglin (pg/ml),0.16688,0.16537498,0.013019994,0.16688,5.087463,0.038794495
sHER2/sEGFR2/sErbB2 (pg/ml),GDF15 (ng/ml),0.1667,0.14257495,0.054690003,0.1667,5.087463,-0.1553224
GDF15 (ng/ml),AXL (pg/ml),0.16665,0.13513353,0.042229995,0.16665,5.087463,0.17752877
Follistatin (pg/ml),CEA (pg/ml),0.16647,0.16633852,0.03159,0.16647,5.087463,-0.011466736
Midkine (pg/ml),GDF15 (ng/ml),0.16647,0.16130805,0.02809,0.16647,5.087463,0.07184679
Leptin (pg/ml),Kallikrein-6 (pg/ml),0.16646,0.16483672,0.01151,0.16646,5.087463,0.040290102
IL-8 (pg/ml),Follistatin (pg/ml),0.16635,0.15796381,0.009240001,0.16635,5.087463,-0.09157613
CA 15-3 (U/ml),AXL (pg/ml),0.16579,0.15165539,0.02000001,0.16579,5.087463,0.1188891
PAR (pg/ml),AFP (pg/ml),0.16543,0.16399829,0.019639999,0.16543,5.087463,-0.037837766
sFas (pg/ml),Angiopoietin-2 (pg/ml),0.1653,0.13972475,0.012109999,0.1653,5.087463,0.15992263
sEGFR (pg/ml),Leptin (pg/ml),0.16509,0.16455548,0.013520002,0.16509,5.087463,0.02311974
Prolactin (pg/ml),CYFRA 21-1 (pg/ml),0.16482,0.16446622,0.025780007,0.16482,5.087463,0.018809268
HE4 (pg/ml),Endoglin (pg/ml),0.16468,0.16467616,0.041420005,0.16468,5.087463,0.001961776
Follistatin (pg/ml),DKK1 (ng/ml),0.16442,0.164415,0.061869994,0.16442,5.087463,-0.0022338084
PAR (pg/ml),CYFRA 21-1 (pg/ml),0.16434,0.14599425,0.049030006,0.16434,5.087463,0.13544653
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.16411,0.16289571,0.020050004,0.16411,5.087463,0.034846697
G-CSF (pg/ml),CEA (pg/ml),0.16372,0.16347155,0.023499995,0.16372,5.087463,-0.015762009
CYFRA 21-1 (pg/ml),CEA (pg/ml),0.16359,0.15743539,0.028679997,0.16359,5.087463,0.07845137
CD44 (ng/ml),Angiopoietin-2 (pg/ml),0.16337,0.16325454,0.019160002,0.16337,5.087463,-0.01074503
Leptin (pg/ml),Endoglin (pg/ml),0.16309,0.1365482,0.0100500025,0.16309,5.087463,0.16291653
SHBG (nM),Leptin (pg/ml),0.16307,0.16074915,0.02561,0.16307,5.087463,-0.048175175
Midkine (pg/ml),FGF2 (pg/ml),0.16303,0.16284434,0.0357,0.16303,5.087463,0.013625263
sPECAM-1 (pg/ml),Angiopoietin-2 (pg/ml),0.16277,0.13898025,0.015889995,0.16277,5.087463,0.15423925
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.1625,0.1605756,0.039739996,0.1625,5.087463,0.043867994
PAR (pg/ml),CA19-9 (U/ml),0.16236,0.16232513,0.05088,0.16236,5.087463,-0.005904626
Kallikrein-6 (pg/ml),GDF15 (ng/ml),0.16234,0.15815221,0.041079998,0.16234,5.087463,-0.06471316
SHBG (nM),CYFRA 21-1 (pg/ml),0.16234,0.16182159,0.01831,0.16234,5.087463,-0.022768775
OPG (ng/ml),AXL (pg/ml),0.16206,0.14434494,0.03539999,0.16206,5.087463,0.13309792
NSE (ng/ml),CEA (pg/ml),0.1619,0.16188924,0.020999998,0.1619,5.087463,0.0032794252
CYFRA 21-1 (pg/ml),AXL (pg/ml),0.16183,0.16176747,0.009819999,0.16183,5.087463,-0.007906926
sPECAM-1 (pg/ml),CYFRA 21-1 (pg/ml),0.16176,0.16080576,0.023269996,0.16176,5.087463,0.030890789
Kallikrein-6 (pg/ml),IL-8 (pg/ml),0.16174,0.15165283,0.02758,0.16174,5.087463,-0.10043497
SHBG (nM),Endoglin (pg/ml),0.16163,0.15930334,0.023819998,0.16163,5.087463,0.04823561
NSE (ng/ml),GDF15 (ng/ml),0.16157,0.15890656,0.033400007,0.16157,5.087463,0.05160846
CYFRA 21-1 (pg/ml),Angiopoietin-2 (pg/ml),0.16153,0.16151538,0.02502,0.16153,5.087463,-0.0038235157
HE4 (pg/ml),Follistatin (pg/ml),0.16152,0.15830079,0.041330002,0.16152,5.087463,-0.056738116
OPG (ng/ml),Galectin-3 (ng/ml),0.16133,0.1580363,0.06318,0.16133,5.087463,0.057390742
sHER2/sEGFR2/sErbB2 (pg/ml),Prolactin (pg/ml),0.1613,0.16123968,0.009350002,0.1613,5.087463,-0.0077664102
GDF15 (ng/ml),Galectin-3 (ng/ml),0.16108,0.14968495,0.031130001,0.16108,5.087463,0.106747605
TIMP-1 (pg/ml),sEGFR (pg/ml),0.161,0.1376245,0.013330005,0.161,5.087463,-0.15289046
sPECAM-1 (pg/ml),CA-125 (U/ml),0.16083,0.16049394,0.011549998,0.16083,5.087463,-0.01833191
Prolactin (pg/ml),G-CSF (pg/ml),0.16076,0.15896635,0.02257,0.16076,5.087463,-0.0423515
SHBG (nM),GDF15 (ng/ml),0.16072,0.1565962,0.020920008,0.16072,5.087463,0.06421691
DKK1 (ng/ml),AXL (pg/ml),0.16051,0.15722765,0.01929,0.16051,5.087463,0.057291873
Kallikrein-6 (pg/ml),CEA (pg/ml),0.16036,0.15837018,0.014849991,0.16036,5.087463,-0.044607352
OPG (ng/ml),Follistatin (pg/ml),0.16005,0.15994762,0.044920005,0.16005,5.087463,-0.010118754
Prolactin (pg/ml),PAR (pg/ml),0.16,0.15997672,0.028400004,0.16,5.087463,0.0048251343
Endoglin (pg/ml),CA-125 (U/ml),0.15991,0.15928452,0.052439995,0.15991,5.087463,-0.025009427
CA 15-3 (U/ml),CA-125 (U/ml),0.15989,0.15900576,0.011930004,0.15989,5.087463,0.029736165
Thrombospondin-2 (pg/ml),SHBG (nM),0.15961,0.15903306,0.017139994,0.15961,5.087463,-0.02401954
CA19-9 (U/ml),AXL (pg/ml),0.15933,0.15091856,0.035859995,0.15933,5.087463,-0.09171392
Prolactin (pg/ml),Midkine (pg/ml),0.15933,0.15931879,0.03413999,0.15933,5.087463,-0.0033482886
Midkine (pg/ml),Follistatin (pg/ml),0.15916,0.1567062,0.025279999,0.15916,5.087463,0.049535926
SHBG (nM),CA 15-3 (U/ml),0.15887,0.1582325,0.024219997,0.15887,5.087463,-0.025248677
Prolactin (pg/ml),IL-6 (pg/ml),0.15843,0.1521832,0.016979992,0.15843,5.087463,-0.079036616
Leptin (pg/ml),AXL (pg/ml),0.15828,0.15827116,0.020799998,0.15828,5.087463,-0.0029721211
Prolactin (pg/ml),CA 15-3 (U/ml),0.15821,0.15238278,0.006989993,0.15821,5.087463,-0.07633623
Mesothelin (ng/ml),CA 15-3 (U/ml),0.15799,0.11835815,0.010260001,0.15799,5.087463,0.19907749
Galectin-3 (ng/ml),CA19-9 (U/ml),0.15761,0.1495716,0.013889998,0.15761,5.087463,0.089657135
Kallikrein-6 (pg/ml),Endoglin (pg/ml),0.15751,0.12640052,0.013489999,0.15751,5.087463,0.1763788
FGF2 (pg/ml),CEA (pg/ml),0.15703,0.15569328,0.009619996,0.15703,5.087463,0.036561303
Follistatin (pg/ml),CA19-9 (U/ml),0.15676,0.15547766,0.024540007,0.15676,5.087463,-0.035809953
Follistatin (pg/ml),FGF2 (pg/ml),0.15603,0.15541625,0.017290004,0.15603,5.087463,-0.024774058
OPG (ng/ml),HE4 (pg/ml),0.15581,0.15580831,0.02634,0.15581,5.087463,-0.0012984312
Angiopoietin-2 (pg/ml),AFP (pg/ml),0.15571,-0.07274248,0.011500001,0.15571,5.087463,0.47796702
SHBG (nM),OPN (pg/ml),0.15544,0.15444213,0.016699996,0.15544,5.087463,-0.03158918
Mesothelin (ng/ml),Leptin (pg/ml),0.15541,0.15440351,0.01583001,0.15541,5.087463,0.031725287
HGF (pg/ml),Endoglin (pg/ml),0.15537,0.15516537,0.013580002,0.15537,5.087463,-0.014304809
Follistatin (pg/ml),CA-125 (U/ml),0.15515,0.15458463,0.011190005,0.15515,5.087463,-0.023777282
sHER2/sEGFR2/sErbB2 (pg/ml),SHBG (nM),0.15505,0.1430272,0.0072299987,0.15505,5.087463,0.1096485
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.15505,0.15433796,0.015080001,0.15505,5.087463,-0.026684076
HE4 (pg/ml),Angiopoietin-2 (pg/ml),0.15465,0.1544711,0.031320006,0.15465,5.087463,0.013375228
HE4 (pg/ml),GDF15 (ng/ml),0.15456,0.15310341,0.04298,0.15456,5.087463,-0.03816534
OPN (pg/ml),CA 15-3 (U/ml),0.15426,0.15418607,0.016789988,0.15426,5.087463,0.008598334
Prolactin (pg/ml),HE4 (pg/ml),0.15401,0.1537164,0.021219999,0.15401,5.087463,0.017134795
Prolactin (pg/ml),CA-125 (U/ml),0.15379,0.15105712,0.0291,0.15379,5.087463,-0.052276865
Galectin-3 (ng/ml),Follistatin (pg/ml),0.15373,0.14816663,0.01145,0.15373,5.087463,-0.07458802
sHER2/sEGFR2/sErbB2 (pg/ml),CEA (pg/ml),0.1537,0.15218924,0.0067000017,0.1537,5.087463,-0.038868397
