X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
FGF2 (pg/ml),DKK1 (ng/ml),0.24677,0.24665478,0.032539994,0.22065,4.0,-0.010734159
CD44 (ng/ml),AXL (pg/ml),0.24654,0.16176128,0.055929996,0.22671,4.0,0.29116783
Midkine (pg/ml),DKK1 (ng/ml),0.24647,0.24391656,0.046369992,0.22815,4.0,0.050531674
sFas (pg/ml),AXL (pg/ml),0.24633,0.24495648,0.010409996,0.22028,4.0,0.03706104
Midkine (pg/ml),IL-8 (pg/ml),0.24625,0.24525808,0.07845001,0.22538,4.0,-0.031494763
HE4 (pg/ml),CA 15-3 (U/ml),0.24619,0.24490273,0.12061,0.21222,4.0,0.035878528
OPG (ng/ml),Myeloperoxidase (ng/ml),0.24604,0.24507298,0.057269998,0.22229,4.0,-0.031097151
TIMP-2 (pg/ml),OPN (pg/ml),0.24603,0.2454083,0.01929,0.21504,4.0,0.024933973
sFas (pg/ml),Prolactin (pg/ml),0.24601,0.24597743,0.09883,0.22195,4.0,0.0057079946
Myeloperoxidase (ng/ml),DKK1 (ng/ml),0.24599,0.15616514,0.028229997,0.2251,4.0,0.29970795
TIMP-1 (pg/ml),CD44 (ng/ml),0.24586,0.17302796,0.024289995,0.21593,4.0,0.26987413
NSE (ng/ml),Kallikrein-6 (pg/ml),0.24569,0.24325998,0.069680005,0.21409,4.0,-0.0492953
OPN (pg/ml),Angiopoietin-2 (pg/ml),0.24566,0.119849265,0.07666001,0.222,4.0,0.3546981
Myeloperoxidase (ng/ml),CA19-9 (U/ml),0.24517,0.24074413,0.11495,0.21354,4.0,-0.06652717
Myeloperoxidase (ng/ml),FGF2 (pg/ml),0.24506,0.24161558,0.04813,0.22673,4.0,0.058689106
sHER2/sEGFR2/sErbB2 (pg/ml),HE4 (pg/ml),0.24496,0.17023975,0.05355999,0.21322,4.0,0.27335006
Thrombospondin-2 (pg/ml),Kallikrein-6 (pg/ml),0.24445,0.22573932,0.042470008,0.21739,4.0,-0.136787
GDF15 (ng/ml),Endoglin (pg/ml),0.24425,0.23647591,0.047199994,0.21473,4.0,-0.088170744
TIMP-1 (pg/ml),Leptin (pg/ml),0.24398,0.2434362,0.035000004,0.21061,4.0,0.023319615
sPECAM-1 (pg/ml),Kallikrein-6 (pg/ml),0.24386,0.21081159,0.03637001,0.2198,4.0,0.18179224
Mesothelin (ng/ml),CYFRA 21-1 (pg/ml),0.24372,0.16056958,0.11362,0.22024,4.0,0.28835812
OPG (ng/ml),HGF (pg/ml),0.24336,0.23038447,0.059849992,0.20779,4.0,-0.11391015
TIMP-1 (pg/ml),sPECAM-1 (pg/ml),0.24335,0.23933935,0.033820003,0.21498,4.0,0.06332973
IL-8 (pg/ml),CEA (pg/ml),0.24329,0.204428,0.081080005,0.21555,4.0,0.1971345
sPECAM-1 (pg/ml),Angiopoietin-2 (pg/ml),0.24194,0.21795158,0.05583,0.20325,4.0,0.15488197
Leptin (pg/ml),CD44 (ng/ml),0.2417,0.22970636,0.06442,0.21912,4.0,0.109515466
Midkine (pg/ml),Angiopoietin-2 (pg/ml),0.24147,0.23976745,0.02403,0.22052,4.0,-0.04126192
Leptin (pg/ml),Angiopoietin-2 (pg/ml),0.24144,0.24143562,0.046330005,0.20652,4.0,-0.0020941652
CEA (pg/ml),Angiopoietin-2 (pg/ml),0.2413,0.21878387,0.022250004,0.21409,4.0,-0.15005375
Endoglin (pg/ml),CA19-9 (U/ml),0.2411,0.24027508,0.11580999,0.21281,4.0,0.0287212
SHBG (nM),Galectin-3 (ng/ml),0.24108,0.24066672,0.057730004,0.21718,4.0,0.020329509
sHER2/sEGFR2/sErbB2 (pg/ml),FGF2 (pg/ml),0.24062,0.23843952,0.036119998,0.21629,4.0,-0.046695642
CA 15-3 (U/ml),AXL (pg/ml),0.24052,0.23937976,0.05089,0.22025,4.0,-0.03376744
sFas (pg/ml),sEGFR (pg/ml),0.24022,0.23430312,0.030719995,0.21913,4.0,0.076921284
OPN (pg/ml),G-CSF (pg/ml),0.2402,0.2169274,0.06336999,0.22037,4.0,0.15255359
sHER2/sEGFR2/sErbB2 (pg/ml),Galectin-3 (ng/ml),0.24013,0.21824354,0.062450007,0.21825,4.0,0.14794078
Midkine (pg/ml),AXL (pg/ml),0.23992,0.23226532,0.04067999,0.21439,4.0,-0.087491035
TIMP-2 (pg/ml),Kallikrein-6 (pg/ml),0.23986,0.23571563,0.031650007,0.21161,4.0,0.06437673
SHBG (nM),DKK1 (ng/ml),0.23983,0.22996193,0.059479997,0.21007,4.0,0.09933819
TGFa (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.23978,0.23485944,0.09761,0.2165,4.0,0.070146695
SHBG (nM),NSE (ng/ml),0.23958,0.23909326,0.09289001,0.21368,4.0,0.02206228
SHBG (nM),Midkine (pg/ml),0.23953,0.2298098,0.061059996,0.2154,4.0,-0.09859106
sHER2/sEGFR2/sErbB2 (pg/ml),G-CSF (pg/ml),0.23953,0.21525346,0.057709992,0.21346,4.0,-0.1558093
DKK1 (ng/ml),CA 15-3 (U/ml),0.23951,0.15539193,0.07524,0.20971,4.0,0.29003114
FGF2 (pg/ml),CA 15-3 (U/ml),0.23939,0.22957775,0.14094001,0.20186,4.0,0.0990568
SHBG (nM),Follistatin (pg/ml),0.23938,0.23563921,0.028609999,0.21187,4.0,0.061161935
Prolactin (pg/ml),Galectin-3 (ng/ml),0.23931,0.23534311,0.025360003,0.21346,4.0,-0.062983155
Leptin (pg/ml),Kallikrein-6 (pg/ml),0.2389,0.23240063,0.053780004,0.21543,4.0,0.080618724
Kallikrein-6 (pg/ml),CD44 (ng/ml),0.23869,0.20703462,0.02979,0.20352,4.0,0.17791958
OPN (pg/ml),Myeloperoxidase (ng/ml),0.23858,0.10119285,0.040120006,0.20563,4.0,0.37065774
Mesothelin (ng/ml),HE4 (pg/ml),0.23838,0.2379915,0.1063,0.20663,4.0,-0.019710507
Kallikrein-6 (pg/ml),HE4 (pg/ml),0.23836,0.23468617,0.08331001,0.21351,4.0,0.060612123
HE4 (pg/ml),AXL (pg/ml),0.23827,0.17926681,0.10491,0.20179,4.0,0.24290574
SHBG (nM),CA19-9 (U/ml),0.23795,0.2373316,0.14414,0.20097,4.0,0.024867505
CA19-9 (U/ml),Angiopoietin-2 (pg/ml),0.23754,0.23571515,0.05216001,0.20993,4.0,-0.04271836
Galectin-3 (ng/ml),Angiopoietin-2 (pg/ml),0.23728,0.23666352,0.020589992,0.20568,4.0,-0.024828808
Myeloperoxidase (ng/ml),Kallikrein-6 (pg/ml),0.23716,0.2359993,0.028739996,0.21001,4.0,0.03406889
TIMP-1 (pg/ml),CEA (pg/ml),0.23716,0.2368381,0.054279998,0.20722,4.0,0.017941331
SHBG (nM),CD44 (ng/ml),0.237,0.2322655,0.05894001,0.21716,4.0,-0.068807706
Mesothelin (ng/ml),AXL (pg/ml),0.23697,0.21744663,0.02959001,0.19979,4.0,0.1397261
CD44 (ng/ml),CA19-9 (U/ml),0.23687,0.23105478,0.10226001,0.21283,4.0,-0.07625757
Myeloperoxidase (ng/ml),IL-6 (pg/ml),0.23687,0.23455621,0.08613001,0.21749,4.0,0.048101835
OPN (pg/ml),CYFRA 21-1 (pg/ml),0.23685,0.22681083,0.0677,0.20083,4.0,0.10019561
Follistatin (pg/ml),CA-125 (U/ml),0.23681,0.19350666,0.058970004,0.21624,4.0,0.20809454
TIMP-2 (pg/ml),CA-125 (U/ml),0.2367,0.23636101,0.047220007,0.22007,4.0,0.018411634
Midkine (pg/ml),IL-6 (pg/ml),0.23654,0.20329902,0.1005,0.21612,4.0,0.18232113
GDF15 (ng/ml),CA-125 (U/ml),0.23632,0.23626393,0.054190002,0.21018,4.0,-0.007488374
NSE (ng/ml),Angiopoietin-2 (pg/ml),0.23612,0.19851862,0.06399,0.21511,4.0,0.19391075
NSE (ng/ml),Myeloperoxidase (ng/ml),0.23597,0.1707023,0.016389996,0.21984,4.0,0.25547546
sHER2/sEGFR2/sErbB2 (pg/ml),CA-125 (U/ml),0.23581,0.21489686,0.038059995,0.20702,4.0,-0.14461374
Mesothelin (ng/ml),Leptin (pg/ml),0.23572,0.23558314,0.015269995,0.20892,4.0,-0.011698431
sHER2/sEGFR2/sErbB2 (pg/ml),Mesothelin (ng/ml),0.23554,0.23535426,0.066,0.21363,4.0,0.013628822
sPECAM-1 (pg/ml),Mesothelin (ng/ml),0.23547,0.19652304,0.02093,0.21351,4.0,0.19734983
NSE (ng/ml),G-CSF (pg/ml),0.23543,0.13811818,0.055110008,0.20003,4.0,0.31194845
TIMP-2 (pg/ml),sEGFR (pg/ml),0.23539,0.22434437,0.04140999,0.21187,4.0,0.105098166
Endoglin (pg/ml),DKK1 (ng/ml),0.23516,0.23515913,0.05551,0.21948,4.0,-9.3083497E-4
Galectin-3 (ng/ml),CD44 (ng/ml),0.23486,0.23458627,0.03197001,0.20449,4.0,-0.01654495
Mesothelin (ng/ml),GDF15 (ng/ml),0.23463,0.23431438,0.04005,0.21574,4.0,-0.017765809
sHER2/sEGFR2/sErbB2 (pg/ml),Myeloperoxidase (ng/ml),0.23438,0.21382274,0.047379993,0.21652,4.0,-0.14337805
TIMP-1 (pg/ml),Midkine (pg/ml),0.23426,0.2330737,0.037380002,0.20906,4.0,-0.034442652
Kallikrein-6 (pg/ml),DKK1 (ng/ml),0.23422,0.2030011,0.049319997,0.20882,4.0,0.17668872
sPECAM-1 (pg/ml),OPN (pg/ml),0.23383,0.2320432,0.03046,0.21614,4.0,-0.042270474
Myeloperoxidase (ng/ml),G-CSF (pg/ml),0.2333,0.10516597,0.075849995,0.20313,4.0,0.35795814
sFas (pg/ml),Leptin (pg/ml),0.23312,0.22410476,0.09526999,0.21217,4.0,0.09494861
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.23311,0.23240809,0.044149995,0.19778,4.0,-0.026493607
NSE (ng/ml),CA 15-3 (U/ml),0.2331,0.18543883,0.043409996,0.20352,4.0,0.21831438
Kallikrein-6 (pg/ml),HGF (pg/ml),0.23283,0.2321147,0.020370007,0.21333,4.0,0.026745098
GDF15 (ng/ml),CA19-9 (U/ml),0.2327,0.2326872,0.04309,0.2149,4.0,0.003577316
Leptin (pg/ml),CYFRA 21-1 (pg/ml),0.23261,0.23129857,0.08736001,0.20922,4.0,-0.0362137
CEA (pg/ml),CA-125 (U/ml),0.23174,0.19865254,0.04556001,0.20674,4.0,0.18189959
Myeloperoxidase (ng/ml),CA-125 (U/ml),0.23152,0.2310646,0.036909997,0.19962,4.0,0.0213399
sPECAM-1 (pg/ml),CA-125 (U/ml),0.23138,0.23050639,0.036300004,0.21099,4.0,-0.02955681
PAR (pg/ml),FGF2 (pg/ml),0.23111,0.23012863,0.072699994,0.21284,4.0,-0.031326964
G-CSF (pg/ml),Galectin-3 (ng/ml),0.23106,0.18099225,0.042339996,0.20988,4.0,0.22375827
CYFRA 21-1 (pg/ml),Angiopoietin-2 (pg/ml),0.23079,0.15368125,0.08505,0.2098,4.0,0.27768463
sHER2/sEGFR2/sErbB2 (pg/ml),Prolactin (pg/ml),0.23055,0.20735851,0.0357,0.20246,4.0,-0.15228756
Thrombospondin-2 (pg/ml),AXL (pg/ml),0.23047,0.21861543,0.030420005,0.1919,4.0,0.10887873
Follistatin (pg/ml),FGF2 (pg/ml),0.23005,0.21225984,0.04209,0.20579,4.0,0.13337971
sHER2/sEGFR2/sErbB2 (pg/ml),OPN (pg/ml),0.2299,0.20215793,0.0485,0.19654,4.0,-0.1665595
OPN (pg/ml),FGF2 (pg/ml),0.22981,0.2143897,0.092089996,0.19614,4.0,-0.124178514
OPN (pg/ml),DKK1 (ng/ml),0.2296,0.22897963,0.03752999,0.20898,4.0,0.024907053
OPG (ng/ml),Galectin-3 (ng/ml),0.22957,0.19236387,0.04896999,0.21142,4.0,0.19288892
sEGFR (pg/ml),Mesothelin (ng/ml),0.22932,0.21340154,0.06835,0.20283,4.0,0.1261684
sEGFR (pg/ml),CYFRA 21-1 (pg/ml),0.22906,0.22699918,0.10301,0.20651,4.0,-0.045396216
sEGFR (pg/ml),G-CSF (pg/ml),0.22895,0.22512287,0.042739995,0.20171,4.0,-0.061863814
sEGFR (pg/ml),Myeloperoxidase (ng/ml),0.22846,0.21939835,0.026819997,0.20042,4.0,-0.09519272
HE4 (pg/ml),Galectin-3 (ng/ml),0.22817,0.21072163,0.10114999,0.19862,4.0,0.13209224
NSE (ng/ml),CA19-9 (U/ml),0.22761,0.20792574,0.029230013,0.20358,4.0,-0.14030065
Mesothelin (ng/ml),G-CSF (pg/ml),0.22757,0.22305678,0.016749993,0.20385,4.0,0.06718052
Myeloperoxidase (ng/ml),GDF15 (ng/ml),0.22693,0.22559093,0.012100011,0.20207,4.0,0.036593474
NSE (ng/ml),FGF2 (pg/ml),0.22675,-0.027677134,0.024150006,0.20906,4.0,0.5044077
Prolactin (pg/ml),GDF15 (ng/ml),0.22669,0.22385411,0.05613999,0.20295,4.0,-0.053253036
OPN (pg/ml),OPG (ng/ml),0.22602,0.22600347,0.059029996,0.19727,4.0,-0.004065587
TIMP-2 (pg/ml),CA 15-3 (U/ml),0.22543,0.22500055,0.030179992,0.19212,4.0,-0.020723036
Leptin (pg/ml),AFP (pg/ml),0.22526,0.2213146,0.018820003,0.20012,4.0,-0.062812544
Midkine (pg/ml),Endoglin (pg/ml),0.22476,0.21748585,0.03749001,0.20372,4.0,-0.08528865
FGF2 (pg/ml),CEA (pg/ml),0.22457,0.21822008,0.05939001,0.20874,4.0,-0.07968635
TGFa (pg/ml),OPN (pg/ml),0.22456,0.21402846,0.117879994,0.20352,4.0,-0.10262323
TIMP-1 (pg/ml),CA19-9 (U/ml),0.22423,0.20362589,0.034640007,0.20367,4.0,0.14354135
Leptin (pg/ml),CA 15-3 (U/ml),0.2241,0.22408496,0.020410001,0.19681,4.0,0.0038765923
CYFRA 21-1 (pg/ml),CA 15-3 (U/ml),0.22385,-0.044626877,0.10864,0.18961,4.0,0.5181475
TIMP-1 (pg/ml),sEGFR (pg/ml),0.22385,0.22018583,0.013730004,0.19763,4.0,-0.060532354
Thrombospondin-2 (pg/ml),Leptin (pg/ml),0.22365,0.2137115,0.07974999,0.19421,4.0,-0.09969198
GDF15 (ng/ml),CA 15-3 (U/ml),0.22359,0.22344886,0.036640003,0.19959,4.0,-0.011880247
GDF15 (ng/ml),CEA (pg/ml),0.22326,0.22278978,0.052630007,0.19819,4.0,-0.021684635
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.22274,0.20600505,0.04546,0.19664,4.0,0.12936361
sPECAM-1 (pg/ml),DKK1 (ng/ml),0.22263,0.1623354,0.03882,0.19358,4.0,0.24554959
Kallikrein-6 (pg/ml),CA19-9 (U/ml),0.2225,0.21455504,0.06475,0.19927,4.0,-0.0891345
NSE (ng/ml),IL-6 (pg/ml),0.22224,0.2150572,0.08166,0.20397,4.0,-0.084751405
Prolactin (pg/ml),OPG (ng/ml),0.22206,0.22187999,0.058460005,0.19384,4.0,-0.013416699
TIMP-1 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.22205,0.21924107,0.032259993,0.19652,4.0,-0.052999347
Follistatin (pg/ml),Endoglin (pg/ml),0.22177,0.21949849,0.031870008,0.18956,4.0,0.047660407
Mesothelin (ng/ml),CA 15-3 (U/ml),0.22156,0.1721737,0.035499997,0.19813,4.0,0.2222303
CYFRA 21-1 (pg/ml),CEA (pg/ml),0.22143,0.21277551,0.059850007,0.19458,4.0,0.0930295
IL-6 (pg/ml),Angiopoietin-2 (pg/ml),0.22123,0.22010739,0.08969,0.19936,4.0,-0.033505384
CA 15-3 (U/ml),Angiopoietin-2 (pg/ml),0.22104,0.20610328,0.0625,0.19891,4.0,0.122215845
G-CSF (pg/ml),Angiopoietin-2 (pg/ml),0.22074,0.20746008,0.05567,0.2011,4.0,0.11523857
SHBG (nM),AFP (pg/ml),0.22074,0.21491863,0.05136,0.20014,4.0,-0.07629799
PAR (pg/ml),Myeloperoxidase (ng/ml),0.22066,0.1581094,0.034160003,0.18992,4.0,0.25010118
OPG (ng/ml),CA 15-3 (U/ml),0.2205,0.21857908,0.09638001,0.19897,4.0,-0.043828294
TGFa (pg/ml),Endoglin (pg/ml),0.22041,0.21635933,0.12903,0.18171,4.0,0.06364492
Leptin (pg/ml),CA-125 (U/ml),0.22002,0.21009487,0.02076,0.19983,4.0,-0.09962495
Kallikrein-6 (pg/ml),AXL (pg/ml),0.21984,0.20460711,0.026580006,0.19543,4.0,0.1234216
NSE (ng/ml),AXL (pg/ml),0.21962,0.21200475,0.025679998,0.19488,4.0,0.08726539
sPECAM-1 (pg/ml),Leptin (pg/ml),0.21956,0.21656133,0.033989996,0.19467,4.0,0.05476006
PAR (pg/ml),AFP (pg/ml),0.21929,0.21438105,0.04844001,0.187,4.0,-0.07006389
Myeloperoxidase (ng/ml),AXL (pg/ml),0.21921,0.21879597,0.018380001,0.1973,4.0,0.020347677
sEGFR (pg/ml),IL-6 (pg/ml),0.21903,0.2161229,0.054749995,0.20226,4.0,-0.053917468
sHER2/sEGFR2/sErbB2 (pg/ml),HGF (pg/ml),0.21897,0.16677856,0.02734001,0.19417,4.0,-0.22845447
DKK1 (ng/ml),CA-125 (U/ml),0.21888,0.20066148,0.035929993,0.19239,4.0,0.13497597
Myeloperoxidase (ng/ml),CD44 (ng/ml),0.21876,0.21775915,0.045829996,0.18552,4.0,0.03163612
Prolactin (pg/ml),HGF (pg/ml),0.21872,0.2187112,0.039450005,0.19481,4.0,0.0029673094
Midkine (pg/ml),CEA (pg/ml),0.21776,0.2158068,0.029909998,0.18972,4.0,-0.044194967
TIMP-2 (pg/ml),Leptin (pg/ml),0.21752,0.21670751,0.04604,0.19094,4.0,-0.02850421
NSE (ng/ml),CA-125 (U/ml),0.21709,0.21316566,0.06257999,0.18907,4.0,0.06264455
CA19-9 (U/ml),AXL (pg/ml),0.21705,0.2170499,0.073970005,0.19149,4.0,3.2478885E-4
CEA (pg/ml),AXL (pg/ml),0.21691,0.21456838,0.01642,0.18985,4.0,0.04839038
TIMP-2 (pg/ml),Prolactin (pg/ml),0.21655,0.21588045,0.018210001,0.18802,4.0,-0.025875403
CA-125 (U/ml),AXL (pg/ml),0.2163,0.20923024,0.028359994,0.19271,4.0,0.08408183
NSE (ng/ml),Midkine (pg/ml),0.21628,0.21552873,0.044759996,0.18997,4.0,-0.02740938
OPN (pg/ml),IL-8 (pg/ml),0.21592,0.1662263,0.05167,0.1968,4.0,0.22292086
sHER2/sEGFR2/sErbB2 (pg/ml),CEA (pg/ml),0.2159,0.20957062,0.02223,0.18745,4.0,0.07955746
sEGFR (pg/ml),GDF15 (ng/ml),0.21589,0.21299243,0.031130001,0.18815,4.0,-0.053829078
Myeloperoxidase (ng/ml),HE4 (pg/ml),0.21541,0.17310572,0.10090999,0.19542,4.0,0.20568006
CEA (pg/ml),AFP (pg/ml),0.21518,0.21368872,0.055219993,0.18623,4.0,-0.038617007
OPN (pg/ml),CA 15-3 (U/ml),0.21497,0.21473019,0.019950002,0.18742,4.0,0.015485394
Leptin (pg/ml),IL-8 (pg/ml),0.21489,0.21484189,0.035559997,0.19313,4.0,0.006937089
sEGFR (pg/ml),Angiopoietin-2 (pg/ml),0.21489,0.20912968,0.040519997,0.1876,4.0,0.075896814
Prolactin (pg/ml),FGF2 (pg/ml),0.21453,0.21430801,0.051190004,0.1926,4.0,0.014899374
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.21451,0.20919813,0.06627999,0.17962,4.0,-0.0728825
NSE (ng/ml),Endoglin (pg/ml),0.21446,0.20962305,0.06127,0.20068,4.0,0.06954815
PAR (pg/ml),CA 15-3 (U/ml),0.21428,0.20976144,0.011229999,0.18387,4.0,0.06722023
GDF15 (ng/ml),FGF2 (pg/ml),0.21403,0.20957984,0.04925999,0.18828,4.0,-0.06670953
G-CSF (pg/ml),AXL (pg/ml),0.21372,0.21058995,0.033810005,0.18923,4.0,0.055946797
sPECAM-1 (pg/ml),FGF2 (pg/ml),0.21294,0.21012208,0.043119997,0.19213,4.0,-0.05308418
Endoglin (pg/ml),CD44 (ng/ml),0.21234,0.20364279,0.02184999,0.18361,4.0,0.09325888
sEGFR (pg/ml),AFP (pg/ml),0.21234,0.2119063,0.059269994,0.18341,4.0,-0.020825282
Galectin-3 (ng/ml),CA-125 (U/ml),0.21196,0.207286,0.024169996,0.18938,4.0,0.06836663
OPG (ng/ml),DKK1 (ng/ml),0.21124,0.17992936,0.046670005,0.1958,4.0,-0.1769481
NSE (ng/ml),Galectin-3 (ng/ml),0.21098,0.18380028,0.034690008,0.18565,4.0,0.1648627
IL-6 (pg/ml),CA 15-3 (U/ml),0.21044,0.2061656,0.054859996,0.18533,4.0,-0.06537884
IL-8 (pg/ml),Endoglin (pg/ml),0.21005,0.18834424,0.022979997,0.18352,4.0,-0.14732876
FGF2 (pg/ml),Angiopoietin-2 (pg/ml),0.20979,0.20617338,0.06433001,0.18143,4.0,-0.06013843
Leptin (pg/ml),AXL (pg/ml),0.20976,0.20933673,0.05911001,0.18204,4.0,0.020573584
TGFa (pg/ml),Galectin-3 (ng/ml),0.20939,0.205894,0.036870003,0.17935,4.0,0.05912699
CYFRA 21-1 (pg/ml),AXL (pg/ml),0.20881,0.20673625,0.0873,0.18502,4.0,0.045538433
PAR (pg/ml),CEA (pg/ml),0.20843,0.20842502,0.012399994,0.17662,4.0,0.0022328668
OPN (pg/ml),CA19-9 (U/ml),0.20838,0.20784137,0.026039995,0.18858,4.0,0.023208477
Thrombospondin-2 (pg/ml),Mesothelin (ng/ml),0.20838,0.20059362,0.037149996,0.18127,4.0,-0.088240445
HE4 (pg/ml),GDF15 (ng/ml),0.20828,0.20827655,0.038409993,0.1942,4.0,-0.001855513
TIMP-2 (pg/ml),Angiopoietin-2 (pg/ml),0.20765,0.20668581,0.03795,0.18528,4.0,-0.031051438
sEGFR (pg/ml),Follistatin (pg/ml),0.20734,0.20509514,0.013160005,0.1826,4.0,-0.04737988
OPN (pg/ml),NSE (ng/ml),0.20712,0.20529078,0.020030007,0.18111,4.0,0.042769358
Prolactin (pg/ml),CYFRA 21-1 (pg/ml),0.20701,0.20206301,0.037370004,0.19395,4.0,-0.07033481
OPN (pg/ml),Midkine (pg/ml),0.20653,0.20439458,0.03281001,0.17906,4.0,0.04621066
Midkine (pg/ml),CA-125 (U/ml),0.20627,0.20621084,0.038840003,0.16703,4.0,-0.0076917782
HE4 (pg/ml),Angiopoietin-2 (pg/ml),0.20614,0.19849412,0.108059995,0.18518,4.0,0.0874407
HGF (pg/ml),CA 15-3 (U/ml),0.20605,0.20297363,0.024339996,0.17955,4.0,0.055464953
Myeloperoxidase (ng/ml),AFP (pg/ml),0.20598,0.20337874,0.044620007,0.17387,4.0,-0.051002666
sPECAM-1 (pg/ml),Prolactin (pg/ml),0.20573,0.19451608,0.027160004,0.18523,4.0,-0.10589587
sPECAM-1 (pg/ml),Myeloperoxidase (ng/ml),0.20567,0.20268565,0.011780001,0.17482,4.0,0.054629143
IL-8 (pg/ml),Galectin-3 (ng/ml),0.20554,0.20552288,0.03194,0.18665,4.0,-0.0041386355
Myeloperoxidase (ng/ml),IL-8 (pg/ml),0.20472,0.20311671,0.02376999,0.18049,4.0,0.040041093
TIMP-1 (pg/ml),Endoglin (pg/ml),0.20435,0.19290918,0.017269999,0.17835,4.0,-0.10696171
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.20335,0.19723187,0.046459988,0.17372,4.0,-0.07821839
IL-8 (pg/ml),CA 15-3 (U/ml),0.2031,0.1936523,0.02816999,0.17677,4.0,0.09719928
Prolactin (pg/ml),Kallikrein-6 (pg/ml),0.20265,0.20097566,0.0150799975,0.17907,4.0,0.040918734
Kallikrein-6 (pg/ml),IL-8 (pg/ml),0.202,0.19727522,0.04749,0.17253,4.0,-0.06873702
PAR (pg/ml),Galectin-3 (ng/ml),0.20108,0.18499072,0.055639997,0.17221,4.0,0.1268435
sHER2/sEGFR2/sErbB2 (pg/ml),Midkine (pg/ml),0.20107,0.19722453,0.0229,0.17847,4.0,-0.06201186
sFas (pg/ml),Myeloperoxidase (ng/ml),0.19999,0.19548653,0.04816,0.17232,4.0,0.067107946
Follistatin (pg/ml),CEA (pg/ml),0.19956,0.19054924,0.02978,0.17307,4.0,-0.094925016
Kallikrein-6 (pg/ml),FGF2 (pg/ml),0.19868,0.18893865,0.03936,0.17202,4.0,-0.09869827
HGF (pg/ml),GDF15 (ng/ml),0.19824,0.19311589,0.02222,0.18613,4.0,0.07158286
DKK1 (ng/ml),AFP (pg/ml),0.1976,0.1970591,0.040500008,0.17862,4.0,-0.023257554
sHER2/sEGFR2/sErbB2 (pg/ml),GDF15 (ng/ml),0.19744,0.16948518,0.03254,0.17343,4.0,-0.16719694
Leptin (pg/ml),FGF2 (pg/ml),0.19721,0.19694498,0.037939996,0.17231,4.0,0.01627943
Prolactin (pg/ml),AFP (pg/ml),0.19672,0.19478808,0.07064,0.17315,4.0,-0.043953683
Prolactin (pg/ml),IL-6 (pg/ml),0.19612,0.18299863,0.025880001,0.17131,4.0,-0.11454853
OPN (pg/ml),Follistatin (pg/ml),0.19585,0.18436648,0.014810003,0.17084,4.0,0.10716122
TIMP-2 (pg/ml),Endoglin (pg/ml),0.19581,0.19579965,0.026250005,0.16851,4.0,-0.0032175023
NSE (ng/ml),Leptin (pg/ml),0.1956,0.19551921,0.04897999,0.17633,4.0,-0.008988752
Galectin-3 (ng/ml),CEA (pg/ml),0.19534,0.19505198,0.018079996,0.17419,4.0,0.016970912
TGFa (pg/ml),Myeloperoxidase (ng/ml),0.19534,0.19506125,0.09392999,0.17329,4.0,0.016695634
sFas (pg/ml),Angiopoietin-2 (pg/ml),0.19526,0.1899222,0.023249999,0.17242,4.0,0.07306028
TGFa (pg/ml),sEGFR (pg/ml),0.19501,0.19291972,0.09825001,0.16651,4.0,-0.04571973
Prolactin (pg/ml),CA19-9 (U/ml),0.19363,0.179748,0.039859995,0.16714,4.0,-0.11782187
sEGFR (pg/ml),HE4 (pg/ml),0.19238,0.13635945,0.054619998,0.1731,4.0,0.2366866
NSE (ng/ml),Follistatin (pg/ml),0.19125,0.1815916,0.02782999,0.16515,4.0,0.09827717
DKK1 (ng/ml),CYFRA 21-1 (pg/ml),0.19036,0.010594696,0.02680999,0.17264,4.0,0.4239874
NSE (ng/ml),CD44 (ng/ml),0.1895,0.18943481,0.031270012,0.16828,4.0,0.008074625
SHBG (nM),HGF (pg/ml),0.18933,0.18839717,0.024200007,0.17203,4.0,-0.030542118
TIMP-2 (pg/ml),DKK1 (ng/ml),0.18904,0.18738626,0.015819997,0.16529,4.0,0.04066619
Midkine (pg/ml),Galectin-3 (ng/ml),0.18898,0.18863778,0.02617,0.16632,4.0,-0.018499238
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.18817,0.18689175,0.08754999,0.17006,4.0,0.03575257
HGF (pg/ml),CA-125 (U/ml),0.18802,0.15910965,0.046760008,0.17276,4.0,0.17003046
OPN (pg/ml),GDF15 (ng/ml),0.18749,0.18303944,0.024969995,0.16322,4.0,0.06671248
IL-6 (pg/ml),DKK1 (ng/ml),0.18715,0.1864516,0.050290003,0.15839,4.0,0.026427185
DKK1 (ng/ml),CA19-9 (U/ml),0.18558,0.18167335,0.06897,0.16685,4.0,-0.06250319
OPG (ng/ml),FGF2 (pg/ml),0.18548,0.18538725,0.028359998,0.16892,4.0,-0.0096300505
sEGFR (pg/ml),HGF (pg/ml),0.18493,0.15708339,0.053940006,0.15694,4.0,-0.16687304
