X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
Thrombospondin-2 (pg/ml),IL-8 (pg/ml),0.2677,0.25014168,0.065999985,0.17956,3.321928,0.13250782
NSE (ng/ml),Kallikrein-6 (pg/ml),0.26762,0.24521379,0.07587999,0.19614,3.321928,0.149687
HE4 (pg/ml),CA19-9 (U/ml),0.26755,0.26753977,0.016570002,0.22588,3.321928,-0.0031971706
OPN (pg/ml),HE4 (pg/ml),0.2658,0.26064357,0.029359996,0.1962,3.321928,-0.07180827
Galectin-3 (ng/ml),CA 15-3 (U/ml),0.26576,0.26520208,0.040329993,0.23425,3.321928,-0.023620637
Kallikrein-6 (pg/ml),FGF2 (pg/ml),0.26551,0.2580476,0.066259995,0.22961,3.321928,0.086385086
sFas (pg/ml),GDF15 (ng/ml),0.26539,0.26478237,0.07967001,0.23396,3.321928,-0.024650471
Prolactin (pg/ml),Midkine (pg/ml),0.26525,0.25165176,0.08069,0.19937,3.321928,-0.116611466
G-CSF (pg/ml),CA 15-3 (U/ml),0.26508,0.25367007,0.10971001,0.17859,3.321928,-0.1068173
CEA (pg/ml),CA-125 (U/ml),0.26503,0.26271206,0.07603,0.21241,3.321928,-0.048145
Myeloperoxidase (ng/ml),Kallikrein-6 (pg/ml),0.26462,0.25005904,0.04100001,0.21795,3.321928,0.12066889
Midkine (pg/ml),CA-125 (U/ml),0.26461,0.07953389,0.04970999,0.21767,3.321928,0.43020472
NSE (ng/ml),CD44 (ng/ml),0.26461,0.26320425,0.088929996,0.19776,3.321928,0.03749321
PAR (pg/ml),IL-6 (pg/ml),0.26442,0.26207343,0.11026001,0.21522,3.321928,-0.04844159
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.26335,-0.044324458,0.061390013,0.24968,3.321928,0.5546841
Endoglin (pg/ml),CA-125 (U/ml),0.26271,0.233752,0.021370009,0.21657,3.321928,-0.17017053
TGFa (pg/ml),Galectin-3 (ng/ml),0.26253,0.23717654,0.089540005,0.2378,3.321928,-0.15922771
sEGFR (pg/ml),Endoglin (pg/ml),0.26197,0.16211888,0.053010017,0.22649,3.321928,0.3159923
sPECAM-1 (pg/ml),Endoglin (pg/ml),0.26164,0.1739998,0.021910012,0.22843,3.321928,0.2960409
sPECAM-1 (pg/ml),IL-6 (pg/ml),0.26152,0.2614952,0.1087,0.22939,3.321928,-0.0049788817
Prolactin (pg/ml),Angiopoietin-2 (pg/ml),0.26141,0.25218546,0.036029994,0.19711,3.321928,0.096044466
Galectin-3 (ng/ml),AXL (pg/ml),0.26114,0.2527118,0.056629986,0.18054,3.321928,-0.09180519
HE4 (pg/ml),Angiopoietin-2 (pg/ml),0.26105,0.25819317,0.035040006,0.21889,3.321928,-0.053449355
sEGFR (pg/ml),Midkine (pg/ml),0.26094,0.25815338,0.033419997,0.20758,3.321928,0.052788205
G-CSF (pg/ml),CYFRA 21-1 (pg/ml),0.26088,0.25840092,0.016279995,0.21989,3.321928,-0.04979031
sFas (pg/ml),sEGFR (pg/ml),0.26079,0.2501919,0.12860999,0.21622,3.321928,-0.10294698
sFas (pg/ml),AXL (pg/ml),0.26078,0.24921714,0.08017999,0.22758,3.321928,-0.10753075
G-CSF (pg/ml),Angiopoietin-2 (pg/ml),0.26064,0.21498348,0.062319994,0.21953,3.321928,0.21367384
TIMP-2 (pg/ml),Mesothelin (ng/ml),0.26049,0.24470419,0.027929991,0.19326,3.321928,0.1256416
HE4 (pg/ml),G-CSF (pg/ml),0.25987,0.24629562,0.11819999,0.25987,3.0,-0.116509125
SHBG (nM),AFP (pg/ml),0.2596,0.25089613,0.06798001,0.19554,3.321928,0.09329462
CD44 (ng/ml),CA19-9 (U/ml),0.25931,0.25242305,0.10820001,0.1719,3.321928,-0.08298776
Mesothelin (ng/ml),HGF (pg/ml),0.25925,0.24142987,0.037889987,0.2065,3.321928,-0.13349201
sEGFR (pg/ml),Follistatin (pg/ml),0.25925,0.24244814,0.025289983,0.19916,3.321928,0.12962192
Endoglin (pg/ml),Angiopoietin-2 (pg/ml),0.25899,0.13400516,0.050990008,0.21755,3.321928,0.35353193
sFas (pg/ml),CA-125 (U/ml),0.25893,0.25287017,0.047759995,0.20842,3.321928,-0.0778449
HE4 (pg/ml),CD44 (ng/ml),0.25882,0.23948912,0.08319999,0.1919,3.321928,-0.1390355
CA-125 (U/ml),AXL (pg/ml),0.2585,0.20275956,0.027170002,0.19803,3.321928,0.23609415
HGF (pg/ml),Follistatin (pg/ml),0.25841,0.2462258,0.04141,0.23407,3.321928,0.1103821
DKK1 (ng/ml),CA-125 (U/ml),0.25836,0.115688935,0.07518999,0.21844,3.321928,0.37771824
sHER2/sEGFR2/sErbB2 (pg/ml),Midkine (pg/ml),0.25814,0.25246662,0.012339994,0.20396,3.321928,0.075321764
Galectin-3 (ng/ml),Follistatin (pg/ml),0.25812,0.24236459,0.05556999,0.22523,3.321928,-0.1255206
SHBG (nM),FGF2 (pg/ml),0.25798,0.25018248,0.100099996,0.20589,3.321928,0.088303514
sHER2/sEGFR2/sErbB2 (pg/ml),CA19-9 (U/ml),0.25765,0.23718737,0.06266999,0.18256,3.321928,-0.14304762
sPECAM-1 (pg/ml),HGF (pg/ml),0.25751,0.24267925,0.07062,0.21402,3.321928,0.121781595
Follistatin (pg/ml),CD44 (ng/ml),0.2575,0.25664213,0.02223,0.2032,3.321928,0.029289199
Myeloperoxidase (ng/ml),GDF15 (ng/ml),0.25724,0.25691548,0.08742,0.21984,3.321928,-0.018014582
TIMP-2 (pg/ml),HGF (pg/ml),0.25687,0.24273175,0.017709985,0.22072,3.321928,0.11890435
Thrombospondin-2 (pg/ml),Galectin-3 (ng/ml),0.2565,0.2562605,0.07944001,0.19593,3.321928,0.015475802
AXL (pg/ml),Angiopoietin-2 (pg/ml),0.25648,0.23554909,0.07786,0.22656,3.321928,0.14467518
Myeloperoxidase (ng/ml),Mesothelin (ng/ml),0.25648,0.25545767,0.048230007,0.18391,3.321928,0.03197411
IL-6 (pg/ml),CA 15-3 (U/ml),0.25644,0.24049963,0.051240012,0.22262,3.321928,-0.12625523
DKK1 (ng/ml),CD44 (ng/ml),0.25587,0.25554582,0.07399002,0.19396,3.321928,-0.018005403
FGF2 (pg/ml),Angiopoietin-2 (pg/ml),0.25504,0.24747078,0.11212999,0.18413,3.321928,-0.087001204
Kallikrein-6 (pg/ml),HGF (pg/ml),0.2549,0.24045695,0.06823,0.2065,3.321928,0.12017929
TIMP-2 (pg/ml),Myeloperoxidase (ng/ml),0.25459,0.25440383,0.031910002,0.21123,3.321928,0.013644676
sEGFR (pg/ml),CA 15-3 (U/ml),0.25418,0.20520511,0.02678001,0.19022,3.321928,-0.22130273
GDF15 (ng/ml),CA-125 (U/ml),0.25391,0.2533621,0.052080005,0.1726,3.321928,0.023407295
OPN (pg/ml),Myeloperoxidase (ng/ml),0.25318,0.25290215,0.03772001,0.20473,3.321928,0.016668573
sHER2/sEGFR2/sErbB2 (pg/ml),CA-125 (U/ml),0.2527,0.2525332,0.018989995,0.18743,3.321928,0.01291567
Prolactin (pg/ml),HE4 (pg/ml),0.25202,0.24876706,0.06672001,0.17246,3.321928,-0.057034563
TIMP-2 (pg/ml),sEGFR (pg/ml),0.25198,0.22211155,0.04422,0.19063,3.321928,0.17282493
sPECAM-1 (pg/ml),Leptin (pg/ml),0.25188,0.20369963,0.09100999,0.20399,3.321928,0.21950024
TGFa (pg/ml),sEGFR (pg/ml),0.25188,0.07949662,0.15704,0.22855,3.321928,-0.41519076
SHBG (nM),CD44 (ng/ml),0.25183,0.24688028,0.023069993,0.19974,3.321928,0.07035435
sHER2/sEGFR2/sErbB2 (pg/ml),SHBG (nM),0.25168,0.24384513,0.083709985,0.17729,3.321928,0.088514686
OPG (ng/ml),Midkine (pg/ml),0.25159,0.21274701,0.04076001,0.19782,3.321928,0.1970863
Kallikrein-6 (pg/ml),CEA (pg/ml),0.25119,0.24560077,0.04919,0.20833,3.321928,-0.07476114
sEGFR (pg/ml),OPN (pg/ml),0.25091,0.24719945,0.060870007,0.19168,3.321928,-0.060914464
sEGFR (pg/ml),IL-8 (pg/ml),0.24967,0.23276295,0.009599999,0.21088,3.321928,-0.1300271
Myeloperoxidase (ng/ml),Endoglin (pg/ml),0.24952,0.23399448,0.042400002,0.19892,3.321928,-0.12460145
Endoglin (pg/ml),DKK1 (ng/ml),0.24942,0.24454811,0.05459,0.19327,3.321928,0.0697989
Thrombospondin-2 (pg/ml),G-CSF (pg/ml),0.24935,0.24840619,0.010509998,0.18484,3.321928,-0.030721486
Prolactin (pg/ml),Follistatin (pg/ml),0.2492,0.22065197,0.0073200017,0.19853,3.321928,0.16896164
Mesothelin (ng/ml),AFP (pg/ml),0.24901,0.24876702,0.12782,0.20379,3.321928,-0.015588001
Follistatin (pg/ml),CA19-9 (U/ml),0.24846,0.24367516,0.029510006,0.18609,3.321928,-0.06917249
Endoglin (pg/ml),CA19-9 (U/ml),0.24805,0.24757656,0.03940001,0.21633,3.321928,0.02175878
IL-8 (pg/ml),AXL (pg/ml),0.24794,0.21632549,0.036050007,0.16734,3.321928,0.1778047
OPN (pg/ml),FGF2 (pg/ml),0.24771,0.2372591,0.014620006,0.17772,3.321928,-0.102229625
sPECAM-1 (pg/ml),OPG (ng/ml),0.24741,0.24211213,0.017570004,0.19624,3.321928,0.07278652
TIMP-1 (pg/ml),Endoglin (pg/ml),0.24708,0.20914592,0.052670002,0.194,3.321928,-0.19476674
TIMP-2 (pg/ml),CD44 (ng/ml),0.24696,0.24192987,0.06508,0.18034,3.321928,-0.07092333
Leptin (pg/ml),Angiopoietin-2 (pg/ml),0.24673,0.24090166,0.09781,0.19004,3.321928,-0.0763435
SHBG (nM),NSE (ng/ml),0.24668,0.24381475,0.020070001,0.19305,3.321928,-0.053528104
CD44 (ng/ml),Angiopoietin-2 (pg/ml),0.24664,0.24035665,0.019910008,0.20645,3.321928,0.07926753
Myeloperoxidase (ng/ml),Leptin (pg/ml),0.24637,0.24628289,0.04564999,0.20361,3.321928,0.009333327
NSE (ng/ml),IL-8 (pg/ml),0.24604,0.2251991,0.028180003,0.19696,3.321928,0.14436376
OPG (ng/ml),CD44 (ng/ml),0.24575,0.23934577,0.029309988,0.17127,3.321928,-0.08002636
Myeloperoxidase (ng/ml),AFP (pg/ml),0.24543,0.24348554,0.05191999,0.21447,3.321928,-0.044095904
PAR (pg/ml),Endoglin (pg/ml),0.24543,0.24140914,0.06594001,0.21148,3.321928,0.063410215
CEA (pg/ml),Angiopoietin-2 (pg/ml),0.24517,0.23473401,0.046759993,0.20941,3.321928,-0.10215669
sEGFR (pg/ml),Galectin-3 (ng/ml),0.24514,0.24456868,0.026030004,0.20079,3.321928,0.023902277
PAR (pg/ml),Mesothelin (ng/ml),0.24506,0.20533971,0.05685,0.19238,3.321928,0.19929947
Myeloperoxidase (ng/ml),CEA (pg/ml),0.24422,0.22466731,0.08213,0.1864,3.321928,-0.13983092
OPG (ng/ml),Mesothelin (ng/ml),0.24388,0.16267785,0.025409997,0.20358,3.321928,0.2849599
Galectin-3 (ng/ml),CA-125 (U/ml),0.24387,0.24104084,0.024489999,0.19004,3.321928,0.05318983
sPECAM-1 (pg/ml),CA 15-3 (U/ml),0.24377,0.21838084,0.03942001,0.19327,3.321928,-0.1593398
Midkine (pg/ml),Follistatin (pg/ml),0.24375,0.24329163,0.06844,0.1927,3.321928,0.02140952
TGFa (pg/ml),CA-125 (U/ml),0.24371,0.22315253,0.095259994,0.19235,3.321928,0.14337872
CD44 (ng/ml),CA-125 (U/ml),0.24367,0.20345137,0.03760001,0.19614,3.321928,-0.20054586
Follistatin (pg/ml),CA 15-3 (U/ml),0.24367,0.24147591,0.09463,0.18791,3.321928,-0.046841126
Myeloperoxidase (ng/ml),Angiopoietin-2 (pg/ml),0.24367,0.24159649,0.08938,0.21148,3.321928,-0.045535896
TIMP-1 (pg/ml),SHBG (nM),0.24367,0.23671375,0.029870003,0.19004,3.321928,0.083404094
Midkine (pg/ml),IL-6 (pg/ml),0.24339,0.24224344,0.100090005,0.2331,3.321928,-0.033860717
Midkine (pg/ml),Galectin-3 (ng/ml),0.24315,0.2402575,0.035040006,0.19614,3.321928,-0.053781915
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.24313,0.23498762,0.019569993,0.19313,3.321928,0.090235166
Thrombospondin-2 (pg/ml),OPN (pg/ml),0.24311,0.24291134,0.027809992,0.1827,3.321928,-0.014094785
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.24275,0.20516264,0.08436,0.21294,3.321928,-0.19387458
sEGFR (pg/ml),FGF2 (pg/ml),0.2427,0.24034877,0.092209995,0.19614,3.321928,-0.04848942
SHBG (nM),HE4 (pg/ml),0.2427,0.23063183,0.039640002,0.19082,3.321928,0.10985524
HE4 (pg/ml),AFP (pg/ml),0.24262,0.23061483,0.062000006,0.18748,3.321928,-0.10956814
IL-6 (pg/ml),DKK1 (ng/ml),0.24215,0.24053651,0.10620999,0.21801,3.321928,-0.040168148
Thrombospondin-2 (pg/ml),sPECAM-1 (pg/ml),0.2421,0.24167912,0.09680001,0.21049,3.321928,-0.020515388
OPN (pg/ml),CA19-9 (U/ml),0.2416,0.2350292,0.0423,0.17762,3.321928,-0.08106046
sHER2/sEGFR2/sErbB2 (pg/ml),HGF (pg/ml),0.24158,0.23658888,0.066599995,0.22523,3.321928,-0.07064786
Follistatin (pg/ml),CA-125 (U/ml),0.24134,0.23279479,0.03695999,0.19032,3.321928,-0.092440285
CYFRA 21-1 (pg/ml),Angiopoietin-2 (pg/ml),0.24106,0.17447329,0.016009986,0.18936,3.321928,0.258044
sEGFR (pg/ml),Mesothelin (ng/ml),0.24106,0.22079661,0.0475,0.17456,3.321928,0.14234951
NSE (ng/ml),CYFRA 21-1 (pg/ml),0.24104,0.23610276,0.058410004,0.19208,3.321928,0.0702655
TIMP-2 (pg/ml),CA 15-3 (U/ml),0.24037,0.23535065,0.047350004,0.2068,3.321928,-0.07084739
sHER2/sEGFR2/sErbB2 (pg/ml),Galectin-3 (ng/ml),0.24036,0.22451732,0.05573,0.19395,3.321928,0.12586778
sEGFR (pg/ml),HE4 (pg/ml),0.24033,0.18582065,0.07594,0.17869,3.321928,-0.23347235
Leptin (pg/ml),DKK1 (ng/ml),0.24024,0.23991394,0.053279996,0.15265,3.321928,0.018057043
sHER2/sEGFR2/sErbB2 (pg/ml),DKK1 (ng/ml),0.24007,0.23657162,0.08226,0.18905,3.321928,0.059147026
IL-6 (pg/ml),Endoglin (pg/ml),0.23991,0.1933189,0.03767,0.18608,3.321928,0.21584974
IL-6 (pg/ml),AFP (pg/ml),0.23941,0.22640969,0.02926001,0.1727,3.321928,-0.11401892
IL-6 (pg/ml),AXL (pg/ml),0.23864,0.20447274,0.08371,0.19603,3.321928,0.18484387
Galectin-3 (ng/ml),CA19-9 (U/ml),0.23863,0.2364808,0.06429,0.1793,3.321928,-0.046359405
OPG (ng/ml),Endoglin (pg/ml),0.23804,0.20100246,0.015540004,0.19261,3.321928,0.19245139
SHBG (nM),Myeloperoxidase (ng/ml),0.2379,0.19628198,0.045900002,0.19404,3.321928,-0.20400496
SHBG (nM),Prolactin (pg/ml),0.23775,0.23723342,0.03120999,0.17456,3.321928,-0.022728303
SHBG (nM),CA-125 (U/ml),0.23772,0.2186276,0.033419997,0.16697,3.321928,-0.13817525
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.2377,0.2309266,0.0564,0.17295,3.321928,-0.08230066
SHBG (nM),Midkine (pg/ml),0.23724,0.23652825,0.020809993,0.1741,3.321928,-0.026678836
Kallikrein-6 (pg/ml),G-CSF (pg/ml),0.23717,0.22074088,0.05027999,0.17109,3.321928,-0.12817611
Midkine (pg/ml),Endoglin (pg/ml),0.23713,0.22978257,0.018599994,0.20482,3.321928,0.08571717
sHER2/sEGFR2/sErbB2 (pg/ml),Follistatin (pg/ml),0.2366,0.2274919,0.03996001,0.20021,3.321928,-0.09543635
sPECAM-1 (pg/ml),AFP (pg/ml),0.23643,0.23560742,0.036760002,0.22397,3.321928,-0.0286808
OPG (ng/ml),G-CSF (pg/ml),0.23619,-0.04343225,0.07732001,0.16294,3.321928,0.5287932
sHER2/sEGFR2/sErbB2 (pg/ml),IL-8 (pg/ml),0.23585,0.232274,0.013629995,0.19056,3.321928,0.059799712
OPN (pg/ml),CD44 (ng/ml),0.23542,0.22397782,0.04180999,0.20141,3.321928,-0.10696816
TGFa (pg/ml),DKK1 (ng/ml),0.23494,0.2141815,0.1262,0.20168,3.321928,0.14407814
TGFa (pg/ml),SHBG (nM),0.23487,0.23107477,0.14001,0.20506,3.321928,0.061605476
Prolactin (pg/ml),FGF2 (pg/ml),0.23427,0.195786,0.10577,0.18821,3.321928,-0.19617341
CA19-9 (U/ml),Angiopoietin-2 (pg/ml),0.23418,0.23344356,0.060220003,0.17826,3.321928,-0.0271375
PAR (pg/ml),NSE (ng/ml),0.234,0.22937995,0.0,0.18877,3.321928,0.0679709
TIMP-2 (pg/ml),Kallikrein-6 (pg/ml),0.23372,0.15194944,0.02223,0.1793,3.321928,0.28595555
NSE (ng/ml),Mesothelin (ng/ml),0.23371,0.21879171,0.051729992,0.18269,3.321928,0.1221405
Mesothelin (ng/ml),Angiopoietin-2 (pg/ml),0.2335,0.23112394,0.02267,0.1881,3.321928,-0.048744883
sPECAM-1 (pg/ml),Follistatin (pg/ml),0.23327,0.23224808,0.030319989,0.18518,3.321928,-0.03196762
Thrombospondin-2 (pg/ml),CA19-9 (U/ml),0.23315,0.22399701,0.029810011,0.17824,3.321928,-0.09567129
FGF2 (pg/ml),AXL (pg/ml),0.23278,0.22727719,0.08066,0.18667,3.321928,0.074180864
HE4 (pg/ml),DKK1 (ng/ml),0.23263,0.22997552,0.06567,0.18687,3.321928,-0.051521625
IL-6 (pg/ml),CEA (pg/ml),0.23159,0.2307412,0.06329001,0.18471,3.321928,-0.029134283
G-CSF (pg/ml),CA19-9 (U/ml),0.23119,0.23101269,0.026759997,0.18976,3.321928,-0.013315904
OPG (ng/ml),IL-8 (pg/ml),0.23116,0.16483763,0.046839997,0.19161,3.321928,0.2575313
TGFa (pg/ml),Mesothelin (ng/ml),0.2307,0.22811888,0.17924,0.20093,3.321928,-0.05080465
Myeloperoxidase (ng/ml),Midkine (pg/ml),0.23069,0.22877061,0.027310006,0.18129,3.321928,0.043810856
sEGFR (pg/ml),OPG (ng/ml),0.2306,0.22540341,0.07797,0.18646,3.321928,0.07208738
Thrombospondin-2 (pg/ml),CA-125 (U/ml),0.23053,0.20320839,0.019299999,0.19079,3.321928,0.16529247
sFas (pg/ml),Follistatin (pg/ml),0.22994,0.21902317,0.10122,0.15785,3.321928,-0.104483664
Leptin (pg/ml),HE4 (pg/ml),0.22951,0.21584454,0.028190002,0.18113,3.321928,-0.11689931
HGF (pg/ml),CYFRA 21-1 (pg/ml),0.22904,0.03822592,0.027869992,0.17365,3.321928,0.4368227
sFas (pg/ml),NSE (ng/ml),0.22902,0.2289793,0.086559996,0.17686,3.321928,-0.006379573
GDF15 (ng/ml),CA 15-3 (U/ml),0.22816,0.21967472,0.0072799996,0.1726,3.321928,-0.09211555
Galectin-3 (ng/ml),CD44 (ng/ml),0.22813,0.21125714,0.057850003,0.19975,3.321928,-0.12989552
Thrombospondin-2 (pg/ml),Kallikrein-6 (pg/ml),0.2281,0.22805008,0.061560005,0.17697,3.321928,-0.0070648994
SHBG (nM),sFas (pg/ml),0.22801,0.21624547,0.027949996,0.19774,3.321928,-0.10846442
HGF (pg/ml),GDF15 (ng/ml),0.22792,0.13554582,0.03102,0.19483,3.321928,0.3039312
DKK1 (ng/ml),AXL (pg/ml),0.22784,0.20231442,0.040340006,0.18498,3.321928,0.15976728
Thrombospondin-2 (pg/ml),sEGFR (pg/ml),0.22771,0.22716023,0.07702999,0.1803,3.321928,0.02344716
Leptin (pg/ml),GDF15 (ng/ml),0.22747,0.22746585,0.051369995,0.17583,3.321928,0.0020354432
SHBG (nM),CA19-9 (U/ml),0.22732,0.21949282,0.011429995,0.18581,3.321928,-0.08847135
TIMP-1 (pg/ml),Leptin (pg/ml),0.22606,0.22043051,0.07254,0.17145,3.321928,0.075029954
Midkine (pg/ml),FGF2 (pg/ml),0.22605,0.22579496,0.037899993,0.18267,3.321928,-0.015970185
FGF2 (pg/ml),Endoglin (pg/ml),0.22547,0.14898674,0.07723,0.18615,3.321928,-0.27655607
Myeloperoxidase (ng/ml),G-CSF (pg/ml),0.22501,0.22311798,0.020639986,0.18534,3.321928,-0.04349732
Leptin (pg/ml),Endoglin (pg/ml),0.225,0.18949139,0.0153999925,0.17795,3.321928,0.18843725
TGFa (pg/ml),Follistatin (pg/ml),0.22477,0.16787478,0.13312,0.17497,3.321928,0.23852718
Thrombospondin-2 (pg/ml),DKK1 (ng/ml),0.22475,0.21225172,0.068519995,0.16513,3.321928,-0.111795664
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.22392,0.2086872,0.148,0.15652,3.321928,0.12342126
G-CSF (pg/ml),CA-125 (U/ml),0.22363,0.21847169,0.04536,0.17977,3.321928,-0.07182131
CEA (pg/ml),CA19-9 (U/ml),0.22362,0.22133453,0.037810005,0.19053,3.321928,0.047806606
SHBG (nM),Galectin-3 (ng/ml),0.22354,0.22308232,0.016240008,0.17613,3.321928,-0.021393461
Leptin (pg/ml),HGF (pg/ml),0.22349,0.21776228,0.05358,0.19004,3.321928,-0.075681694
Mesothelin (ng/ml),Endoglin (pg/ml),0.22349,0.19087273,0.02364999,0.17646,3.321928,-0.18060252
sEGFR (pg/ml),HGF (pg/ml),0.22349,0.22348753,0.032529995,0.16696,3.321928,0.0015736193
Leptin (pg/ml),G-CSF (pg/ml),0.22335,0.18656436,0.118360005,0.19218,3.321928,0.19179586
sFas (pg/ml),Endoglin (pg/ml),0.22332,0.22197838,0.09114,0.18027,3.321928,-0.036628284
SHBG (nM),HGF (pg/ml),0.22305,0.21397491,0.07866,0.17047,3.321928,0.095263295
GDF15 (ng/ml),CA19-9 (U/ml),0.22269,0.22235958,0.01816,0.15122,3.321928,0.018177573
IL-8 (pg/ml),Galectin-3 (ng/ml),0.22234,0.19777834,0.04421,0.16509,3.321928,0.15672159
SHBG (nM),Kallikrein-6 (pg/ml),0.22223,0.22124346,0.019570008,0.17688,3.321928,-0.03140939
TGFa (pg/ml),CA 15-3 (U/ml),0.22211,0.2024896,0.13361001,0.16389,3.321928,0.14007284
Leptin (pg/ml),Galectin-3 (ng/ml),0.22202,0.20618685,0.030259997,0.16768,3.321928,0.12582988
TIMP-2 (pg/ml),Midkine (pg/ml),0.22183,0.22117043,0.04667999,0.16603,3.321928,0.025682226
PAR (pg/ml),Kallikrein-6 (pg/ml),0.2214,0.14388499,0.07837,0.19079,3.321928,0.27841517
Thrombospondin-2 (pg/ml),Endoglin (pg/ml),0.22007,0.206748,0.07276,0.1683,3.321928,0.11542104
sPECAM-1 (pg/ml),Kallikrein-6 (pg/ml),0.21946,0.21707194,0.018040001,0.17504,3.321928,0.04886771
CYFRA 21-1 (pg/ml),AFP (pg/ml),0.2194,0.20981319,0.040289998,0.1921,3.321928,-0.09791225
TGFa (pg/ml),GDF15 (ng/ml),0.21917,0.18535745,0.061680004,0.18597,3.321928,0.18388192
GDF15 (ng/ml),DKK1 (ng/ml),0.21908,0.21866332,0.026600003,0.16914,3.321928,-0.020412613
Prolactin (pg/ml),HGF (pg/ml),0.21904,0.19520023,0.037690014,0.16439,3.321928,-0.15440135
sPECAM-1 (pg/ml),OPN (pg/ml),0.21899,0.21888462,0.013920002,0.16703,3.321928,0.010265772
PAR (pg/ml),Follistatin (pg/ml),0.21895,0.21116546,0.048030004,0.17508,3.321928,0.08823008
IL-8 (pg/ml),CD44 (ng/ml),0.21852,0.2180637,0.0088,0.17584,3.321928,-0.021361416
Galectin-3 (ng/ml),Endoglin (pg/ml),0.2182,0.21286772,0.0335,0.16843,3.321928,-0.073022485
sFas (pg/ml),Angiopoietin-2 (pg/ml),0.21813,0.21215147,0.093040004,0.16278,3.321928,-0.07732099
Mesothelin (ng/ml),DKK1 (ng/ml),0.21793,0.21697097,0.034480006,0.16314,3.321928,-0.030968234
Leptin (pg/ml),AXL (pg/ml),0.21747,0.215633,0.08519,0.1804,3.321928,0.0428602
sFas (pg/ml),Kallikrein-6 (pg/ml),0.21706,0.20314197,0.039069995,0.15494,3.321928,-0.11797469
TGFa (pg/ml),Myeloperoxidase (ng/ml),0.21697,0.21266803,0.03937,0.1776,3.321928,0.06558936
PAR (pg/ml),CA19-9 (U/ml),0.21595,0.2150387,0.028900012,0.18452,3.321928,0.030187726
TIMP-2 (pg/ml),Leptin (pg/ml),0.21594,0.13746646,0.03374,0.1528,3.321928,0.28013128
Mesothelin (ng/ml),FGF2 (pg/ml),0.21533,0.19630846,0.043539993,0.18213,3.321928,-0.1379186
FGF2 (pg/ml),CA 15-3 (U/ml),0.21477,0.20448865,0.055299997,0.1563,3.321928,-0.10139702
G-CSF (pg/ml),CEA (pg/ml),0.21452,0.20456366,0.106819995,0.20456,3.321928,0.0997815
Leptin (pg/ml),CEA (pg/ml),0.21412,0.21168934,0.012710005,0.16656,3.321928,0.049301762
Midkine (pg/ml),AFP (pg/ml),0.2139,0.20770453,0.017979994,0.18659,3.321928,-0.07871132
Prolactin (pg/ml),IL-8 (pg/ml),0.21385,0.1822063,0.061920002,0.17584,3.321928,-0.17788678
HGF (pg/ml),HE4 (pg/ml),0.21338,0.21293524,0.0317,0.16803,3.321928,-0.02108917
sFas (pg/ml),IL-8 (pg/ml),0.21236,0.1987177,0.04725001,0.17878,3.321928,-0.11680025
Thrombospondin-2 (pg/ml),Leptin (pg/ml),0.21186,0.20990817,0.03286001,0.18881,3.321928,-0.04417954
sPECAM-1 (pg/ml),sFas (pg/ml),0.21162,0.20387186,0.108320005,0.14531,3.321928,-0.08802356
TGFa (pg/ml),Midkine (pg/ml),0.21162,0.20966606,0.16544001,0.1627,3.321928,0.04420339
DKK1 (ng/ml),CA 15-3 (U/ml),0.20976,0.20899664,0.0299,0.18368,3.321928,-0.027628867
CYFRA 21-1 (pg/ml),CA19-9 (U/ml),0.2096,0.20826243,0.027370006,0.16425,3.321928,-0.036572944
CA19-9 (U/ml),AFP (pg/ml),0.20957,0.20877074,0.03726001,0.17069,3.321928,-0.02827132
Mesothelin (ng/ml),G-CSF (pg/ml),0.20898,0.18037863,0.04678999,0.15068,3.321928,0.16911936
sFas (pg/ml),Midkine (pg/ml),0.20801,0.20523478,0.04461001,0.16825,3.321928,-0.05268035
sEGFR (pg/ml),Kallikrein-6 (pg/ml),0.20794,0.19833124,0.017980002,0.14814,3.321928,-0.09802427
Leptin (pg/ml),FGF2 (pg/ml),0.20758,0.19713369,0.040710002,0.15479,3.321928,-0.102207184
sFas (pg/ml),Leptin (pg/ml),0.20616,0.20565145,0.05685,0.15469,3.321928,-0.022550823
SHBG (nM),G-CSF (pg/ml),0.20613,0.06392406,0.044139996,0.17445,3.321928,0.37710202
TIMP-1 (pg/ml),HE4 (pg/ml),0.20523,0.17175274,0.025230005,0.17172,3.321928,0.18296792
sEGFR (pg/ml),Prolactin (pg/ml),0.20451,0.1829657,0.017049998,0.14931,3.321928,-0.1467798
sEGFR (pg/ml),CA-125 (U/ml),0.20401,0.19258058,0.037259996,0.1676,3.321928,-0.106908426
NSE (ng/ml),CEA (pg/ml),0.2039,0.19104931,0.050900005,0.16646,3.321928,0.11336089
NSE (ng/ml),IL-6 (pg/ml),0.1999,0.16873375,0.036640003,0.15732,3.321928,-0.17653966
GDF15 (ng/ml),Galectin-3 (ng/ml),0.19891,0.19683325,0.042459995,0.16304,3.321928,0.045571297
