X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
Leptin (pg/ml),CEA (pg/ml),0.24443,0.22947279,0.043699995,0.24443,3.807355,-0.12229973
Leptin (pg/ml),AXL (pg/ml),0.24414,0.24407944,0.04067,0.24414,3.807355,0.007781972
Mesothelin (ng/ml),Leptin (pg/ml),0.24411,0.15126689,0.019760013,0.24411,3.807355,0.3047017
IL-8 (pg/ml),IL-6 (pg/ml),0.24379,0.23576732,0.027230002,0.24379,3.807355,-0.08956939
Leptin (pg/ml),CYFRA 21-1 (pg/ml),0.24364,0.23871253,0.09335001,0.24364,3.807355,0.07019596
Leptin (pg/ml),HGF (pg/ml),0.24341,0.24066441,0.040359996,0.24341,3.807355,-0.052398484
sEGFR (pg/ml),GDF15 (ng/ml),0.24338,0.23646735,0.04632999,0.24338,3.807355,-0.083142355
G-CSF (pg/ml),Follistatin (pg/ml),0.2433,-0.17365594,0.066860005,0.2433,3.807355,0.64572126
PAR (pg/ml),Angiopoietin-2 (pg/ml),0.24322,0.2044189,0.06279001,0.24322,3.807355,0.19697994
GDF15 (ng/ml),CYFRA 21-1 (pg/ml),0.24314,0.23882586,0.03622,0.24314,3.807355,0.065682076
TIMP-2 (pg/ml),Myeloperoxidase (ng/ml),0.24311,0.22734615,0.03543999,0.24311,3.807355,-0.12555417
sPECAM-1 (pg/ml),Mesothelin (ng/ml),0.24304,0.21922764,0.08564,0.24304,3.807355,0.15431254
OPN (pg/ml),Galectin-3 (ng/ml),0.24297,0.14032304,0.032889992,0.24297,3.807355,0.32038563
Galectin-3 (ng/ml),AXL (pg/ml),0.24283,0.21323417,0.061309993,0.24283,3.807355,0.17203437
Endoglin (pg/ml),CD44 (ng/ml),0.24275,0.18627208,0.02711001,0.24275,3.807355,0.23765083
OPN (pg/ml),Myeloperoxidase (ng/ml),0.24254,0.1858737,0.029840007,0.24254,3.807355,0.23804684
HGF (pg/ml),CYFRA 21-1 (pg/ml),0.24253,0.242342,0.034239992,0.24253,3.807355,-0.013711771
Kallikrein-6 (pg/ml),Galectin-3 (ng/ml),0.24205,0.21299951,0.02335,0.24205,3.807355,0.17044206
Endoglin (pg/ml),AXL (pg/ml),0.24195,0.1924122,0.05161,0.24195,3.807355,0.22257091
NSE (ng/ml),IL-8 (pg/ml),0.24189,0.23940174,0.015560001,0.24189,3.807355,0.04988249
OPG (ng/ml),AXL (pg/ml),0.24186,0.20029035,0.05467999,0.24186,3.807355,0.20388636
NSE (ng/ml),CA19-9 (U/ml),0.2411,0.226022,0.060829997,0.2411,3.807355,-0.122792505
SHBG (nM),CEA (pg/ml),0.24071,0.23554906,0.017949998,0.24071,3.807355,-0.07183967
TIMP-2 (pg/ml),Follistatin (pg/ml),0.24064,0.22690883,0.056769997,0.24064,3.807355,0.11718009
Kallikrein-6 (pg/ml),GDF15 (ng/ml),0.24051,0.23016663,0.03261,0.24051,3.807355,0.10170234
Follistatin (pg/ml),Endoglin (pg/ml),0.24049,0.20961912,0.03352,0.24049,3.807355,0.17570113
Kallikrein-6 (pg/ml),CA-125 (U/ml),0.24042,0.22899684,0.058860004,0.24042,3.807355,0.1068792
SHBG (nM),DKK1 (ng/ml),0.24032,0.22178034,0.026549995,0.24032,3.807355,-0.13616037
Prolactin (pg/ml),Kallikrein-6 (pg/ml),0.24029,0.23983054,0.04174,0.24029,3.807355,-0.021435054
sHER2/sEGFR2/sErbB2 (pg/ml),IL-6 (pg/ml),0.2402,0.17272188,0.034750007,0.2402,3.807355,-0.2597655
G-CSF (pg/ml),CA19-9 (U/ml),0.23982,0.23004214,0.040780008,0.23982,3.807355,-0.09888308
OPG (ng/ml),CA 15-3 (U/ml),0.23968,0.23742495,0.05234,0.23968,3.807355,-0.047487453
IL-6 (pg/ml),Angiopoietin-2 (pg/ml),0.23946,0.2310646,0.055710003,0.23946,3.807355,0.091626406
Thrombospondin-2 (pg/ml),SHBG (nM),0.23919,0.23918958,0.07305999,0.23919,3.807355,6.416276E-4
sHER2/sEGFR2/sErbB2 (pg/ml),Angiopoietin-2 (pg/ml),0.23917,0.23893043,0.03813,0.23917,3.807355,-0.015477838
Prolactin (pg/ml),GDF15 (ng/ml),0.23897,0.2274465,0.03316,0.23897,3.807355,0.10734756
Prolactin (pg/ml),AXL (pg/ml),0.23882,0.23646961,0.027180001,0.23882,3.807355,-0.04848086
sFas (pg/ml),CA-125 (U/ml),0.2382,0.23773043,0.032759994,0.2382,3.807355,0.021669416
IL-8 (pg/ml),CEA (pg/ml),0.23813,0.23773147,0.041810006,0.23813,3.807355,0.01996341
Mesothelin (ng/ml),CA 15-3 (U/ml),0.23786,0.22489397,0.041569993,0.23786,3.807355,0.11386847
TIMP-2 (pg/ml),Mesothelin (ng/ml),0.23761,0.20631939,0.043840006,0.23761,3.807355,0.17689149
sFas (pg/ml),CD44 (ng/ml),0.23755,0.18177114,0.056390002,0.23755,3.807355,0.23617549
sFas (pg/ml),CA19-9 (U/ml),0.23691,0.21957803,0.050469995,0.23691,3.807355,-0.13165097
CA-125 (U/ml),AFP (pg/ml),0.23667,0.22589529,0.06933,0.23667,3.807355,0.103801295
DKK1 (ng/ml),CYFRA 21-1 (pg/ml),0.23665,0.17654996,0.021980003,0.23665,3.807355,0.24515311
TIMP-2 (pg/ml),Endoglin (pg/ml),0.23658,0.18933865,0.017349996,0.23658,3.807355,0.21735074
Thrombospondin-2 (pg/ml),Follistatin (pg/ml),0.23653,0.17172964,0.066759996,0.23653,3.807355,0.25455916
NSE (ng/ml),GDF15 (ng/ml),0.23604,0.23603997,0.05206999,0.23604,3.807355,-1.8754028E-4
sPECAM-1 (pg/ml),SHBG (nM),0.23604,0.2283966,0.037080005,0.23604,3.807355,-0.08742651
Galectin-3 (ng/ml),CEA (pg/ml),0.23596,0.23595515,0.05596,0.23596,3.807355,0.0022025055
SHBG (nM),Angiopoietin-2 (pg/ml),0.23588,0.23426867,0.039059997,0.23588,3.807355,0.040141404
PAR (pg/ml),HGF (pg/ml),0.23566,0.22722065,0.020820007,0.23566,3.807355,-0.091865905
Prolactin (pg/ml),IL-6 (pg/ml),0.23559,0.2271011,0.033920005,0.23559,3.807355,0.09213515
NSE (ng/ml),Midkine (pg/ml),0.23545,0.23442009,0.04807,0.23545,3.807355,-0.032092277
IL-8 (pg/ml),DKK1 (ng/ml),0.23541,0.20434792,0.02192001,0.23541,3.807355,0.1762444
TIMP-1 (pg/ml),HE4 (pg/ml),0.23524,0.021209508,0.045549996,0.23524,3.807355,0.4626343
CD44 (ng/ml),CA 15-3 (U/ml),0.23516,0.20828569,0.009770006,0.23516,3.807355,0.16393386
TGFa (pg/ml),sEGFR (pg/ml),0.23513,0.23318785,0.041989997,0.23513,3.807355,-0.044069834
Follistatin (pg/ml),DKK1 (ng/ml),0.235,0.2182812,0.045070007,0.235,3.807355,0.12930124
Myeloperoxidase (ng/ml),AFP (pg/ml),0.23485,0.23421146,0.028709993,0.23485,3.807355,0.025269583
IL-8 (pg/ml),Follistatin (pg/ml),0.23479,0.19325683,0.029820003,0.23479,3.807355,0.20379691
TIMP-2 (pg/ml),FGF2 (pg/ml),0.23467,0.19049907,0.033450007,0.23467,3.807355,0.2101688
Prolactin (pg/ml),HE4 (pg/ml),0.23452,0.23359652,0.03323,0.23452,3.807355,-0.030388812
sHER2/sEGFR2/sErbB2 (pg/ml),CA-125 (U/ml),0.23437,0.21289743,0.021860003,0.23437,3.807355,0.14653517
PAR (pg/ml),CYFRA 21-1 (pg/ml),0.23432,-0.061088726,0.048819996,0.23432,3.807355,0.54351515
Thrombospondin-2 (pg/ml),sEGFR (pg/ml),0.23432,0.23070389,0.052250005,0.23432,3.807355,-0.060134068
SHBG (nM),Prolactin (pg/ml),0.23414,0.1805819,0.034059986,0.23414,3.807355,0.23142621
IL-6 (pg/ml),CD44 (ng/ml),0.23387,0.23304075,0.070360005,0.23387,3.807355,-0.028796824
Leptin (pg/ml),IL-8 (pg/ml),0.23384,0.20382328,0.022,0.23384,3.807355,0.17325333
sHER2/sEGFR2/sErbB2 (pg/ml),Myeloperoxidase (ng/ml),0.23379,0.2331899,0.02313,0.23379,3.807355,0.024496807
OPG (ng/ml),Galectin-3 (ng/ml),0.23342,0.17929298,0.034879997,0.23342,3.807355,0.23265214
Mesothelin (ng/ml),Kallikrein-6 (pg/ml),0.23326,0.16562429,0.060370013,0.23326,3.807355,0.26006868
HE4 (pg/ml),CD44 (ng/ml),0.23325,0.058156297,0.10108,0.23325,3.807355,0.418442
DKK1 (ng/ml),AXL (pg/ml),0.23316,0.22355433,0.06598999,0.23316,3.807355,-0.09800856
sEGFR (pg/ml),HGF (pg/ml),0.23316,0.22185944,0.018510006,0.23316,3.807355,-0.10630413
Midkine (pg/ml),Galectin-3 (ng/ml),0.23311,0.22550716,0.03920999,0.23311,3.807355,0.08719426
TIMP-1 (pg/ml),TGFa (pg/ml),0.23277,0.22483133,0.07896,0.23277,3.807355,-0.0890992
CYFRA 21-1 (pg/ml),CD44 (ng/ml),0.23265,0.21321544,0.027059987,0.23265,3.807355,0.13940789
GDF15 (ng/ml),G-CSF (pg/ml),0.23264,0.23180641,0.038430005,0.23264,3.807355,0.028871937
Prolactin (pg/ml),IL-8 (pg/ml),0.23239,0.23211506,0.061990008,0.23239,3.807355,-0.016581295
Prolactin (pg/ml),AFP (pg/ml),0.23229,0.20589851,0.090660006,0.23229,3.807355,-0.16245459
AXL (pg/ml),AFP (pg/ml),0.23226,0.23223865,0.038890004,0.23226,3.807355,0.004621064
NSE (ng/ml),CYFRA 21-1 (pg/ml),0.23212,0.2243072,0.060370013,0.23212,3.807355,0.088390134
sHER2/sEGFR2/sErbB2 (pg/ml),G-CSF (pg/ml),0.23165,0.21741384,0.02663,0.23165,3.807355,0.11931532
sEGFR (pg/ml),G-CSF (pg/ml),0.23162,0.2312056,0.069900006,0.23162,3.807355,0.020356927
TIMP-2 (pg/ml),Midkine (pg/ml),0.23153,0.2285582,0.011899993,0.23153,3.807355,0.054514218
TIMP-2 (pg/ml),SHBG (nM),0.23153,0.22787912,0.040929995,0.23153,3.807355,-0.06042243
sPECAM-1 (pg/ml),AFP (pg/ml),0.23116,0.22566985,0.047639996,0.23116,3.807355,0.07409558
HGF (pg/ml),DKK1 (ng/ml),0.23112,0.22567675,0.012649998,0.23112,3.807355,-0.07377847
SHBG (nM),Endoglin (pg/ml),0.23105,0.21512425,0.040319994,0.23105,3.807355,-0.12619723
OPG (ng/ml),IL-6 (pg/ml),0.23096,0.20611596,0.02539,0.23096,3.807355,-0.15761992
sEGFR (pg/ml),Kallikrein-6 (pg/ml),0.23084,0.22478777,0.06074,0.23084,3.807355,0.07779607
Thrombospondin-2 (pg/ml),OPN (pg/ml),0.2306,0.12746155,0.02697,0.2306,3.807355,0.32115173
Galectin-3 (ng/ml),Angiopoietin-2 (pg/ml),0.23054,0.22936717,0.03513001,0.23054,3.807355,-0.034246758
sEGFR (pg/ml),Angiopoietin-2 (pg/ml),0.23035,0.21181631,0.027490005,0.23035,3.807355,-0.1361385
OPN (pg/ml),Endoglin (pg/ml),0.23001,0.19559355,0.027520001,0.23001,3.807355,0.18551673
SHBG (nM),CA19-9 (U/ml),0.22963,0.22955532,0.06663999,0.22963,3.807355,-0.00864123
IL-6 (pg/ml),DKK1 (ng/ml),0.22915,0.22671635,0.06589,0.22915,3.807355,0.049332034
Kallikrein-6 (pg/ml),Angiopoietin-2 (pg/ml),0.22888,0.22739229,0.01823999,0.22888,3.807355,-0.038570944
Myeloperoxidase (ng/ml),CYFRA 21-1 (pg/ml),0.22867,0.22836967,0.043009996,0.22867,3.807355,-0.017330157
sPECAM-1 (pg/ml),Endoglin (pg/ml),0.22832,0.21092123,0.06251,0.22832,3.807355,0.13190442
PAR (pg/ml),HE4 (pg/ml),0.22817,0.12697446,0.060509995,0.22817,3.807355,0.31811246
Prolactin (pg/ml),DKK1 (ng/ml),0.22817,0.220111,0.07194999,0.22817,3.807355,-0.089771904
FGF2 (pg/ml),CD44 (ng/ml),0.22802,0.22655374,0.039020002,0.22802,3.807355,0.038291775
PAR (pg/ml),Mesothelin (ng/ml),0.22738,0.14700341,0.029509991,0.22738,3.807355,0.28350765
Thrombospondin-2 (pg/ml),CYFRA 21-1 (pg/ml),0.22706,0.22699063,0.04422,0.22706,3.807355,-0.0083297035
Mesothelin (ng/ml),Galectin-3 (ng/ml),0.2262,0.19646381,0.042560004,0.2262,3.807355,0.17244184
OPN (pg/ml),FGF2 (pg/ml),0.2262,0.22614367,0.053839996,0.2262,3.807355,0.0075050914
NSE (ng/ml),Myeloperoxidase (ng/ml),0.22605,0.09328315,0.023080006,0.22605,3.807355,0.36437187
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.22541,0.22419904,0.015890002,0.22541,3.807355,-0.034798734
OPN (pg/ml),CA19-9 (U/ml),0.22537,0.18284275,0.03209,0.22537,3.807355,0.20622139
TIMP-2 (pg/ml),Angiopoietin-2 (pg/ml),0.22525,0.22178133,0.03762999,0.22525,3.807355,0.058895525
IL-6 (pg/ml),Galectin-3 (ng/ml),0.22501,0.22044545,0.050500005,0.22501,3.807355,-0.06756133
HE4 (pg/ml),CA-125 (U/ml),0.22488,0.22382835,0.05505,0.22488,3.807355,0.032429177
Galectin-3 (ng/ml),CA 15-3 (U/ml),0.22484,0.22427008,0.04377999,0.22484,3.807355,0.023872942
OPN (pg/ml),DKK1 (ng/ml),0.22483,0.16047466,0.03881,0.22483,3.807355,0.25368354
GDF15 (ng/ml),FGF2 (pg/ml),0.22478,0.21945822,0.055350006,0.22478,3.807355,0.07295044
SHBG (nM),PAR (pg/ml),0.22463,0.22444305,0.03457001,0.22463,3.807355,0.013673161
G-CSF (pg/ml),Galectin-3 (ng/ml),0.22452,0.22133538,0.063980006,0.22452,3.5849626,0.05643245
GDF15 (ng/ml),CEA (pg/ml),0.22421,0.2237566,0.046350002,0.22421,3.807355,-0.02129316
Midkine (pg/ml),HE4 (pg/ml),0.22406,0.22144182,0.08077,0.22406,3.807355,-0.05116808
OPG (ng/ml),NSE (ng/ml),0.22382,0.16990024,0.021160007,0.22382,3.807355,0.23220628
Mesothelin (ng/ml),CA19-9 (U/ml),0.2238,0.19338918,0.017540008,0.2238,3.807355,0.17438698
Prolactin (pg/ml),Galectin-3 (ng/ml),0.22353,0.14774013,0.028290004,0.22353,3.807355,0.2752996
TGFa (pg/ml),DKK1 (ng/ml),0.22339,0.2141606,0.04999,0.22339,3.807355,0.09606974
TGFa (pg/ml),Leptin (pg/ml),0.22322,0.21836214,0.04416001,0.22322,3.807355,-0.06969838
Follistatin (pg/ml),FGF2 (pg/ml),0.22321,0.13711269,0.031739995,0.22321,3.807355,0.29342344
GDF15 (ng/ml),CA19-9 (U/ml),0.22308,0.22307955,0.04671,0.22308,3.807355,-6.649982E-4
Midkine (pg/ml),Kallikrein-6 (pg/ml),0.22286,0.21995175,0.07563999,0.22286,3.807355,0.05392817
Prolactin (pg/ml),Follistatin (pg/ml),0.22251,0.19255085,0.027509995,0.22251,3.807355,0.1730871
Thrombospondin-2 (pg/ml),CA-125 (U/ml),0.22245,0.2212411,0.025880009,0.22245,3.807355,0.034769163
TIMP-1 (pg/ml),Prolactin (pg/ml),0.22245,0.21482882,0.021539994,0.22245,3.807355,-0.08729942
G-CSF (pg/ml),CD44 (ng/ml),0.22228,0.19569227,0.030739993,0.22228,3.807355,0.16305742
sHER2/sEGFR2/sErbB2 (pg/ml),Mesothelin (ng/ml),0.22207,0.21512412,0.0121500045,0.22207,3.807355,0.083341904
TIMP-1 (pg/ml),Mesothelin (ng/ml),0.22206,0.0954324,0.03803,0.22206,3.807355,0.35584772
sFas (pg/ml),AXL (pg/ml),0.22191,0.19964746,0.049889997,0.22191,3.807355,0.14920636
sPECAM-1 (pg/ml),Follistatin (pg/ml),0.22188,0.2109119,0.039460003,0.22188,3.807355,0.104728706
CD44 (ng/ml),CA19-9 (U/ml),0.22177,0.19917053,0.024570003,0.22177,3.807355,0.15033121
Follistatin (pg/ml),CYFRA 21-1 (pg/ml),0.22097,-0.15065145,0.02294001,0.22097,3.807355,0.60960764
sHER2/sEGFR2/sErbB2 (pg/ml),SHBG (nM),0.22086,0.203282,0.048120007,0.22086,3.807355,0.13258205
HE4 (pg/ml),Endoglin (pg/ml),0.22057,0.20837395,0.07643999,0.22057,3.807355,-0.110435754
IL-6 (pg/ml),Follistatin (pg/ml),0.22056,0.22054736,0.036850005,0.22056,3.807355,0.003553944
Mesothelin (ng/ml),GDF15 (ng/ml),0.22054,0.20271419,0.043770008,0.22054,3.807355,0.13351333
Mesothelin (ng/ml),IL-6 (pg/ml),0.22032,0.20658118,0.06059,0.22032,3.807355,-0.11721272
SHBG (nM),FGF2 (pg/ml),0.2202,0.22015822,0.05070001,0.2202,3.807355,0.0064639095
sPECAM-1 (pg/ml),Leptin (pg/ml),0.22003,0.2119498,0.042559996,0.22003,3.807355,0.08988991
sHER2/sEGFR2/sErbB2 (pg/ml),Leptin (pg/ml),0.21984,0.20903754,0.023589998,0.21984,3.807355,0.103934884
Kallikrein-6 (pg/ml),Endoglin (pg/ml),0.21983,0.2002069,0.060900003,0.21983,3.807355,0.14008251
Thrombospondin-2 (pg/ml),FGF2 (pg/ml),0.21937,0.2193514,0.043230005,0.21937,3.807355,0.0043120366
sEGFR (pg/ml),IL-8 (pg/ml),0.21935,0.1809531,0.032120004,0.21935,3.807355,-0.19595125
TGFa (pg/ml),PAR (pg/ml),0.21932,0.21902294,0.067159995,0.21932,3.807355,-0.017235095
HGF (pg/ml),Angiopoietin-2 (pg/ml),0.21881,0.030809984,0.04692,0.21881,3.807355,0.4335897
Leptin (pg/ml),CA19-9 (U/ml),0.2187,0.20972899,0.019080013,0.2187,3.807355,-0.09471543
sPECAM-1 (pg/ml),CEA (pg/ml),0.21815,0.2181456,0.04566,0.21815,3.807355,-0.0021001599
Midkine (pg/ml),AXL (pg/ml),0.21737,0.21363537,0.039389998,0.21737,3.807355,-0.06111164
Thrombospondin-2 (pg/ml),Kallikrein-6 (pg/ml),0.2171,0.20597562,0.008469999,0.2171,3.807355,-0.105472125
Leptin (pg/ml),Angiopoietin-2 (pg/ml),0.21706,0.21702152,0.042150006,0.21706,3.807355,-0.0062025916
NSE (ng/ml),CEA (pg/ml),0.21701,0.21651042,0.06329,0.21701,3.807355,-0.022351416
PAR (pg/ml),CA19-9 (U/ml),0.21701,0.21485071,0.04043001,0.21701,3.807355,0.046468247
sEGFR (pg/ml),CA-125 (U/ml),0.21676,0.13394582,0.026329994,0.21676,3.807355,0.28777453
sEGFR (pg/ml),Endoglin (pg/ml),0.21613,0.21199133,0.04568,0.21613,3.807355,0.06433257
FGF2 (pg/ml),Angiopoietin-2 (pg/ml),0.21598,0.17773512,0.015169993,0.21598,3.807355,0.19556296
TGFa (pg/ml),Galectin-3 (ng/ml),0.21577,0.21564777,0.03637001,0.21577,3.807355,-0.01105585
HGF (pg/ml),CA19-9 (U/ml),0.21558,0.21385574,0.043469995,0.21558,3.807355,-0.041524157
Myeloperoxidase (ng/ml),HE4 (pg/ml),0.21553,0.20228647,0.040310003,0.21553,3.807355,0.11508055
sPECAM-1 (pg/ml),Prolactin (pg/ml),0.21536,0.20939353,0.04771,0.21536,3.807355,-0.07724289
TIMP-1 (pg/ml),CEA (pg/ml),0.21522,0.21519499,0.056360006,0.21522,3.807355,-0.00500246
Prolactin (pg/ml),Midkine (pg/ml),0.2152,0.077733845,0.0391,0.2152,3.807355,0.3707643
TGFa (pg/ml),OPG (ng/ml),0.21517,0.21025077,0.038399994,0.21517,3.807355,0.070137255
Mesothelin (ng/ml),G-CSF (pg/ml),0.21463,0.21404986,0.0154899955,0.21463,3.807355,0.024086054
PAR (pg/ml),CEA (pg/ml),0.21433,0.21419987,0.05303,0.21433,3.807355,-0.01140741
HE4 (pg/ml),Angiopoietin-2 (pg/ml),0.21431,0.17728879,0.06771001,0.21431,3.807355,0.192409
IL-8 (pg/ml),Angiopoietin-2 (pg/ml),0.21381,0.21294335,0.015009999,0.21381,3.807355,0.029438859
DKK1 (ng/ml),Angiopoietin-2 (pg/ml),0.21147,0.18610889,0.037750006,0.21147,3.807355,0.15925169
FGF2 (pg/ml),DKK1 (ng/ml),0.2114,0.1714294,0.061450005,0.2114,3.807355,0.1999265
OPG (ng/ml),G-CSF (pg/ml),0.21117,0.047349796,0.07782,0.21117,3.807355,0.4047471
PAR (pg/ml),OPN (pg/ml),0.21109,0.2016813,0.02521,0.21109,3.807355,0.096998475
Myeloperoxidase (ng/ml),IL-6 (pg/ml),0.21094,0.16165668,0.042530008,0.21094,3.807355,0.22199848
Mesothelin (ng/ml),CA-125 (U/ml),0.21078,0.21025047,0.053700007,0.21078,3.807355,0.023011547
CA-125 (U/ml),Angiopoietin-2 (pg/ml),0.21052,0.19245915,0.033539996,0.21052,3.807355,0.13439064
IL-6 (pg/ml),AXL (pg/ml),0.21033,0.20241001,0.052529998,0.21033,3.807355,-0.08899432
CYFRA 21-1 (pg/ml),Angiopoietin-2 (pg/ml),0.2103,0.07088959,0.038900003,0.2103,3.807355,0.37337703
Midkine (pg/ml),G-CSF (pg/ml),0.21026,0.20074826,0.058479995,0.21026,3.807355,-0.09752811
sFas (pg/ml),AFP (pg/ml),0.21,0.14025766,0.045140006,0.21,3.807355,0.26408774
TIMP-2 (pg/ml),CYFRA 21-1 (pg/ml),0.2099,0.20159169,0.057150006,0.2099,3.807355,0.091149986
sFas (pg/ml),Endoglin (pg/ml),0.20977,0.17305696,0.013849989,0.20977,3.807355,0.19160646
TIMP-1 (pg/ml),CYFRA 21-1 (pg/ml),0.20971,0.20940952,0.07180999,0.20971,3.807355,0.017334376
Leptin (pg/ml),Follistatin (pg/ml),0.20968,0.20913477,0.035630003,0.20968,3.807355,0.023350172
CA-125 (U/ml),AXL (pg/ml),0.2095,0.16612467,0.03824,0.2095,3.807355,0.20826744
CA 15-3 (U/ml),AFP (pg/ml),0.20948,0.20363502,0.025090002,0.20948,3.807355,0.07645246
sEGFR (pg/ml),CD44 (ng/ml),0.20941,0.20112449,0.027479999,0.20941,3.807355,-0.09102475
TGFa (pg/ml),IL-8 (pg/ml),0.20916,0.20851961,0.07771,0.20916,3.807355,-0.025306005
CA 15-3 (U/ml),Angiopoietin-2 (pg/ml),0.20903,0.20024891,0.02362001,0.20903,3.807355,0.09370745
SHBG (nM),Myeloperoxidase (ng/ml),0.20886,0.20604484,0.047750004,0.20886,3.807355,-0.053058073
HGF (pg/ml),CD44 (ng/ml),0.20673,0.20361121,0.019829988,0.20673,3.807355,0.055846117
Kallikrein-6 (pg/ml),CYFRA 21-1 (pg/ml),0.20605,0.20393483,0.047079995,0.20605,3.807355,0.045990817
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.20587,0.20586441,0.02583,0.20587,3.807355,0.0023629272
OPN (pg/ml),Kallikrein-6 (pg/ml),0.20582,0.15934789,0.036869988,0.20582,3.807355,0.21557389
FGF2 (pg/ml),CA19-9 (U/ml),0.20578,0.20569767,0.03587,0.20578,3.807355,-0.009073772
sPECAM-1 (pg/ml),G-CSF (pg/ml),0.20565,0.19963008,0.059419997,0.20565,3.807355,0.07758813
NSE (ng/ml),Endoglin (pg/ml),0.20553,0.19590567,0.06278,0.20553,3.807355,-0.09810368
IL-6 (pg/ml),GDF15 (ng/ml),0.20517,0.20497106,0.02283001,0.20517,3.807355,-0.014104951
Mesothelin (ng/ml),AXL (pg/ml),0.20467,0.19168079,0.023159996,0.20467,3.807355,0.113970175
Endoglin (pg/ml),CA-125 (U/ml),0.20458,0.20293713,0.048639998,0.20458,3.807355,0.040532265
Leptin (pg/ml),AFP (pg/ml),0.20425,0.1755235,0.044089995,0.20425,3.807355,0.16948892
G-CSF (pg/ml),CA-125 (U/ml),0.20392,0.17926525,0.035909995,0.20392,3.807355,0.15701835
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.2037,0.20336857,0.035510004,0.2037,3.807355,-0.018205203
sEGFR (pg/ml),OPG (ng/ml),0.20312,0.15385357,0.056820005,0.20312,3.807355,-0.22196041
TGFa (pg/ml),CD44 (ng/ml),0.20288,0.20114017,0.07042,0.20288,3.807355,-0.041711252
sPECAM-1 (pg/ml),CA 15-3 (U/ml),0.20279,0.1845641,0.04496,0.20279,3.807355,-0.13500334
Follistatin (pg/ml),AXL (pg/ml),0.202,0.19970806,0.049140006,0.202,3.807355,0.04787424
Endoglin (pg/ml),CA19-9 (U/ml),0.2017,0.19448103,0.036730006,0.2017,3.807355,0.084964536
sEGFR (pg/ml),Follistatin (pg/ml),0.2015,0.20087874,0.04331,0.2015,3.807355,0.024925087
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.20144,0.20008138,0.020250008,0.20144,3.807355,0.036859583
sFas (pg/ml),CEA (pg/ml),0.20143,0.19593216,0.07406999,0.20143,3.807355,-0.07414735
TGFa (pg/ml),Myeloperoxidase (ng/ml),0.2011,0.19785598,0.039500013,0.2011,3.807355,-0.056956317
HE4 (pg/ml),Follistatin (pg/ml),0.20106,0.16160157,0.06318,0.1822,3.9068906,0.19864145
Mesothelin (ng/ml),CYFRA 21-1 (pg/ml),0.20089,0.20088977,0.042589992,0.20089,3.807355,4.8088896E-4
Leptin (pg/ml),G-CSF (pg/ml),0.20058,0.19348527,0.019690007,0.20058,3.807355,0.08423022
sHER2/sEGFR2/sErbB2 (pg/ml),Kallikrein-6 (pg/ml),0.20058,0.19050345,0.03373,0.20058,3.807355,0.10038206
CA19-9 (U/ml),AFP (pg/ml),0.20002,0.1882802,0.048600003,0.20002,3.807355,-0.1083504
OPG (ng/ml),HE4 (pg/ml),0.19998,0.10572075,0.045820005,0.19998,3.807355,0.3070167
DKK1 (ng/ml),CA19-9 (U/ml),0.19946,0.12302499,0.038660005,0.19946,3.807355,0.2764688
sEGFR (pg/ml),FGF2 (pg/ml),0.19902,0.19737509,0.041260004,0.19902,3.807355,-0.04055755
CYFRA 21-1 (pg/ml),CEA (pg/ml),0.19866,0.19756608,0.027319998,0.19866,3.807355,-0.033074446
TGFa (pg/ml),Endoglin (pg/ml),0.19845,0.16165516,0.050240003,0.19845,3.807355,-0.1918198
IL-8 (pg/ml),AFP (pg/ml),0.19803,0.1743226,0.048769996,0.19803,3.807355,0.15397204
sEGFR (pg/ml),Galectin-3 (ng/ml),0.19745,0.19626671,0.033370003,0.19745,3.807355,-0.03439893
Endoglin (pg/ml),CEA (pg/ml),0.19669,0.19574638,0.02621001,0.19669,3.807355,0.030718368
IL-8 (pg/ml),G-CSF (pg/ml),0.19668,0.1921745,0.07365999,0.19668,3.807355,-0.06712297
Prolactin (pg/ml),Leptin (pg/ml),0.19622,0.18463238,0.02328001,0.19622,3.807355,-0.107645795
SHBG (nM),OPG (ng/ml),0.19587,0.19564864,0.036699995,0.19587,3.807355,0.01487792
NSE (ng/ml),CD44 (ng/ml),0.1955,0.19548611,0.03299001,0.1955,3.807355,-0.0037258086
Follistatin (pg/ml),CA 15-3 (U/ml),0.19532,0.19526687,0.016409993,0.19532,3.807355,-0.007288315
Prolactin (pg/ml),Myeloperoxidase (ng/ml),0.19501,0.19452089,0.042260006,0.19501,3.807355,0.022115836
OPG (ng/ml),AFP (pg/ml),0.19449,0.15460496,0.046200007,0.19449,3.807355,0.19971241
TIMP-1 (pg/ml),SHBG (nM),0.19399,0.1936195,0.00812,0.19399,3.807355,-0.019248271
Leptin (pg/ml),CA-125 (U/ml),0.19381,0.19006158,0.033120006,0.19381,3.807355,-0.061224356
SHBG (nM),IL-8 (pg/ml),0.19375,0.18723851,0.02477,0.19375,3.807355,-0.080693774
