X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
CA 15-3 (U/ml),Angiopoietin-2 (pg/ml),0.15323,0.153143,0.026999995,0.15323,5.7548876,0.009326633
sPECAM-1 (pg/ml),Galectin-3 (ng/ml),0.15314,0.12606731,0.014069997,0.15314,5.7548876,0.16453779
sPECAM-1 (pg/ml),CYFRA 21-1 (pg/ml),0.15308,0.15267456,0.03994,0.15308,5.7548876,-0.020135518
FGF2 (pg/ml),AXL (pg/ml),0.15307,0.14284095,0.022040002,0.15307,5.7548876,-0.10113877
sEGFR (pg/ml),IL-6 (pg/ml),0.15303,0.15035957,0.043860003,0.15303,5.7548876,0.0516761
Kallikrein-6 (pg/ml),G-CSF (pg/ml),0.15287,0.15248585,0.02096,0.15287,5.7548876,0.019599983
sPECAM-1 (pg/ml),Prolactin (pg/ml),0.15265,0.15256444,0.025709994,0.15265,5.7548876,0.009250123
sFas (pg/ml),Galectin-3 (ng/ml),0.15263,0.1501845,0.022939999,0.15263,5.7548876,0.049452078
sPECAM-1 (pg/ml),IL-8 (pg/ml),0.15255,0.1519083,0.03946,0.15255,5.7548876,-0.02533201
Myeloperoxidase (ng/ml),CEA (pg/ml),0.15252,0.15150687,0.009949997,0.15252,5.7548876,-0.031829745
TIMP-2 (pg/ml),OPN (pg/ml),0.15218,0.121820465,0.021840006,0.15218,5.7548876,0.17423989
Leptin (pg/ml),HE4 (pg/ml),0.1521,0.14931151,0.060229994,0.1521,5.7548876,0.052806076
TIMP-1 (pg/ml),OPN (pg/ml),0.15208,0.1438232,0.017499998,0.15208,5.7548876,0.090866886
sEGFR (pg/ml),Mesothelin (ng/ml),0.15207,0.12285321,0.013530001,0.15207,5.7548876,0.1709292
OPN (pg/ml),AXL (pg/ml),0.152,0.12161769,0.0052299984,0.152,5.7548876,0.17430522
sFas (pg/ml),Prolactin (pg/ml),0.15172,0.15171343,0.021809995,0.15172,5.7548876,-0.0025639758
sHER2/sEGFR2/sErbB2 (pg/ml),G-CSF (pg/ml),0.15169,0.15168747,0.030059993,0.15169,5.7548876,-0.0015912397
GDF15 (ng/ml),Endoglin (pg/ml),0.15156,0.15099382,0.063279994,0.15156,5.7548876,0.02379438
IL-6 (pg/ml),Follistatin (pg/ml),0.1514,0.15137321,0.034549996,0.1514,5.7548876,0.0051763817
sHER2/sEGFR2/sErbB2 (pg/ml),GDF15 (ng/ml),0.15116,0.13945022,0.02877,0.15116,5.7548876,0.10821172
sPECAM-1 (pg/ml),CEA (pg/ml),0.15111,0.14986627,0.02144,0.15111,5.7548876,0.03526646
Midkine (pg/ml),Endoglin (pg/ml),0.15091,0.15090972,0.013149999,0.15091,5.7548876,-5.3429586E-4
sFas (pg/ml),CA 15-3 (U/ml),0.15091,0.1382397,0.012850001,0.15091,5.7548876,0.11256248
GDF15 (ng/ml),CEA (pg/ml),0.15084,0.13826089,0.06457,0.15084,5.7548876,0.11215666
sHER2/sEGFR2/sErbB2 (pg/ml),IL-6 (pg/ml),0.15065,0.14429376,0.040660005,0.15065,5.7548876,0.079725996
Prolactin (pg/ml),CD44 (ng/ml),0.15056,0.14182708,0.020040005,0.15056,5.7548876,0.09345016
Mesothelin (ng/ml),HGF (pg/ml),0.15047,0.10057442,0.020680003,0.15047,5.7548876,0.2233732
AXL (pg/ml),Angiopoietin-2 (pg/ml),0.15045,0.14365342,0.0059900023,0.15045,5.7548876,0.08244143
OPN (pg/ml),AFP (pg/ml),0.15037,0.15036957,0.024759993,0.15037,5.7548876,6.5663346E-4
PAR (pg/ml),OPN (pg/ml),0.15036,0.1401397,0.02081,0.15036,5.7548876,0.10109548
Mesothelin (ng/ml),Galectin-3 (ng/ml),0.15035,0.10261139,0.016340002,0.15035,5.7548876,0.21849167
SHBG (nM),CA19-9 (U/ml),0.15031,0.15017638,0.04628,0.15031,5.7548876,0.011559358
Endoglin (pg/ml),CA19-9 (U/ml),0.1503,0.14803818,0.033829994,0.1503,5.7548876,0.047558565
TGFa (pg/ml),SHBG (nM),0.1501,0.1480311,0.03715,0.1501,5.7548876,0.045485117
sHER2/sEGFR2/sErbB2 (pg/ml),CA19-9 (U/ml),0.15007,0.1460129,0.023410004,0.15007,5.7548876,0.06369529
CA 15-3 (U/ml),AXL (pg/ml),0.14995,0.14323857,0.021239996,0.14995,5.7548876,0.0819233
Prolactin (pg/ml),OPN (pg/ml),0.14974,0.14551276,0.011670001,0.14974,5.7548876,0.06501716
Midkine (pg/ml),Follistatin (pg/ml),0.14971,0.14136988,0.013150001,0.14971,5.7548876,0.091324225
SHBG (nM),Myeloperoxidase (ng/ml),0.14971,0.14782888,0.013520002,0.14971,5.7548876,0.04337192
sHER2/sEGFR2/sErbB2 (pg/ml),Endoglin (pg/ml),0.14963,0.1359295,0.006810002,0.14963,5.7548876,0.11704916
TIMP-1 (pg/ml),Endoglin (pg/ml),0.14941,0.1487895,0.0176,0.14941,5.7548876,0.024909876
SHBG (nM),CA 15-3 (U/ml),0.1494,0.14939189,0.025699995,0.1494,5.7548876,-0.0028470496
sHER2/sEGFR2/sErbB2 (pg/ml),CA-125 (U/ml),0.14922,0.14160006,0.039239995,0.14922,5.7548876,0.087292306
NSE (ng/ml),Angiopoietin-2 (pg/ml),0.14907,0.14130802,0.012500003,0.14907,5.7548876,0.08810206
sEGFR (pg/ml),CA-125 (U/ml),0.14866,0.14744781,0.025229998,0.14866,5.7548876,-0.034816604
Mesothelin (ng/ml),Follistatin (pg/ml),0.1486,0.14307462,0.0068700016,0.1486,5.7548876,0.0743329
SHBG (nM),HGF (pg/ml),0.14857,0.14727826,0.03621,0.14857,5.7548876,-0.035940763
OPN (pg/ml),DKK1 (ng/ml),0.14853,0.13751689,0.05392001,0.14853,5.7548876,0.104943424
G-CSF (pg/ml),CA 15-3 (U/ml),0.14842,0.136894,0.04071001,0.14842,5.7548876,0.10735925
Myeloperoxidase (ng/ml),Mesothelin (ng/ml),0.14842,0.14642027,0.019639999,0.14842,5.7548876,0.0447184
OPN (pg/ml),IL-6 (pg/ml),0.14841,0.14404789,0.04512,0.14841,5.7548876,0.06604636
NSE (ng/ml),CA 15-3 (U/ml),0.14826,0.14609388,0.034209996,0.14826,5.7548876,-0.04654167
sEGFR (pg/ml),OPN (pg/ml),0.14826,0.14820229,0.017649993,0.14826,5.7548876,0.007596768
Midkine (pg/ml),Leptin (pg/ml),0.14822,0.14798605,0.020150006,0.14822,5.7548876,0.015295435
OPN (pg/ml),HE4 (pg/ml),0.14819,0.10677879,0.04908,0.14819,5.7548876,0.20349745
PAR (pg/ml),Endoglin (pg/ml),0.14819,0.14641114,0.010810003,0.14819,5.7548876,0.042176638
Follistatin (pg/ml),FGF2 (pg/ml),0.14806,0.1433683,0.011869997,0.14806,5.7548876,0.06849593
Mesothelin (ng/ml),Endoglin (pg/ml),0.14806,0.14561714,0.010279998,0.14806,5.7548876,0.049425207
sEGFR (pg/ml),CA19-9 (U/ml),0.14799,0.14792828,0.037979998,0.14799,5.7548876,0.007856552
Kallikrein-6 (pg/ml),Follistatin (pg/ml),0.14797,0.14678864,0.012829997,0.14797,5.7548876,0.03437106
Mesothelin (ng/ml),IL-8 (pg/ml),0.14788,0.1419963,0.035620004,0.14788,5.7548876,0.076705314
Thrombospondin-2 (pg/ml),Prolactin (pg/ml),0.14786,0.1467463,0.015040003,0.14786,5.7548876,0.033372328
CD44 (ng/ml),Angiopoietin-2 (pg/ml),0.14785,0.13801347,0.013059996,0.14785,5.7548876,0.09917933
TGFa (pg/ml),Mesothelin (ng/ml),0.14782,0.1389942,0.038829997,0.14782,5.7548876,0.0939457
Follistatin (pg/ml),CA-125 (U/ml),0.14776,0.1471446,0.025190003,0.14776,5.7548876,-0.02480741
sFas (pg/ml),Endoglin (pg/ml),0.14773,0.14160079,0.023669995,0.14773,5.7548876,0.07828923
sHER2/sEGFR2/sErbB2 (pg/ml),Mesothelin (ng/ml),0.14759,0.1281917,0.024739996,0.14759,5.7548876,0.13927777
sFas (pg/ml),PAR (pg/ml),0.14752,0.14358172,0.01754,0.14752,5.7548876,-0.062755734
OPN (pg/ml),Myeloperoxidase (ng/ml),0.14745,0.14619981,0.0124999955,0.14745,5.7548876,0.03535815
sHER2/sEGFR2/sErbB2 (pg/ml),Leptin (pg/ml),0.14739,0.14478174,0.016639993,0.14739,5.7548876,0.051071048
OPN (pg/ml),Endoglin (pg/ml),0.14735,0.14450355,0.014699999,0.14735,5.7548876,0.053352065
Myeloperoxidase (ng/ml),AXL (pg/ml),0.14728,0.14267881,0.007459998,0.14728,5.7548876,0.067831956
Galectin-3 (ng/ml),Follistatin (pg/ml),0.14725,0.1317546,0.00942,0.14725,5.7548876,0.12448051
OPG (ng/ml),CEA (pg/ml),0.14724,0.13267678,0.0426,0.14724,5.7548876,0.12067816
SHBG (nM),Leptin (pg/ml),0.1471,0.13572472,0.005879998,0.1471,5.7548876,-0.10665495
SHBG (nM),HE4 (pg/ml),0.14682,0.14667451,0.02792,0.14682,5.7548876,-0.012061746
SHBG (nM),Angiopoietin-2 (pg/ml),0.14677,0.101964265,0.0121500045,0.14677,5.7548876,0.21167366
Prolactin (pg/ml),Follistatin (pg/ml),0.1467,0.14592612,0.024809994,0.1467,5.7548876,-0.027818648
sHER2/sEGFR2/sErbB2 (pg/ml),Midkine (pg/ml),0.14664,0.13989522,0.010880001,0.14664,5.7548876,0.08212664
sEGFR (pg/ml),Myeloperoxidase (ng/ml),0.14662,0.14634958,0.012680002,0.14662,5.7548876,0.016444515
TIMP-1 (pg/ml),Prolactin (pg/ml),0.14662,0.14210272,0.008749999,0.14662,5.7548876,-0.06721076
sEGFR (pg/ml),IL-8 (pg/ml),0.14652,0.14651904,0.010639999,0.14652,5.7548876,9.831678E-4
sEGFR (pg/ml),HGF (pg/ml),0.1465,0.14327826,0.037979998,0.1465,5.7548876,0.05676046
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.14626,0.14600563,0.055680007,0.14626,5.7548876,0.01594873
sPECAM-1 (pg/ml),Mesothelin (ng/ml),0.14605,0.108386606,0.009150006,0.14605,5.7548876,0.1940706
sHER2/sEGFR2/sErbB2 (pg/ml),OPG (ng/ml),0.14592,0.1227472,0.040979996,0.14592,5.7548876,0.15222614
IL-6 (pg/ml),CA 15-3 (U/ml),0.14586,0.083315454,0.043010004,0.14586,5.7548876,0.25008908
TIMP-2 (pg/ml),Endoglin (pg/ml),0.14585,0.14527635,0.016139999,0.14585,5.7548876,0.023951031
Thrombospondin-2 (pg/ml),Angiopoietin-2 (pg/ml),0.14583,0.12460519,0.012990013,0.14583,5.7548876,0.1456874
Leptin (pg/ml),IL-8 (pg/ml),0.14578,0.14470775,0.037559994,0.14578,5.7548876,0.032745108
Leptin (pg/ml),IL-6 (pg/ml),0.14572,0.14401777,0.035840005,0.14572,5.7548876,0.041258086
OPG (ng/ml),Kallikrein-6 (pg/ml),0.14563,0.04188644,0.029769994,0.14563,5.7548876,0.32209247
sEGFR (pg/ml),CYFRA 21-1 (pg/ml),0.14559,0.14527619,0.024689998,0.14559,5.7548876,-0.017714873
Mesothelin (ng/ml),CYFRA 21-1 (pg/ml),0.14547,0.14166698,0.05053,0.14547,5.7548876,0.061668552
HGF (pg/ml),CA 15-3 (U/ml),0.14536,0.11722675,0.03842999,0.14536,5.7548876,0.16772966
OPG (ng/ml),Endoglin (pg/ml),0.14502,0.13900939,0.06988999,0.14502,5.7548876,0.077528134
PAR (pg/ml),Leptin (pg/ml),0.14497,0.14440063,0.017509997,0.14497,5.7548876,-0.023861596
Prolactin (pg/ml),CA 15-3 (U/ml),0.14493,0.13528161,0.022440001,0.14493,5.7548876,0.09822624
Leptin (pg/ml),AXL (pg/ml),0.1449,0.14270534,0.013769999,0.1449,5.7548876,0.046847153
sEGFR (pg/ml),OPG (ng/ml),0.14482,0.1262308,0.052530006,0.14482,5.7548876,0.1363422
Follistatin (pg/ml),AXL (pg/ml),0.14467,0.14466912,0.012189999,0.14467,5.7548876,9.3613035E-4
Endoglin (pg/ml),AXL (pg/ml),0.14413,0.1341278,0.016760007,0.14413,5.7548876,0.10001105
sEGFR (pg/ml),Galectin-3 (ng/ml),0.1441,0.13831848,0.022529997,0.1441,5.7548876,0.07603629
Prolactin (pg/ml),Galectin-3 (ng/ml),0.14395,0.14364521,0.025789998,0.14395,5.7548876,-0.017458137
SHBG (nM),CYFRA 21-1 (pg/ml),0.14395,0.14277007,0.03915,0.14395,5.7548876,0.03435012
Galectin-3 (ng/ml),CD44 (ng/ml),0.14389,0.09728423,0.017559998,0.14389,5.7548876,0.21588369
sFas (pg/ml),Leptin (pg/ml),0.14389,0.14327037,0.008989997,0.14389,5.7548876,-0.024892107
Follistatin (pg/ml),CEA (pg/ml),0.14387,0.1427212,0.0139700025,0.14387,5.7548876,-0.033893734
DKK1 (ng/ml),CEA (pg/ml),0.14384,0.14126831,0.052150004,0.14384,5.7548876,-0.05071182
Follistatin (pg/ml),Angiopoietin-2 (pg/ml),0.1438,0.12992877,0.010049999,0.1438,5.7548876,0.11777623
SHBG (nM),Kallikrein-6 (pg/ml),0.1437,0.1396471,0.01166001,0.1437,5.7548876,-0.0636624
HGF (pg/ml),Endoglin (pg/ml),0.14364,0.13880654,0.034789994,0.14364,5.7548876,0.06952309
CA19-9 (U/ml),CA 15-3 (U/ml),0.1436,0.11887008,0.018770002,0.1436,5.7548876,0.1572575
G-CSF (pg/ml),Endoglin (pg/ml),0.14345,0.11884566,0.013449997,0.14345,5.7548876,0.15685773
sHER2/sEGFR2/sErbB2 (pg/ml),OPN (pg/ml),0.14342,0.1379854,0.022689998,0.14342,5.7548876,0.07371977
Midkine (pg/ml),CA 15-3 (U/ml),0.14339,0.14027989,0.019090004,0.14339,5.7548876,0.055768397
Mesothelin (ng/ml),DKK1 (ng/ml),0.14295,0.13568261,0.046719998,0.14295,5.7548876,0.08524898
Prolactin (pg/ml),Mesothelin (ng/ml),0.14276,0.13757397,0.014,0.14276,5.7548876,0.07201408
OPN (pg/ml),CYFRA 21-1 (pg/ml),0.14273,0.13654585,0.04953,0.14273,5.7548876,0.078639336
IL-6 (pg/ml),Endoglin (pg/ml),0.14263,0.14244966,0.027790003,0.14263,5.7548876,-0.013428594
TGFa (pg/ml),OPN (pg/ml),0.14243,0.14196458,0.044949997,0.14243,5.7548876,-0.021573218
sEGFR (pg/ml),Follistatin (pg/ml),0.14233,0.13447669,0.004920002,0.14233,5.7548876,0.08861897
Leptin (pg/ml),FGF2 (pg/ml),0.14228,0.13630252,0.03672,0.14228,5.7548876,0.07731419
CYFRA 21-1 (pg/ml),Angiopoietin-2 (pg/ml),0.14225,0.14167392,0.0406,0.14225,5.7548876,-0.024001524
SHBG (nM),Mesothelin (ng/ml),0.1422,0.12182145,0.015099987,0.1422,5.7548876,0.14275344
HE4 (pg/ml),Angiopoietin-2 (pg/ml),0.14219,0.13863188,0.046619996,0.14219,5.7548876,0.05964993
SHBG (nM),AXL (pg/ml),0.14219,0.13827832,0.013510004,0.14219,5.7548876,0.06254343
Leptin (pg/ml),CEA (pg/ml),0.14217,0.13996014,0.015450001,0.14217,5.7548876,-0.047009125
sFas (pg/ml),Angiopoietin-2 (pg/ml),0.14213,0.14212999,0.020229999,0.14213,5.7548876,-8.973752E-5
IL-8 (pg/ml),CA 15-3 (U/ml),0.14204,0.13611689,0.036420003,0.14204,5.7548876,0.076961696
sHER2/sEGFR2/sErbB2 (pg/ml),DKK1 (ng/ml),0.14204,0.1315156,0.039339997,0.14204,5.7548876,0.10258845
Mesothelin (ng/ml),IL-6 (pg/ml),0.14144,0.09228526,0.025569998,0.14144,5.7548876,0.22170869
Endoglin (pg/ml),CA 15-3 (U/ml),0.14136,0.1368179,0.017529994,0.14136,5.7548876,0.06739507
Prolactin (pg/ml),G-CSF (pg/ml),0.14125,0.13926381,0.012809999,0.14125,5.7548876,0.04456672
IL-8 (pg/ml),AXL (pg/ml),0.14122,0.13123292,0.018690005,0.14122,5.7548876,0.099935435
sPECAM-1 (pg/ml),Leptin (pg/ml),0.14115,0.14014699,0.01039,0.14115,5.7548876,0.03167028
sFas (pg/ml),Follistatin (pg/ml),0.14095,0.13882734,0.010260001,0.14095,5.7548876,0.046072226
sPECAM-1 (pg/ml),Angiopoietin-2 (pg/ml),0.14093,0.13682258,0.014049992,0.14093,5.7548876,0.06408908
Mesothelin (ng/ml),CA 15-3 (U/ml),0.14086,0.118424386,0.007129997,0.14086,5.7548876,0.14978525
Mesothelin (ng/ml),AFP (pg/ml),0.14082,0.14081664,0.010669999,0.14082,5.7548876,-0.0018301418
Prolactin (pg/ml),Kallikrein-6 (pg/ml),0.1408,0.11750457,0.014709998,0.1408,5.7548876,0.15262842
Leptin (pg/ml),Endoglin (pg/ml),0.14078,0.13781261,0.016330004,0.14078,5.7548876,-0.054473784
Galectin-3 (ng/ml),Angiopoietin-2 (pg/ml),0.14073,0.13870156,0.02550999,0.14073,5.7548876,0.045038175
SHBG (nM),CEA (pg/ml),0.14065,0.13982834,0.0129400045,0.14065,5.7548876,0.028664583
Galectin-3 (ng/ml),CEA (pg/ml),0.14064,0.14016697,0.026060008,0.14064,5.7548876,0.021749467
SHBG (nM),Endoglin (pg/ml),0.14053,0.13943036,0.0108600035,0.14053,5.7548876,0.033160888
Kallikrein-6 (pg/ml),Endoglin (pg/ml),0.14034,0.13842389,0.01974,0.14034,5.7548876,0.043773446
sFas (pg/ml),sEGFR (pg/ml),0.14033,0.13951173,0.021590002,0.14033,5.7548876,-0.028605353
NSE (ng/ml),Kallikrein-6 (pg/ml),0.14,0.121614486,0.019539997,0.14,5.7548876,0.1355932
CA19-9 (U/ml),AXL (pg/ml),0.13993,0.13603345,0.03143,0.13993,5.7548876,0.06242238
Prolactin (pg/ml),Angiopoietin-2 (pg/ml),0.13968,0.11760819,0.018089995,0.13968,5.7548876,0.14856584
Mesothelin (ng/ml),CA-125 (U/ml),0.13948,0.1356604,0.026500002,0.13948,5.7548876,0.061802916
PAR (pg/ml),CEA (pg/ml),0.13946,0.13943148,0.0048599998,0.13946,5.7548876,-0.005340374
Prolactin (pg/ml),CEA (pg/ml),0.13912,0.135182,0.013019994,0.13912,5.7548876,0.06275346
sEGFR (pg/ml),Angiopoietin-2 (pg/ml),0.13908,0.13180616,0.01072,0.13908,5.7548876,0.08528679
Prolactin (pg/ml),NSE (ng/ml),0.13894,0.13805817,0.012430005,0.13894,5.7548876,-0.029695729
OPN (pg/ml),Midkine (pg/ml),0.1389,0.13836168,0.014259994,0.1389,5.7548876,0.023201862
IL-6 (pg/ml),AXL (pg/ml),0.13882,0.13197719,0.019180007,0.13882,5.7548876,0.08272137
PAR (pg/ml),Mesothelin (ng/ml),0.13879,0.10518888,0.009630002,0.13879,5.7548876,0.1833061
CEA (pg/ml),Angiopoietin-2 (pg/ml),0.13872,0.13688748,0.006790012,0.13872,5.7548876,0.04280803
Prolactin (pg/ml),CYFRA 21-1 (pg/ml),0.13869,0.13482964,0.025159992,0.13869,5.7548876,0.06213171
NSE (ng/ml),Endoglin (pg/ml),0.13868,0.138671,0.006869998,0.13868,5.7548876,-0.0030002021
sHER2/sEGFR2/sErbB2 (pg/ml),IL-8 (pg/ml),0.13865,0.13848716,0.02016,0.13865,5.7548876,-0.012760864
Mesothelin (ng/ml),FGF2 (pg/ml),0.1385,0.13266744,0.016290002,0.1385,5.7548876,0.07637123
sHER2/sEGFR2/sErbB2 (pg/ml),SHBG (nM),0.13835,0.12731043,0.01018,0.13835,5.7548876,-0.105069324
IL-8 (pg/ml),Angiopoietin-2 (pg/ml),0.13828,0.13522696,0.023510002,0.13828,5.7548876,0.05525438
DKK1 (ng/ml),AXL (pg/ml),0.13814,0.1315833,0.029489994,0.13814,5.7548876,0.080973364
Galectin-3 (ng/ml),AXL (pg/ml),0.13814,0.12720846,0.008879999,0.13814,5.7548876,0.10455399
OPN (pg/ml),OPG (ng/ml),0.13811,0.08951796,0.02803,0.13811,5.7548876,0.22043602
SHBG (nM),CA-125 (U/ml),0.13788,0.13763815,0.02971,0.13788,5.7548876,0.015551458
Prolactin (pg/ml),IL-6 (pg/ml),0.13785,0.11206652,0.018210001,0.13785,5.7548876,0.16057234
Mesothelin (ng/ml),G-CSF (pg/ml),0.1377,0.13740602,0.016630001,0.1377,5.7548876,-0.017146008
Kallikrein-6 (pg/ml),CA 15-3 (U/ml),0.13758,0.10500169,0.011210002,0.13758,5.7548876,0.18049467
TGFa (pg/ml),Prolactin (pg/ml),0.1372,0.13664544,0.023680001,0.1372,5.7548876,0.023549123
FGF2 (pg/ml),Endoglin (pg/ml),0.13716,0.13490003,0.014520004,0.13716,5.7548876,-0.04753921
Prolactin (pg/ml),FGF2 (pg/ml),0.13705,0.13167086,0.019930005,0.13705,5.7548876,0.07334265
Prolactin (pg/ml),Midkine (pg/ml),0.13697,0.13510256,0.00705,0.13697,5.7548876,0.04321384
SHBG (nM),sEGFR (pg/ml),0.13669,0.1302685,0.016420007,0.13669,5.7548876,0.08013427
Leptin (pg/ml),Angiopoietin-2 (pg/ml),0.13667,0.13584244,0.013529997,0.13667,5.7548876,0.028767101
Prolactin (pg/ml),OPG (ng/ml),0.13663,0.13496783,0.05258,0.13663,5.7548876,-0.040769693
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.13647,0.13608512,0.035370007,0.13647,5.7548876,-0.019618226
Follistatin (pg/ml),CA19-9 (U/ml),0.13646,0.1338474,0.025020003,0.13646,5.7548876,0.05111362
Mesothelin (ng/ml),Leptin (pg/ml),0.13635,0.1360857,0.015689999,0.13635,5.7548876,0.016257413
OPN (pg/ml),CA19-9 (U/ml),0.13628,0.10358256,0.030610003,0.13628,5.7548876,0.18082434
sPECAM-1 (pg/ml),FGF2 (pg/ml),0.13627,0.12795754,0.022690002,0.13627,5.7548876,-0.09117275
sPECAM-1 (pg/ml),OPN (pg/ml),0.13622,0.13117732,0.012459999,0.13622,5.7548876,0.07101176
CYFRA 21-1 (pg/ml),AXL (pg/ml),0.13621,0.13617092,0.06264,0.13621,5.7548876,0.006250562
Leptin (pg/ml),Galectin-3 (ng/ml),0.13619,0.12949483,0.013579994,0.13619,5.7548876,0.08182401
TIMP-1 (pg/ml),CA 15-3 (U/ml),0.13608,0.13527498,0.013239995,0.13608,5.7548876,-0.028372956
CA-125 (U/ml),Angiopoietin-2 (pg/ml),0.13605,0.13537665,0.03041,0.13605,5.7548876,0.025948962
Prolactin (pg/ml),IL-8 (pg/ml),0.13605,0.13586943,0.024750002,0.13605,5.7548876,-0.013437488
Leptin (pg/ml),CA-125 (U/ml),0.13602,0.12640168,0.028460003,0.13602,5.7548876,0.0980731
SHBG (nM),Follistatin (pg/ml),0.13599,0.11735542,0.013829999,0.13599,5.7548876,0.13650852
HE4 (pg/ml),AXL (pg/ml),0.1358,0.13352253,0.03587,0.1358,5.7548876,0.047722906
OPN (pg/ml),IL-8 (pg/ml),0.13576,0.13446856,0.012599997,0.13576,5.7548876,0.03593658
Leptin (pg/ml),HGF (pg/ml),0.13572,0.12311466,0.01867,0.13572,5.7548876,0.112273484
AXL (pg/ml),AFP (pg/ml),0.13554,0.13483487,0.027609996,0.13554,5.7548876,-0.026554044
Leptin (pg/ml),AFP (pg/ml),0.13554,0.13529804,0.017009996,0.13554,5.7548876,-0.015554656
Prolactin (pg/ml),Leptin (pg/ml),0.13548,0.12479389,0.010880001,0.13548,5.7548876,0.10337365
Endoglin (pg/ml),CD44 (ng/ml),0.13537,0.135276,0.013920002,0.13537,5.7548876,0.009694885
Galectin-3 (ng/ml),CA 15-3 (U/ml),0.13493,0.12751782,0.01179,0.13493,5.7548876,0.086094014
OPN (pg/ml),Leptin (pg/ml),0.13493,0.1323797,0.0084799975,0.13493,5.7548876,-0.050500486
TGFa (pg/ml),AXL (pg/ml),0.1349,0.13462749,0.044140004,0.1349,5.7548876,0.016508086
Myeloperoxidase (ng/ml),Endoglin (pg/ml),0.13453,0.13188632,0.013799999,0.13453,5.7548876,0.051416647
sEGFR (pg/ml),CA 15-3 (U/ml),0.13445,0.12260247,0.0066599995,0.13445,5.7548876,0.108846374
Myeloperoxidase (ng/ml),Leptin (pg/ml),0.13441,0.13440925,0.01086,0.13441,5.7548876,-8.6403516E-4
IL-8 (pg/ml),Endoglin (pg/ml),0.13389,0.1308335,0.03874,0.13389,5.7548876,0.055285532
GDF15 (ng/ml),CA 15-3 (U/ml),0.1337,0.12154096,0.037429996,0.1337,5.7548876,0.110268
Prolactin (pg/ml),CA-125 (U/ml),0.13328,0.13319503,0.01656,0.13328,5.7548876,-0.009217883
Leptin (pg/ml),Kallikrein-6 (pg/ml),0.13324,0.13271981,0.0046499986,0.13324,5.7548876,0.022807602
sEGFR (pg/ml),CEA (pg/ml),0.1332,0.13122024,0.0095400065,0.1332,5.7548876,0.04449455
Prolactin (pg/ml),AFP (pg/ml),0.13311,0.067965075,0.004639998,0.13311,5.7548876,0.25523505
Follistatin (pg/ml),Endoglin (pg/ml),0.13275,0.09155588,0.015180007,0.13275,5.7548876,0.20296335
sEGFR (pg/ml),G-CSF (pg/ml),0.13254,0.1325186,0.022730002,0.13254,5.7548876,0.0046261093
SHBG (nM),Prolactin (pg/ml),0.13238,0.12108775,0.008219998,0.13238,5.7548876,0.106264964
sPECAM-1 (pg/ml),Follistatin (pg/ml),0.13235,0.12564294,0.00739,0.13235,5.7548876,0.08189666
G-CSF (pg/ml),Angiopoietin-2 (pg/ml),0.13216,0.13015108,0.012490004,0.13216,5.7548876,0.044820916
CEA (pg/ml),AXL (pg/ml),0.13212,0.11893848,0.006989997,0.13212,5.7548876,0.11481079
TGFa (pg/ml),Endoglin (pg/ml),0.1321,0.1318797,0.0396,0.1321,5.7548876,-0.014842581
sEGFR (pg/ml),Leptin (pg/ml),0.13191,0.1308797,0.006380001,0.13191,5.7548876,-0.0320982
OPN (pg/ml),CA-125 (U/ml),0.1316,0.13067546,0.03227,0.1316,5.7548876,0.03040618
HGF (pg/ml),Angiopoietin-2 (pg/ml),0.13153,0.119856246,0.018640004,0.13153,5.7548876,0.108045146
Prolactin (pg/ml),Myeloperoxidase (ng/ml),0.13129,0.13116156,0.013289999,0.13129,5.7548876,-0.011333747
OPN (pg/ml),Follistatin (pg/ml),0.13092,0.12409414,0.0062099993,0.13092,5.7548876,0.082618676
Prolactin (pg/ml),PAR (pg/ml),0.13084,0.13073304,0.01492,0.13084,5.7548876,-0.010342071
Leptin (pg/ml),CA 15-3 (U/ml),0.1308,0.13075693,0.016800001,0.1308,5.7548876,0.0065623163
sEGFR (pg/ml),Prolactin (pg/ml),0.13061,0.13057378,0.0072099995,0.13061,5.7548876,0.006018735
Thrombospondin-2 (pg/ml),Leptin (pg/ml),0.13041,0.12873004,0.006269999,0.13041,5.7548876,0.040987354
Prolactin (pg/ml),HE4 (pg/ml),0.13018,0.1284619,0.01783,0.13018,5.7548876,0.04145002
Prolactin (pg/ml),CA19-9 (U/ml),0.12974,0.12925133,0.020799998,0.12974,5.7548876,0.022105698
CD44 (ng/ml),CA 15-3 (U/ml),0.1297,0.10282852,0.016940005,0.1297,5.7548876,0.16392526
OPN (pg/ml),Galectin-3 (ng/ml),0.12966,0.074397914,0.007249996,0.12966,5.7548876,0.23507889
SHBG (nM),DKK1 (ng/ml),0.12949,0.12936918,0.046620004,0.12949,5.7548876,0.010991751
HGF (pg/ml),AXL (pg/ml),0.12943,0.10918716,0.01811,0.12943,5.7548876,0.14227732
Follistatin (pg/ml),CA 15-3 (U/ml),0.12941,0.12609501,0.0075000003,0.12941,5.7548876,0.057575926
Angiopoietin-2 (pg/ml),AFP (pg/ml),0.12896,-0.18344252,0.012549996,0.12896,5.7548876,0.5589298
