X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
FGF2 (pg/ml),Endoglin (pg/ml),0.21855,0.18015036,0.022509992,0.20701,4.5849624,-0.19595826
Galectin-3 (ng/ml),CA 15-3 (U/ml),0.21854,0.21754794,0.03049,0.20456,4.5849624,0.031496987
TIMP-1 (pg/ml),G-CSF (pg/ml),0.21846,0.20933892,0.057459995,0.20256,4.5849624,0.095504336
TIMP-1 (pg/ml),CEA (pg/ml),0.21832,0.050268427,0.026150003,0.2005,4.5849624,0.40994093
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.21811,0.21682408,0.04088,0.20295,4.5849624,0.035859596
CA19-9 (U/ml),CA 15-3 (U/ml),0.21804,-0.7429547,0.055020005,0.204,4.5849624,0.98030335
Prolactin (pg/ml),IL-8 (pg/ml),0.21781,0.21677177,0.06634,0.20307,4.5849624,-0.032221787
sHER2/sEGFR2/sErbB2 (pg/ml),CEA (pg/ml),0.21775,-0.11338641,0.033080004,0.20073,4.5849624,0.5754445
sEGFR (pg/ml),Midkine (pg/ml),0.21766,0.21662359,0.0247,0.19833,4.5849624,0.032193184
sFas (pg/ml),OPN (pg/ml),0.21764,0.20813708,0.024570003,0.20681,4.5849624,0.09748294
sEGFR (pg/ml),Myeloperoxidase (ng/ml),0.21759,0.19674407,0.025900006,0.20324,4.5849624,-0.1443812
SHBG (nM),IL-8 (pg/ml),0.21756,0.21691094,0.044279993,0.20125,4.5849624,-0.025476595
Prolactin (pg/ml),IL-6 (pg/ml),0.21743,0.20781292,0.016350001,0.19956,4.5849624,0.098066695
TIMP-2 (pg/ml),Kallikrein-6 (pg/ml),0.21727,0.1783233,0.03588,0.20577,4.5849624,0.1973492
CD44 (ng/ml),CA 15-3 (U/ml),0.21715,0.19736522,0.028220005,0.20304,4.5849624,0.14065836
NSE (ng/ml),Leptin (pg/ml),0.21705,0.21006894,0.042150006,0.20216,4.5849624,0.0835527
Leptin (pg/ml),GDF15 (ng/ml),0.21689,0.21546,0.058679998,0.20557,4.5849624,0.037815467
sFas (pg/ml),CEA (pg/ml),0.21677,0.21361078,0.04986,0.20178,4.5849624,0.05620684
FGF2 (pg/ml),DKK1 (ng/ml),0.21657,0.10561565,0.0662,0.20556,4.5849624,0.3330981
sHER2/sEGFR2/sErbB2 (pg/ml),Follistatin (pg/ml),0.21646,0.2155321,0.020549998,0.20183,4.5849624,0.030461561
OPN (pg/ml),AXL (pg/ml),0.21641,0.18854205,0.016790003,0.20269,4.5849624,0.16693693
NSE (ng/ml),Follistatin (pg/ml),0.21632,0.19972618,0.028460003,0.20159,4.5849624,0.12881696
sFas (pg/ml),Angiopoietin-2 (pg/ml),0.21632,0.2161792,0.04355999,0.20201,4.5849624,0.011865423
TIMP-2 (pg/ml),OPN (pg/ml),0.21626,0.16350317,0.04235,0.20243,4.5849624,-0.22968856
TGFa (pg/ml),sEGFR (pg/ml),0.21616,0.21561159,0.07495,0.21616,4.321928,-0.023418231
sEGFR (pg/ml),CA 15-3 (U/ml),0.2159,0.21559323,0.015559994,0.19959,4.5849624,-0.01751491
TIMP-1 (pg/ml),Leptin (pg/ml),0.21548,0.21292296,0.029260002,0.20079,4.5849624,0.050567232
Follistatin (pg/ml),Endoglin (pg/ml),0.21538,0.16572547,0.03103,0.19746,4.5849624,0.22283296
HE4 (pg/ml),Follistatin (pg/ml),0.21533,0.21362387,0.033820003,0.20891,4.5849624,-0.041305374
TIMP-2 (pg/ml),CA 15-3 (U/ml),0.2149,0.2107118,0.014069997,0.19728,4.5849624,-0.06471627
TIMP-1 (pg/ml),AFP (pg/ml),0.21482,0.20916215,0.04367,0.20255,4.5849624,0.07521865
DKK1 (ng/ml),CA 15-3 (U/ml),0.2147,0.20322295,0.028190002,0.19857,4.5849624,0.10713102
TGFa (pg/ml),sPECAM-1 (pg/ml),0.21455,0.21424213,0.030389994,0.20147,4.5849624,0.017546302
Midkine (pg/ml),Leptin (pg/ml),0.21417,0.13691553,0.035389997,0.19916,4.5849624,0.27794686
sFas (pg/ml),OPG (ng/ml),0.21405,0.2133655,0.089269996,0.19988,4.5849624,-0.02616305
TGFa (pg/ml),Angiopoietin-2 (pg/ml),0.21392,0.15210803,0.10323,0.19905,4.5849624,0.24862014
IL-8 (pg/ml),GDF15 (ng/ml),0.21384,0.16834883,0.05388999,0.2029,4.5849624,0.21328656
TGFa (pg/ml),Kallikrein-6 (pg/ml),0.21384,0.21102816,0.11287999,0.19683,4.5849624,-0.053026702
sHER2/sEGFR2/sErbB2 (pg/ml),DKK1 (ng/ml),0.21378,0.147573,0.034319997,0.20098,4.5849624,0.2573072
Prolactin (pg/ml),AXL (pg/ml),0.2137,0.2131083,0.037959993,0.19643,4.5849624,-0.024324788
HGF (pg/ml),Angiopoietin-2 (pg/ml),0.21364,0.20978482,0.03929001,0.20161,4.5849624,0.062090073
Leptin (pg/ml),CEA (pg/ml),0.21351,0.1904155,0.03496,0.19361,4.5849624,0.15196878
AXL (pg/ml),AFP (pg/ml),0.21343,0.18438905,0.04796,0.20611,4.5849624,0.17041405
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.21325,0.21282765,0.048759997,0.19794,4.5849624,-0.020551004
SHBG (nM),Kallikrein-6 (pg/ml),0.21314,0.18193653,0.014229998,0.19779,4.5849624,-0.17664504
sFas (pg/ml),PAR (pg/ml),0.21311,0.2126966,0.011640001,0.19919,4.5849624,0.020332363
Midkine (pg/ml),FGF2 (pg/ml),0.21295,0.21280624,0.034720004,0.1956,4.5849624,0.011990192
TGFa (pg/ml),SHBG (nM),0.21286,0.20540611,0.11873,0.19682,4.5849624,-0.08633593
IL-8 (pg/ml),CD44 (ng/ml),0.21262,0.21255063,0.04596001,0.19685,4.5849624,0.008329219
sHER2/sEGFR2/sErbB2 (pg/ml),HGF (pg/ml),0.21232,0.15486811,0.025729999,0.19299,4.5849624,0.23969123
sHER2/sEGFR2/sErbB2 (pg/ml),IL-6 (pg/ml),0.21228,0.21029553,0.041509993,0.20015,4.5849624,0.044547528
OPN (pg/ml),NSE (ng/ml),0.21227,0.19625393,0.048270002,0.1953,4.5849624,0.12655467
TIMP-2 (pg/ml),IL-8 (pg/ml),0.21225,0.20945732,0.024939999,0.2004,4.5849624,-0.052845668
G-CSF (pg/ml),Galectin-3 (ng/ml),0.21205,0.2085585,0.053290002,0.19684,4.5849624,0.059089016
OPN (pg/ml),CA19-9 (U/ml),0.21199,0.16150245,0.04412,0.20092,4.5849624,0.22469436
NSE (ng/ml),Angiopoietin-2 (pg/ml),0.21172,0.21169353,0.02313,0.19776,4.5849624,-0.005145663
TIMP-2 (pg/ml),sFas (pg/ml),0.21172,0.1980761,0.028710004,0.19538,4.5849624,-0.11680713
sFas (pg/ml),Endoglin (pg/ml),0.21157,0.20895495,0.02628,0.19651,4.5849624,-0.051137555
TGFa (pg/ml),Leptin (pg/ml),0.21142,0.21031085,0.13508001,0.19472,4.5849624,-0.03330404
Thrombospondin-2 (pg/ml),G-CSF (pg/ml),0.21133,0.19220068,0.03155999,0.20047,4.5849624,0.13830878
sHER2/sEGFR2/sErbB2 (pg/ml),Leptin (pg/ml),0.21128,0.20789456,0.021540001,0.19755,4.5849624,-0.058184523
sPECAM-1 (pg/ml),SHBG (nM),0.21126,0.20800056,0.042500004,0.1968,4.5849624,0.057091534
PAR (pg/ml),Leptin (pg/ml),0.21124,0.21096344,0.06881,0.19492,4.5849624,0.016629793
SHBG (nM),Endoglin (pg/ml),0.21124,0.20686717,0.035600007,0.19695,4.5849624,0.0661273
TIMP-2 (pg/ml),Leptin (pg/ml),0.21122,0.21092422,0.04643999,0.19592,4.5849624,-0.01719823
HGF (pg/ml),CEA (pg/ml),0.21088,0.18517995,0.055639997,0.19823,4.5849624,0.16031235
G-CSF (pg/ml),FGF2 (pg/ml),0.21087,0.2000506,0.032950003,0.19177,4.5849624,0.10401627
sEGFR (pg/ml),CEA (pg/ml),0.21047,0.20953615,0.039690003,0.19383,4.5849624,-0.030559024
PAR (pg/ml),Galectin-3 (ng/ml),0.21036,0.18422708,0.018979996,0.19563,4.5849624,0.16165681
OPG (ng/ml),Kallikrein-6 (pg/ml),0.21009,0.17895485,0.023680009,0.19889,4.5849624,0.17645152
PAR (pg/ml),Kallikrein-6 (pg/ml),0.20999,0.1918347,0.034990005,0.19404,4.5849624,-0.13474156
SHBG (nM),NSE (ng/ml),0.20977,0.20848636,0.029319994,0.19795,4.5849624,-0.0358278
GDF15 (ng/ml),DKK1 (ng/ml),0.20968,0.127261,0.024490006,0.19689,4.5849624,0.2870871
sEGFR (pg/ml),G-CSF (pg/ml),0.20958,0.20784555,0.031460002,0.20027,4.5849624,0.041646693
Leptin (pg/ml),Galectin-3 (ng/ml),0.20949,0.20811987,0.017360002,0.19211,4.5849624,-0.037015203
CA-125 (U/ml),AXL (pg/ml),0.20942,0.20440575,0.045159996,0.19708,4.5849624,0.07081133
Myeloperoxidase (ng/ml),CD44 (ng/ml),0.20937,0.20311935,0.049380004,0.1945,4.5849624,-0.07906101
TIMP-2 (pg/ml),DKK1 (ng/ml),0.20935,0.19431283,0.088479996,0.20019,4.5849624,-0.122626185
sHER2/sEGFR2/sErbB2 (pg/ml),G-CSF (pg/ml),0.20931,0.19420445,0.028719999,0.19877,4.5849624,0.12290464
Midkine (pg/ml),Galectin-3 (ng/ml),0.20922,0.20716102,0.009130001,0.19569,4.5849624,0.04537595
sHER2/sEGFR2/sErbB2 (pg/ml),Midkine (pg/ml),0.20913,0.20815721,0.023770005,0.19731,4.5849624,0.031189606
SHBG (nM),sEGFR (pg/ml),0.20909,0.18129164,0.016889997,0.1933,4.5849624,0.1667284
CEA (pg/ml),CD44 (ng/ml),0.20908,0.15214118,0.02753,0.19391,4.5849624,0.23861855
sFas (pg/ml),Follistatin (pg/ml),0.20906,0.2065664,0.030299999,0.19168,4.5849624,0.04993601
sPECAM-1 (pg/ml),Prolactin (pg/ml),0.20892,0.19911504,0.019800007,0.19379,4.5849624,-0.09902002
Follistatin (pg/ml),CYFRA 21-1 (pg/ml),0.20875,0.20795092,0.03608,0.1947,4.5849624,0.028267814
SHBG (nM),GDF15 (ng/ml),0.20873,0.20320393,0.057579994,0.19322,4.5849624,0.07433756
OPN (pg/ml),CD44 (ng/ml),0.20861,0.20715939,0.021149993,0.19409,4.5849624,0.038087003
PAR (pg/ml),Endoglin (pg/ml),0.20845,0.18617542,0.015990004,0.18929,4.5849624,0.14924672
Kallikrein-6 (pg/ml),CA 15-3 (U/ml),0.20837,0.20354433,0.021470003,0.19537,4.5849624,-0.06946707
sFas (pg/ml),Galectin-3 (ng/ml),0.20832,0.20263429,0.03274001,0.19295,4.5849624,0.07540367
CA 15-3 (U/ml),AFP (pg/ml),0.20802,0.113011375,0.06916,0.1949,4.5849624,0.3082347
IL-8 (pg/ml),Endoglin (pg/ml),0.20747,0.18746257,0.022439986,0.19364,4.5849624,0.14144763
sFas (pg/ml),DKK1 (ng/ml),0.20729,0.20628172,0.08616,0.19571,4.5849624,0.031753194
Endoglin (pg/ml),CEA (pg/ml),0.20721,0.17204249,0.035290003,0.19229,4.5849624,0.18753003
G-CSF (pg/ml),AXL (pg/ml),0.20707,0.2052669,0.028790005,0.19327,4.5849624,-0.042462997
PAR (pg/ml),CA 15-3 (U/ml),0.20706,0.19613728,0.046610005,0.19299,4.5849624,0.1045118
OPN (pg/ml),Kallikrein-6 (pg/ml),0.20689,0.1809173,0.02426,0.19243,4.5849624,-0.16116048
Prolactin (pg/ml),HGF (pg/ml),0.20657,0.20479992,0.028859995,0.19371,4.5849624,-0.042072378
OPN (pg/ml),HE4 (pg/ml),0.20656,0.20649625,0.050040007,0.18751,4.5849624,-0.007984109
sFas (pg/ml),Leptin (pg/ml),0.20612,0.20606938,0.015939996,0.1912,4.5849624,0.007114586
CEA (pg/ml),CA-125 (U/ml),0.20608,-0.1920581,0.051239997,0.19106,4.5849624,0.63098186
PAR (pg/ml),CEA (pg/ml),0.20608,0.16251199,0.020319998,0.19286,4.5849624,0.20872952
Galectin-3 (ng/ml),AFP (pg/ml),0.20593,0.19977735,0.031609997,0.18944,4.5849624,-0.07843883
SHBG (nM),Angiopoietin-2 (pg/ml),0.20588,0.20226122,0.036420003,0.19222,4.5849624,0.060156237
Endoglin (pg/ml),CA19-9 (U/ml),0.20575,0.2039744,0.024150003,0.19224,4.5849624,0.0421379
OPN (pg/ml),Follistatin (pg/ml),0.20572,0.2043509,0.027580008,0.19219,4.5849624,0.037001364
PAR (pg/ml),IL-8 (pg/ml),0.20552,0.20185964,0.019809991,0.19206,4.5849624,0.060500998
GDF15 (ng/ml),CYFRA 21-1 (pg/ml),0.20541,-0.26446417,0.06560001,0.19553,4.5849624,0.6854737
sFas (pg/ml),CA 15-3 (U/ml),0.20527,0.20281835,0.033370003,0.19049,4.5849624,0.049514163
SHBG (nM),Mesothelin (ng/ml),0.20513,0.17301148,0.015560001,0.18512,4.5849624,0.17921641
Kallikrein-6 (pg/ml),IL-8 (pg/ml),0.20495,0.20400062,0.045669995,0.19337,4.5849624,-0.030812142
OPN (pg/ml),CA-125 (U/ml),0.20481,0.11462464,0.05923,0.18647,4.5849624,0.30030876
DKK1 (ng/ml),Angiopoietin-2 (pg/ml),0.20448,0.20372425,0.06178,0.19296,4.5849624,0.027491078
IL-8 (pg/ml),CEA (pg/ml),0.20446,0.16896813,0.039240003,0.19341,4.5849624,0.18839285
sPECAM-1 (pg/ml),CEA (pg/ml),0.20444,0.18917601,0.033920005,0.18974,4.5849624,0.123547494
Thrombospondin-2 (pg/ml),Prolactin (pg/ml),0.20403,0.20398392,0.07125001,0.18902,4.5849624,-0.006789243
OPG (ng/ml),CA 15-3 (U/ml),0.20397,0.20336945,0.08519,0.18534,4.5849624,0.024506152
Kallikrein-6 (pg/ml),AXL (pg/ml),0.20379,0.18532924,0.029960006,0.18982,4.5849624,0.13587032
Myeloperoxidase (ng/ml),Mesothelin (ng/ml),0.20363,0.20061608,0.014040001,0.19003,4.5849624,-0.05489924
TGFa (pg/ml),AXL (pg/ml),0.20321,0.20165695,0.086789995,0.1884,4.5849624,-0.03940862
CEA (pg/ml),AXL (pg/ml),0.20311,0.15688089,0.0198,0.18919,4.5849624,0.21500954
Prolactin (pg/ml),OPG (ng/ml),0.20311,0.20029889,0.064799994,0.18898,4.5849624,-0.053019803
OPG (ng/ml),CEA (pg/ml),0.2031,0.20309511,0.049210005,0.18487,4.5849624,0.002212458
Prolactin (pg/ml),AFP (pg/ml),0.20291,0.19516109,0.04856001,0.18744,4.5849624,0.08802796
Myeloperoxidase (ng/ml),GDF15 (ng/ml),0.2029,0.20249748,0.041589998,0.1859,4.5849624,-0.020062985
TIMP-1 (pg/ml),Thrombospondin-2 (pg/ml),0.20247,-0.14785689,0.04816001,0.18466,4.5849624,0.5918842
Kallikrein-6 (pg/ml),FGF2 (pg/ml),0.20227,0.19153374,0.06636,0.18737,4.5849624,-0.103615925
OPN (pg/ml),OPG (ng/ml),0.20199,0.20066534,0.022210002,0.1886,4.5849624,0.036395874
sHER2/sEGFR2/sErbB2 (pg/ml),Prolactin (pg/ml),0.20197,0.20054667,0.02169,0.18758,4.5849624,-0.037727002
Leptin (pg/ml),IL-6 (pg/ml),0.20191,0.20079345,0.029,0.1853,4.5849624,0.033414885
Leptin (pg/ml),HE4 (pg/ml),0.20171,0.20140101,0.12689,0.18654,4.5849624,-0.017578186
HGF (pg/ml),AXL (pg/ml),0.20123,0.20122482,0.027330004,0.18991,4.5849624,-0.0022761037
SHBG (nM),AFP (pg/ml),0.20123,0.20122555,0.016450003,0.1887,4.5849624,0.0021096508
TGFa (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.20087,0.20067738,0.07991001,0.18728,4.5849624,-0.013879119
PAR (pg/ml),HGF (pg/ml),0.20049,0.17489797,0.0383,0.18275,4.5849624,0.15997511
TIMP-2 (pg/ml),SHBG (nM),0.20048,0.17299803,0.017969996,0.18264,4.5849624,0.16577688
Mesothelin (ng/ml),CEA (pg/ml),0.20018,0.19398977,0.011140004,0.18654,4.5849624,0.07867797
sHER2/sEGFR2/sErbB2 (pg/ml),Galectin-3 (ng/ml),0.20012,0.18751897,0.0352,0.1864,4.5849624,0.11225435
OPN (pg/ml),Mesothelin (ng/ml),0.1998,0.19364746,0.02854,0.18303,4.5849624,-0.07843809
GDF15 (ng/ml),FGF2 (pg/ml),0.19967,0.19963557,0.031780005,0.18674,4.5849624,0.0058686174
Midkine (pg/ml),IL-6 (pg/ml),0.19947,0.19285463,0.032829992,0.18743,4.5849624,-0.08133491
Mesothelin (ng/ml),IL-8 (pg/ml),0.19913,0.18754706,0.054890007,0.19004,4.5849624,-0.10762405
sEGFR (pg/ml),HGF (pg/ml),0.1991,0.18841235,0.037090003,0.18831,4.5849624,-0.10338106
SHBG (nM),Myeloperoxidase (ng/ml),0.19905,0.1942073,0.02488999,0.17862,4.5849624,0.06958952
Prolactin (pg/ml),Midkine (pg/ml),0.19881,0.19862829,0.029990003,0.18692,4.5849624,-0.013479758
TIMP-1 (pg/ml),HE4 (pg/ml),0.19876,0.1977321,0.05423,0.1928,4.5849624,0.032060932
Myeloperoxidase (ng/ml),CEA (pg/ml),0.19873,0.1985477,0.020630002,0.18461,4.5849624,0.01350165
Prolactin (pg/ml),Follistatin (pg/ml),0.19869,0.18895751,0.027579993,0.18526,4.5849624,0.09865338
CA 15-3 (U/ml),AXL (pg/ml),0.19855,0.19722947,0.0176,0.18642,4.5849624,0.03633903
Mesothelin (ng/ml),HGF (pg/ml),0.19842,0.180193,0.035150006,0.18208,4.5849624,-0.13500741
TGFa (pg/ml),Endoglin (pg/ml),0.19834,0.17281748,0.093669996,0.18551,4.5849624,0.15975769
G-CSF (pg/ml),Endoglin (pg/ml),0.19828,0.18995687,0.04896,0.18268,4.5849624,0.09123124
Prolactin (pg/ml),CD44 (ng/ml),0.19737,0.19733381,0.033770002,0.18713,4.5849624,0.006015443
TIMP-2 (pg/ml),CEA (pg/ml),0.19732,0.18698113,0.019819997,0.18415,4.5849624,-0.10168024
Galectin-3 (ng/ml),CA19-9 (U/ml),0.19722,0.19577223,0.024280004,0.18225,4.5849624,0.03804959
TIMP-1 (pg/ml),Endoglin (pg/ml),0.19722,0.18529892,0.014719993,0.18719,4.5849624,0.10918369
Prolactin (pg/ml),GDF15 (ng/ml),0.19699,0.18775491,0.05506,0.18094,4.5849624,-0.096099325
sEGFR (pg/ml),GDF15 (ng/ml),0.19686,0.19119039,0.06171,0.18279,4.5849624,0.07529676
Endoglin (pg/ml),CA 15-3 (U/ml),0.1967,0.19166839,0.03339,0.1815,4.5849624,0.070933886
Galectin-3 (ng/ml),Angiopoietin-2 (pg/ml),0.19669,0.19666444,0.015239999,0.18386,4.5849624,0.005054681
sEGFR (pg/ml),Galectin-3 (ng/ml),0.1964,0.18819118,0.017889999,0.18062,4.5849624,-0.09060256
OPN (pg/ml),GDF15 (ng/ml),0.19586,0.100554414,0.015910007,0.18415,4.5849624,0.30871603
SHBG (nM),DKK1 (ng/ml),0.19572,0.19430307,0.050749995,0.18725,4.5849624,-0.03764227
sHER2/sEGFR2/sErbB2 (pg/ml),NSE (ng/ml),0.19533,0.17664817,0.031820007,0.18062,4.5849624,0.13668148
Leptin (pg/ml),AXL (pg/ml),0.19531,0.18756495,0.014909999,0.17895,4.5849624,0.088005885
Myeloperoxidase (ng/ml),CA-125 (U/ml),0.19496,0.19368255,0.032460004,0.18275,4.5849624,0.03574129
Prolactin (pg/ml),FGF2 (pg/ml),0.19493,0.14362636,0.024349999,0.17984,4.5849624,0.22650307
TIMP-1 (pg/ml),sPECAM-1 (pg/ml),0.19486,0.13872863,0.017430007,0.18447,4.5849624,0.23692058
Leptin (pg/ml),Kallikrein-6 (pg/ml),0.19472,0.19196136,0.015780002,0.17744,4.5849624,0.052522667
Galectin-3 (ng/ml),CD44 (ng/ml),0.19466,0.18520208,0.01489,0.17818,4.5849624,-0.097251795
Leptin (pg/ml),AFP (pg/ml),0.19443,0.19389127,0.03614001,0.1851,4.5849624,0.023210451
Myeloperoxidase (ng/ml),Leptin (pg/ml),0.19441,0.19161202,0.028760001,0.18122,4.5849624,-0.05289584
CA19-9 (U/ml),AXL (pg/ml),0.19427,0.19280444,0.032709997,0.18395,4.5849624,0.038282644
Prolactin (pg/ml),Endoglin (pg/ml),0.19402,0.18942176,0.02678001,0.1786,4.5849624,-0.06781037
SHBG (nM),AXL (pg/ml),0.19387,0.18093482,0.02865,0.1782,4.5849624,0.11373293
OPN (pg/ml),Endoglin (pg/ml),0.19358,0.19230524,0.02629,0.17801,4.5849624,0.03570383
SHBG (nM),CYFRA 21-1 (pg/ml),0.19324,0.18184355,0.058120005,0.1833,4.5849624,0.106754184
Endoglin (pg/ml),CA-125 (U/ml),0.19317,0.16544202,0.02047,0.17258,4.5849624,0.1665172
SHBG (nM),sFas (pg/ml),0.19283,0.1911058,0.029889993,0.17946,4.5849624,-0.041523483
Leptin (pg/ml),CA19-9 (U/ml),0.19257,0.19056939,0.059809998,0.17367,4.5849624,-0.044728294
IL-6 (pg/ml),Follistatin (pg/ml),0.19214,0.1902544,0.044819996,0.18026,4.5849624,-0.043423377
OPN (pg/ml),Angiopoietin-2 (pg/ml),0.19214,0.09246877,0.016839996,0.17954,4.5849624,0.3157075
Prolactin (pg/ml),OPN (pg/ml),0.19214,0.18562791,0.031810008,0.17612,4.5849624,-0.080697484
OPG (ng/ml),Leptin (pg/ml),0.19201,0.19175623,0.06774,0.17688,4.5849624,-0.015929852
Kallikrein-6 (pg/ml),Galectin-3 (ng/ml),0.19199,0.18172468,0.03035,0.17658,4.5849624,-0.10131792
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.19191,-0.18244198,0.02956,0.17583,4.5849624,0.6118431
TIMP-2 (pg/ml),AFP (pg/ml),0.19172,0.186498,0.032570004,0.17891,4.5849624,0.0722634
Thrombospondin-2 (pg/ml),AXL (pg/ml),0.1917,0.15996552,0.035600007,0.18041,4.5849624,0.17814174
CEA (pg/ml),CA19-9 (U/ml),0.19168,-0.04861088,0.05968,0.18266,4.5849624,0.49019474
sPECAM-1 (pg/ml),IL-8 (pg/ml),0.19159,0.18497844,0.025470003,0.17828,4.5849624,-0.08131147
G-CSF (pg/ml),CA 15-3 (U/ml),0.19125,0.18122448,0.02487,0.17721,4.5849624,0.100127466
Follistatin (pg/ml),CA 15-3 (U/ml),0.19122,0.19081244,0.016840003,0.17569,4.5849624,0.020188259
OPN (pg/ml),CA 15-3 (U/ml),0.1912,0.1344235,0.011359997,0.17754,4.5849624,0.23827823
TIMP-2 (pg/ml),Endoglin (pg/ml),0.19097,0.18601218,0.021219999,0.17497,4.5849624,0.07041186
CEA (pg/ml),AFP (pg/ml),0.19092,0.18096966,0.07143,0.17972,4.5849624,0.09975136
FGF2 (pg/ml),CA 15-3 (U/ml),0.19057,0.114617884,0.045179993,0.17543,4.5849624,0.27559412
DKK1 (ng/ml),CD44 (ng/ml),0.19051,0.17239712,0.051819995,0.17609,4.5849624,-0.13458411
sHER2/sEGFR2/sErbB2 (pg/ml),CA-125 (U/ml),0.19028,-0.5514491,0.01241,0.17972,4.5849624,0.861237
Midkine (pg/ml),Angiopoietin-2 (pg/ml),0.19025,0.19024251,0.01354,0.17712,4.5849624,0.0027339181
SHBG (nM),Follistatin (pg/ml),0.18976,0.18248841,0.016239997,0.17515,4.5849624,-0.085273564
Mesothelin (ng/ml),Leptin (pg/ml),0.18939,0.18248983,0.017719999,0.17634,4.5849624,0.083067305
TIMP-1 (pg/ml),CA 15-3 (U/ml),0.18874,0.07649591,0.0174,0.17253,4.5849624,0.3350285
Mesothelin (ng/ml),Galectin-3 (ng/ml),0.18872,0.18325275,0.021200001,0.17176,4.5849624,-0.073940836
Prolactin (pg/ml),CA 15-3 (U/ml),0.18859,0.18742672,0.035629995,0.17562,4.5849624,0.034106925
Prolactin (pg/ml),HE4 (pg/ml),0.18858,0.17639929,0.07771,0.17378,4.5849624,0.11036627
IL-6 (pg/ml),CEA (pg/ml),0.18842,0.18432796,0.055710003,0.17518,4.5849624,0.063969016
Thrombospondin-2 (pg/ml),Galectin-3 (ng/ml),0.1884,0.18365285,0.036019996,0.17597,4.5849624,0.068899624
Prolactin (pg/ml),CA19-9 (U/ml),0.18827,0.18713933,0.058069997,0.17226,4.5849624,0.033625446
GDF15 (ng/ml),G-CSF (pg/ml),0.18823,0.1641526,0.010910004,0.17606,4.5849624,0.1551689
Galectin-3 (ng/ml),CYFRA 21-1 (pg/ml),0.18804,0.17249629,0.052799992,0.17672,4.5849624,0.12467443
CA19-9 (U/ml),Angiopoietin-2 (pg/ml),0.1877,0.18735456,0.05352001,0.17404,4.5849624,0.018586088
GDF15 (ng/ml),Angiopoietin-2 (pg/ml),0.18759,0.14629127,0.06012,0.17414,4.5849624,0.2032209
Galectin-3 (ng/ml),Endoglin (pg/ml),0.18734,0.18715912,0.018930003,0.17531,4.5849624,0.01344951
IL-8 (pg/ml),Angiopoietin-2 (pg/ml),0.18724,0.18476637,0.025590003,0.173,4.5849624,0.049735647
GDF15 (ng/ml),Endoglin (pg/ml),0.18722,0.13004039,0.070190005,0.17392,4.5849624,0.2391226
OPN (pg/ml),AFP (pg/ml),0.18722,0.18719442,0.027940005,0.17668,4.5849624,0.005057967
sEGFR (pg/ml),Prolactin (pg/ml),0.18719,0.18124977,0.034900002,0.17616,4.5849624,-0.07707292
Thrombospondin-2 (pg/ml),CA 15-3 (U/ml),0.18708,-0.33698967,0.046839997,0.17071,4.5849624,0.72392654
sPECAM-1 (pg/ml),CA 15-3 (U/ml),0.18704,0.18441236,0.0092999935,0.17286,4.5849624,0.051260587
OPG (ng/ml),Galectin-3 (ng/ml),0.18674,0.18572834,0.025150001,0.17589,4.5849624,-0.031806488
GDF15 (ng/ml),Galectin-3 (ng/ml),0.18672,0.17827797,0.042019993,0.1709,4.5849624,0.09188055
Kallikrein-6 (pg/ml),CEA (pg/ml),0.18641,0.1781038,0.030709997,0.17425,4.5849624,0.091138266
SHBG (nM),FGF2 (pg/ml),0.18598,0.1836795,0.0317,0.17639,4.5849624,-0.047963608
Leptin (pg/ml),DKK1 (ng/ml),0.18558,0.1764895,0.04223,0.17264,4.5849624,0.09534411
Follistatin (pg/ml),CA19-9 (U/ml),0.18532,0.18531978,0.04455,0.17273,4.5849624,4.7785815E-4
sEGFR (pg/ml),Kallikrein-6 (pg/ml),0.18408,0.18148616,0.020599999,0.16814,4.5849624,0.050929777
TIMP-1 (pg/ml),CA-125 (U/ml),0.18341,-0.14984189,0.02465,0.17172,4.5849624,0.57727975
Prolactin (pg/ml),NSE (ng/ml),0.18336,0.18320967,0.011050008,0.16989,4.5849624,0.012260425
sFas (pg/ml),GDF15 (ng/ml),0.1832,0.18106884,0.04311,0.16473,4.5849624,0.046164557
Mesothelin (ng/ml),CA-125 (U/ml),0.18313,0.17161086,0.019450001,0.16957,4.5849624,-0.10732723
Thrombospondin-2 (pg/ml),GDF15 (ng/ml),0.18282,-0.12173204,0.031830013,0.17135,4.5849624,0.55186236
TGFa (pg/ml),Galectin-3 (ng/ml),0.18274,0.16990711,0.041040003,0.16972,4.5849624,0.11328236
Prolactin (pg/ml),CEA (pg/ml),0.18255,0.18190445,0.01805,0.17137,4.5849624,0.025407782
Prolactin (pg/ml),Myeloperoxidase (ng/ml),0.18241,0.18201445,0.030670002,0.16785,4.5849624,0.019888444
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.18217,0.14000033,0.019419998,0.1691,4.5849624,0.20535257
SHBG (nM),OPN (pg/ml),0.18187,0.17133047,0.014420003,0.16882,4.5849624,0.10266221
